"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"679",13123,"BEAL","V","N","DHP1.mm.","112","2012-08-15",NA,180,0,"398,548","-104,159","114,36","556,013","696016,825204331","4997726,50253674",NA
"680",13124,"ACPE","V","N","DHP1.mm.","118","2012-08-15",NA,180,0,"399,944","-103,481","114,066","555,719","696015,657277903","4997727,5222838",NA
"681",13125,"FAGR","V","N","DHP1.mm.","407","2012-08-15",NA,180,0,"399,966","-99,117","113,519","555,172","696016,780680312","4997731,73498595",NA
"682",13126,"ACSA","V","N","DHP1.mm.","290","2012-08-15",NA,180,0,"403,771","-99,868","112,958","554,611","696012,915653188","4997732,0090092",NA
"683",13127,"ACSA","V","N","DHP1.mm.","107","2012-08-15",NA,180,0,"405,127","-99,317","112,218","553,871","696011,752976928","4997732,89583583",NA
"684",13128,"ACSA","V","N","DHP1.mm.","292","2012-08-15",NA,180,0,"403,84","-97,06","112,931","554,584","696013,585632161","4997734,73404193",NA
"685",13129,"ACSA","V","N","DHP1.mm.","238","2012-08-15",NA,180,0,"406,056","-95,73","112,038","553,691","696011,798228639","4997736,59739585",NA
"686",13130,"ACSA","V","N","DHP1.mm.","230","2012-08-15",NA,180,0,"406,366","-92,812","111,431","553,084","696012,264732951","4997739,49168011",NA
"687",13131,"ACSA","V","N","DHP1.mm.","172","2012-08-15",NA,180,0,"399,713","-95,079","112,696","554,349","696018,083680158","4997735,56129312",NA
"688",13132,"ACSA","V","N","DHP1.mm.","247","2012-08-15",NA,180,0,"397,998","-94,488","112,66","554,313","696019,891964539","4997735,68120365",NA
"689",13133,"ACSA","M","N","DHP1.mm.","124","2012-08-15",NA,180,0,"397,568","-91,038","113,192","554,845","696021,211370416","4997738,89424959",NA
"690",13134,"FAGR","V","N","DHP1.mm.","354","2012-08-15",NA,180,0,"398,344","-87,67","113,181","554,834","696021,346675027","4997742,34456223",NA
"691",13135,"ACSA","V","N","DHP1.mm.","379","2012-08-15",NA,180,0,"403,091","-86,162","111,596","553,249","696017,166053377","4997745,04335228",NA
"692",13136,"ACSA","V","N","DHP1.mm.","321","2012-08-15",NA,180,0,"410,606","-88,07","111,12","552,773","696009,421092307","4997745,17509438",NA
"693",13137,"BEAL","V","N","DHP1.mm.","120","2012-08-15",NA,180,0,"411,066","-88,084","110,879","552,532","696008,973976538","4997745,28224925",NA
"694",13138,"ACSA","V","N","DHP1.mm.","207","2012-08-15",NA,180,0,"411,289","-86,63","110,489","552,142","696009,140364711","4997746,7424067",NA
"695",13139,"BEAL","V","N","DHP1.mm.","251","2012-08-15",NA,180,0,"415,485","-91,785","110,673","552,326","696003,743308393","4997742,87349106",NA
"696",13140,"ACSA","V","N","DHP1.mm.","112","2012-08-15",NA,180,0,"413,013","-93,371","111,26","552,913","696005,710353127","4997740,69620616",NA
"697",13141,"ACSA","V","N","DHP1.mm.","443","2012-08-15",NA,180,0,"412,063","-93,334","111,478","553,131","696006,635865474","4997740,48270396",NA
"698",13142,"ACSA","V","N","DHP1.mm.","249","2012-08-15",NA,180,0,"414,905","-94,809","111,487","553,14","696003,509284119","4997739,80620505",NA
"699",13143,"BEAL","V","N","DHP1.mm.","106","2012-08-15",NA,180,0,"411,425","-95,939","111,709","553,362","696006,567650981","4997737,80412488",NA
"700",13144,"ACSA","M","N","DHP1.mm.","464","2012-08-15",NA,180,0,"412,707","-98,635","112,007","553,66","696004,624672791","4997735,54140774",NA
"701",13145,"BEAL","V","N","DHP1.mm.","185","2012-08-15",NA,180,0,"413,771","-100,325","111,948","553,601","696003,155706837","4997734,19130481",NA
"702",13146,"BEAL","V","N","DHP1.mm.","142","2012-08-15",NA,180,0,"410,068","-101,22","112,198","553,851","696006,490684446","4997732,35727707",NA
"703",13147,"ACSA","M","N","DHP1.mm.","310","2012-08-15",NA,180,0,"412,561","-105,756","113,239","554,892","696002,897688383","4997728,63841162",NA
"704",13148,"ACSA","V","N","DHP1.mm.","338","2012-08-15",NA,180,0,"408,393","-106,332","113,047","554,7","696006,764598647","4997726,9899401",NA
