"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"13123",16204,"PIRU","V","N","DHP1.mm.","357","2012-08-28",NA,180,680,"502,06","-751,165","269,49","711,143","695747,338987002","4997129,93305029",NA
"13124",16205,"ACSA","V","N","DHP1.mm.","103","2012-08-28",NA,180,680,"504,122","-754,293","270,004","711,657","695744,530775391","4997127,45846369",NA
"13125",16206,"ABBA","V","N","DHP1.mm.","265","2012-08-28",NA,180,680,"503,983","-752,014","269,875","711,528","695745,262519448","4997129,61898085",NA
"13126",16207,"ACSA","V","N","DHP1.mm.","180","2012-08-28",NA,180,680,"506,645","-755,523","269,972","711,625","695741,77597242","4997126,93447797",NA
"13127",16208,"ABBA","V","N","DHP1.mm.","106","2012-08-28",NA,180,680,"504,564","-751,279","269,739","711,392","695744,895209952","4997130,47991433",NA
"13128",16209,"BEPA","V","N","DHP1.mm.","350","2012-08-28",NA,180,680,"505,545","-751,355","269,745","711,398","695743,929584246","4997130,66395103",NA
"13129",16210,"ABBA","V","N","DHP1.mm.","174","2012-08-28",NA,180,680,"507,717","-753,899","270,314","711,967","695741,168506017","4997128,78119656",NA
"13130",16211,"ABBA","V","N","DHP1.mm.","126","2012-08-28",NA,180,680,"508,381","-754,12","270,068","711,721","695740,47043963","4997128,74230781",NA
"13131",16212,"ACSA","V","N","DHP1.mm.","140","2012-08-28",NA,180,680,"507,83","-755,074","269,91","711,563","695740,751388522","4997127,67812507",NA
"13132",16213,"ABBA","V","N","DHP1.mm.","322","2012-08-28",NA,180,680,"512,484","-753,066","269,77","711,423","695736,791562005","4997130,83452675",NA
"13133",16214,"ACSA","V","N","DHP1.mm.","210","2012-08-28",NA,180,680,"510,091","-747,696","269,156","710,809","695740,506902717","4997135,38360353",NA
"13134",16215,"ACSA","V","N","DHP1.mm.","172","2012-08-28",NA,180,680,"510,379","-747,86","269,105","710,758","695740,186253652","4997135,30104419",NA
"13135",16216,"ACSA","V","N","DHP1.mm.","217","2012-08-28",NA,180,680,"510,458","-747,476","268,908","710,561","695740,210814341","4997135,69194384",NA
"13136",16217,"ACSA","V","N","DHP1.mm.","200","2012-08-28",NA,180,680,"510,076","-747,66","269,129","710,782","695740,53080509","4997135,41437356",NA
"13137",16218,"ABBA","V","N","DHP1.mm.","131","2012-08-28",NA,180,680,"513,866","-749,078","268,961","710,614","695736,50529417","4997135,04146905",NA
"13138",16219,"BEAL","V","N","DHP1.mm.","236","2012-08-28",NA,180,680,"515,997","-751,103","269,605","711,258","695733,919866057","4997133,64828117",NA
"13139",16220,"BEAL","V","N","DHP1.mm.","657","2012-08-28",NA,180,680,"518,915","-752,724","270,182","711,835","695730,681726505","4997132,8509707",NA
"13140",16221,"ABBA","M","N","DHP1.mm.","130","2012-08-28",NA,180,680,"515,271","-754,745","269,898","711,551","695733,664495016","4997129,9469445",NA
"13141",16222,"ABBA","M","N","DHP1.mm.","134","2012-08-28",NA,180,680,"516,195","-757,1","270,346","711,999","695732,156070864","4997127,91905624","mesured at 2m"
"13142",16223,"BEAL","V","N","DHP1.mm.","472","2012-08-28",NA,180,680,"515,703","-757,389","270,459","712,112","695732,554562621","4997127,51141377","mesured at 2m"
"13143",16224,"ACPE","V","N","DHP1.mm.","118","2012-08-28",NA,180,680,"519,632","-758,804","270,79","712,443","695728,395841412","4997127,17785886",NA
"13144",16225,"ACPE","V","N","DHP1.mm.","137","2012-08-28",NA,180,680,"519,686","-758,721","270,755","712,408","695728,365554601","4997127,27203492",NA
"13145",16226,"BEAL","V","N","DHP1.mm.","118","2012-08-28",NA,180,680,"520,216","-761,721","271,178","712,831","695727,067776034","4997124,51902116",NA
"13146",16227,"BEPA","V","N","DHP1.mm.","162","2012-08-28",NA,180,680,"518,99","-762,525","270,812","712,465","695728,038773187","4997123,42239747","fall tree but alive"
