"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"11455",7751,"BEPA","V","N","DHP1.mm.","313","2012-06-29",NA,60,580,"374,326","-673,785","257,966","699,619","695890,771206217","4997171,02532803",NA
"11456",7752,"ABBA","V","N","DHP1.mm.","116","2012-06-29",NA,60,580,"374,281","-674,4","258,048","699,701","695890,653281474","4997170,42066016",NA
"11457",7753,"ABBA","V","N","DHP1.mm.","198","2012-06-29",NA,60,580,"375,687","-673,627","258,298","699,951","695889,500632014","4997171,53461085",NA
"11458",7754,"BEPA","V","N","DHP1.mm.","298","2012-06-29",NA,60,580,"376,7855","-674,14775","258,859","700,512","695888,305084205","4997171,32072336",NA
"11459",7755,"BEPA","M","N","DHP1.mm.","216","2012-06-29",NA,60,580,"377,458","-674,117","259,152","700,805","695887,664853931","4997171,52675309",NA
"11460",7756,"ABBA","V","N","DHP1.mm.","146","2012-06-29",NA,60,580,"378,952","-673,613","259,33125","700,98425","695886,356817154","4997172,40446663",NA
"11461",7757,"BEAL","V","N","DHP1.mm.","264","2012-06-29",NA,60,580,"378,82","-674,771","259,439","701,092","695886,180340514","4997171,25352353",NA
"11462",7758,"ABBA","V","N","DHP1.mm.","117","2012-06-29",NA,60,580,"378,497","-676,059","259,69","701,343","695886,15389243","4997169,92716297",NA
"11463",7759,"BEPA","V","N","DHP1.mm.","266","2012-06-29",NA,60,580,"378,23475","-676,68","259,4675","701,1205","695886,243824765","4997169,25972969",NA
"11464",7760,"BEPA","V","N","DHP1.mm.","128","2012-06-29",NA,60,580,"377,444","-677,396","259,2595","700,9125","695886,818318395","4997168,36209815",NA
"11465",7761,"BEPA","V","N","DHP1.mm.","171","2012-06-29",NA,60,580,"383,77","-678,269","260,923","702,576","695880,491027804","4997169,17973221",NA
"11466",7762,"BEPA","V","N","DHP1.mm.","366","2012-06-29",NA,60,580,"383,182","-680,804","261,236","702,889","695880,392972832","4997166,58174794",NA
"11467",7763,"BEPA","V","N","DHP1.mm.","247","2012-06-29",NA,60,580,"377,988","-679,302","259,512","701,165","695885,793983215","4997166,66738137",NA
"11468",7764,"PIRU","V","N","DHP1.mm.","138","2012-06-29",NA,60,580,"377,209","-680,853","259,519","701,172","695886,138141994","4997164,96788481",NA
"11469",7765,"BEAL","V","N","DHP1.mm.","265","2012-06-29",NA,60,580,"377,1","-680,666","259,579","701,232","695886,292266136","4997165,11956531",NA
"11470",7766,"PIRU","V","N","DHP1.mm.","155","2012-06-29",NA,60,580,"375,951","-681,614","258,315","699,968","695887,151265653","4997163,90432035",NA
"11471",7767,"ABBA","V","N","DHP1.mm.","124","2012-06-29",NA,60,580,"376,0325","-680,4725","258,308","699,961","695887,37209701","4997165,02611194",NA
"11472",7768,"BEAL","M","N","DHP1.mm.","191","2012-06-29",NA,60,580,"371,64225","-676,5","257,67025","699,32325","695892,646260225","4997167,70413904",NA
"11473",7769,"BEPA","V","N","DHP1.mm.","342","2012-06-29",NA,60,580,"371,74475","-675,8215","257,3265","698,9795","695892,725409576","4997168,38510281",NA
"11474",7770,"BEPA","V","N","DHP1.mm.","226","2012-06-29",NA,60,580,"371,14425","-676,123","257,35125","699,00425","695893,225217665","4997167,93695234",NA
"11475",7771,"PIRU","V","N","DHP1.mm.","103","2012-06-29",NA,60,580,"371,0965","-676,9815","257,36075","699,01375","695893,046077612","4997167,09682719",NA
"11476",7772,"PIRU","V","N","DHP1.mm.","119","2012-06-29",NA,60,580,"373,258","-680,663","256,747","698,4","695889,996772581","4997164,11475938",NA
"11477",7773,"PIRU","V","N","DHP1.mm.","147","2012-06-29",NA,60,580,"371,012","-679,472","255,152","696,805","695892,47431617","4997164,67380165",NA
"11478",7774,"ABBA","V","N","DHP1.mm.","118","2012-06-29",NA,60,580,"371,496","-677,971","254,805","696,458","695892,40142558","4997166,2477238",NA
"11479",7775,"BEPA","V","N","DHP1.mm.","179","2012-06-29",NA,60,580,"379,481","-682,716","260,062","701,715","695883,459278848","4997163,76784841",NA
"11480",7776,"ABBA","V","N","DHP1.mm.","165","2012-06-29",NA,60,580,"380,021","-682,746","260,517","702,17","695882,930845866","4997163,88056192",NA
"11481",7777,"PIRU","V","N","DHP1.mm.","125","2012-06-29",NA,60,580,"379,1785","-683,843","260,35675","702,00975","695883,455296437","4997162,60207001",NA
"11482",7778,"PIRU","V","N","DHP1.mm.","156","2012-06-29",NA,60,580,"379,775","-685,928","260,446","702,099","695882,333401857","4997160,74856571",NA
"11483",7779,"ABBA","V","N","DHP1.mm.","110","2012-06-29",NA,60,580,"382,07675","-687,0735","261,62075","703,27375","695879,814048765","4997160,24800818",NA
"11484",7780,"PIRU","V","N","DHP1.mm.","104","2012-06-29",NA,60,580,"384,13925","-687,7835","263,456","705,109","695877,639559643","4997160,10452461",NA
"11485",7781,"PIRU","V","N","DHP1.mm.","153","2012-06-29",NA,60,580,"380,636","-691,42925","261,69375","703,34675","695880,060496871","4997155,67114263",NA
"11486",7782,"PIRU","V","N","DHP1.mm.","123","2012-06-29",NA,60,580,"378,236","-689,02775","259,807","701,46","695883,0039934","4997157,35672501",NA
"11487",7783,"BEAL","M","N","DHP1.mm.","130","2012-06-29",NA,60,580,"377,674","-692,074","259,459","701,112","695882,746781143","4997154,27271094",NA
"11488",7784,"FAGR","V","N","DHP1.mm.","140","2012-06-29",NA,60,580,"377,229","-688,88","258,726","700,379","695884,01350225","4997157,2350365",NA
"11489",7785,"ABBA","V","N","DHP1.mm.","310","2012-06-29",NA,60,580,"372,539","-692,153","256,916","698,569","695887,676242872","4997152,84972217",NA
"11490",7786,"BEAL","V","N","DHP1.mm.","109","2012-06-29",NA,60,580,"372,733","-690,023","256,48","698,133","695888,047891765","4997154,95394292",NA
"11491",7787,"PIRU","V","N","DHP1.mm.","170","2012-06-29",NA,60,580,"371,032","-688,6","255,004","696,657","695890,060900932","4997155,87958029",NA
"11492",7788,"BEAL","V","N","DHP1.mm.","110","2012-06-29",NA,60,580,"365,036","-692,588","253,632","695,285","695894,795102706","4997150,46245622",NA
"11493",7789,"BEAL","V","N","DHP1.mm.","258","2012-06-29",NA,60,580,"366,366","-681,593","253,256","694,909","695896,396792447","4997161,41056533",NA
"11494",7790,"ABBA","V","N","DHP1.mm.","130","2012-06-29",NA,60,580,"364,79","-677,763","252,102","693,755","695898,920619946","4997164,68935607",NA
"11495",7791,"ABBA","V","N","DHP1.mm.","141","2012-06-29",NA,60,580,"365,05825","-676,66775","252,2165","693,8695","695898,949292098","4997165,81554396",NA
