"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"7153",7024,"ACSA","V","N","DHP1.mm.","236","2012-06-21",NA,40,280,"297,97775","-385,91225","182,34975","624,00275","696039,876175363","4997428,51204547",NA
"7154",7025,"ACSA","V","N","DHP1.mm.","250","2012-06-21",NA,40,280,"298,064","-392,417","184,412","626,065","696038,086933015","4997422,26403504",NA
"7155",7026,"ACSA","V","N","DHP1.mm.","179","2012-06-21",NA,40,280,"299,02","-398,18225","186,013","627,666","696035,653204077","4997416,95703084",NA
"7156",7027,"ACSA","V","N","DHP1.mm.","168","2012-06-21",NA,40,280,"297,432","-401,656","186,688","628,341","696036,272937531","4997413,19179912",NA
"7157",7028,"ACSA","V","N","DHP1.mm.","106","2012-06-21",NA,40,280,"295,879","-400,576","186,222","627,875","696038,053309817","4997413,82559981",NA
"7158",7029,"ACSA","V","N","DHP1.mm.","235","2012-06-21",NA,40,280,"292,026","-401,572","186,453","628,106","696041,506397901","4997411,85486453",NA
"7159",7030,"ACSA","V","N","DHP1.mm.","185","2012-06-21",NA,40,280,"289,9625","-399,912","185,826","627,479","696043,931021531","4997412,91389362",NA
"7160",7031,"ACSA","V","N","DHP1.mm.","250","2012-06-21",NA,40,280,"283,94075","-400,93225","185,9115","627,5645","696049,468442043","4997410,35095112",NA
"7161",7032,"BEAL","M","N","DHP1.mm.","612","2012-06-21",NA,40,280,"281,727","-398,974","185,281","626,934","696052,116134331","4997411,65808739",NA
"7162",7033,"ACSA","V","N","DHP1.mm.","237","2012-06-21",NA,40,280,"283,291","-398,487","185,115","626,768","696050,736158137","4997412,53777272",NA
"7163",7034,"ACSA","V","N","DHP1.mm.","309","2012-06-21",NA,40,280,"289,92575","-394,31375","184,9215","626,5745","696045,434784359","4997418,30101369",NA
"7164",7035,"ACSA","V","N","DHP1.mm.","190","2012-06-21",NA,40,280,"293,498","-393,807","184,986","626,639","696042,124018776","4997419,72647151",NA
"7165",7036,"ACSA","M","N","DHP1.mm.","308","2012-06-21",NA,40,280,"298,23","-392,654","184,591","626,244","696037,864746167","4997422,07910436",NA
"7166",7037,"BEAL","M","N","DHP1.mm.","336","2012-06-21",NA,40,280,"295,059","-391,454","184,117","625,77","696041,236357925","4997422,40420933",NA
"7167",7038,"ACSA","V","N","DHP1.mm.","430","2012-06-21",NA,40,280,"295,425","-390,45","183,613","625,266","696041,146864791","4997423,4680698",NA
"7168",7039,"ACSA","V","N","DHP1.mm.","235","2012-06-21",NA,40,280,"293,857","-386,665","181,899","623,552","696043,651177411","4997426,70557845",NA
"7169",7040,"BEAL","V","N","DHP1.mm.","399","2012-06-21",NA,40,280,"288,15725","-389,72725","182,801","624,454","696048,342601844","4997422,25858685",NA
"7170",7041,"ACSA","V","N","DHP1.mm.","200","2012-06-21",NA,40,280,"288,84475","-392,20375","183,68925","625,34225","696047,030298041","4997420,05154124",NA
"7171",7042,"ACSA","V","N","DHP1.mm.","166","2012-06-21",NA,40,280,"285,374","-392,751","183,708","625,361","696050,232594258","4997418,61366299",NA
"7172",7043,"ACSA","V","N","DHP1.mm.","352","2012-06-21",NA,40,280,"283,73475","-391,63625","182,5745","624,2275","696052,105226647","4997419,2583409",NA
"7173",7044,"ACSA","V","N","DHP1.mm.","185","2012-06-21",NA,40,280,"285,539","-386,867","181,427","623,08","696051,61681629","4997424,32916435",NA
"7174",7045,"ACSA","V","N","DHP1.mm.","158","2012-06-21",NA,40,280,"285,53","-386,171","180,877","622,53","696051,808042541","4997424,99775351",NA
"7175",7046,"ACSA","V","N","DHP1.mm.","105","2012-06-21",NA,40,280,"284,003","-386,671","180,654","622,307","696053,148940729","4997424,11524061",NA
"7176",7047,"ACSA","V","N","DHP1.mm.","129","2012-06-21",NA,40,280,"281,027","-386,842","180,349","622,002","696055,972978509","4997423,16983583",NA
"7177",7048,"ACSA","V","N","DHP1.mm.","236","2012-06-21",NA,40,280,"280,055","-390,708","181,658","623,311","696055,896001711","4997419,18803928",NA
