"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"13414",8166,"BEAL","V","O","DHP3.mm.","183","2012-07-05",NA,60,720,"393,211","-818,869","294,936","736,589",NA,NA,NA
"13415",8166,"BEAL","V","O","DHP2.mm.","187","2012-07-05",NA,60,720,"393,211","-818,869","294,936","736,589","695834,51259223","4997036,11640631",NA
"13416",8166,"BEAL","V","O","DHP1.mm.","189","2012-07-05",NA,60,720,"393,211","-818,869","294,936","736,589",NA,NA,NA
"13417",8167,"BEAL","V","N","DHP1.mm.","131","2012-07-05",NA,60,720,"393,13","-815,538","293,19","734,843","695835,464347353","4997039,30627263",NA
"13418",8168,"BEAL","V","N","DHP1.mm.","383","2012-07-05",NA,60,720,"396,162","-817,946","292,876","734,529","695831,909892777","4997037,78018815",NA
"13419",8169,"BEAL","V","N","DHP1.mm.","507","2012-07-05",NA,60,720,"399,894","-812,601","291,426","733,079","695829,714126006","4997043,91165874",NA
"13420",8170,"BEAL","M","N","DHP1.mm.","367","2012-07-05",NA,60,720,"394,609","-814,221","290,622","732,275","695834,38400819","4997040,96379059",NA
"13421",8171,"ABBA","V","N","DHP1.mm.","165","2012-07-05",NA,60,720,"405,256","-811,555","290,609","732,262","695824,819463751","4997046,3263821",NA
"13422",8172,"BEPA","M","N","DHP1.mm.","252","2012-07-05",NA,60,720,"406,422","-811,704","290,52","732,173","695823,656349738","4997046,48856887",NA
"13423",8173,"BEAL","V","N","DHP1.mm.","337","2012-07-05",NA,60,720,"406,115","-811,339","290,989","732,642","695824,048034191","4997046,75991046",NA
"13424",8174,"ACSA","M","N","DHP1.mm.","157","2012-07-05",NA,60,720,"412,499","-817,778","295,644","737,297","695816,204954279","4997042,22708727",NA
"13425",8175,"SODE","V","N","DHP1.mm.","147","2012-07-05",NA,60,720,"410,959","-823,558","296,976","738,629","695816,173521166","4997036,25120125",NA
"13426",8176,"BEAL","V","N","DHP1.mm.","153","2012-07-05",NA,60,720,"408,562","-819,115","294,171","735,824","695819,649579959","4997039,90559327",NA
"13427",8177,"BEAL","V","N","DHP1.mm.","426","2012-07-05",NA,60,720,"405,78","-826,24","298,327","739,98","695820,462672088","4997032,30735855",NA
"13428",8178,"PIRU","V","N","DHP1.mm.","247","2012-07-05",NA,60,720,"402,743","-826,224","297,322","738,975","695823,394561615","4997031,52622394",NA
"13429",8179,"BEAL","V","N","DHP1.mm.","221","2012-07-05",NA,60,720,"402,83","-828,867","299,645","741,298","695822,617474342","4997029,00116898",NA
"13430",8180,"BEAL","V","N","DHP1.mm.","220","2012-07-05",NA,60,720,"402,622","-828,654","299,213","740,866","695822,873854701","4997029,1519475",NA
