"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"13744",14031,"ABBA","V","N","DHP1.mm.","209","2012-08-08",NA,120,740,"472,816","-817,204","305,426","747,079","695758,209421754","4997058,60065644",NA
"13745",14032,"BEAL","V","N","DHP1.mm.","286","2012-08-08",NA,120,740,"472,74","-817,074","305,62","747,273","695758,316783395","4997058,70604387",NA
"13746",14033,"ABBA","V","N","DHP1.mm.","194","2012-08-08",NA,120,740,"471,628","-818,046","305,684","747,337","695759,133819774","4997057,47736725",NA
"13747",14034,"BEPA","M","N","DHP1.mm.","214","2012-08-08",NA,120,740,"474,718","-820,982","307,105","748,758","695755,38496638","4997055,45749894",NA
"13748",14035,"BEPA","V","N","DHP1.mm.","295","2012-08-08",NA,120,740,"472,752","-821,764","307,094","748,747","695757,075099882","4997054,18799272",NA
"13749",14036,"BEPA","V","N","DHP1.mm.","300","2012-08-08",NA,120,740,"473,129","-823,507","307,503","749,156","695756,254506487","4997052,60660774",NA
"13750",14037,"ABBA","V","N","DHP1.mm.","216","2012-08-08",NA,120,740,"475,047","-823,338","307,647","749,3","695754,449864836","4997053,27258725",NA
"13751",14038,"ABBA","M","N","DHP1.mm.","254","2012-08-08",NA,120,740,"474,91","-823,788","307,776","749,429","695754,463905831","4997052,80285054",NA
"13752",14039,"BEPA","V","N","DHP1.mm.","231","2012-08-08",NA,120,740,"470,506","-822,753","307,123","748,776","695758,980862746","4997052,64549707",NA
"13753",14040,"BEPA","V","N","DHP1.mm.","317","2012-08-08",NA,120,740,"469,878","-823,374","307,126","748,779","695759,423381088","4997051,88213315",NA
"13754",14041,"BEPA","V","N","DHP1.mm.","193","2012-08-08",NA,120,740,"468,908","-822,932","307,026","748,679","695760,474398918","4997052,05380859",NA
"13755",14042,"ABBA","V","N","DHP1.mm.","145","2012-08-08",NA,120,740,"469,039","-824,945","307,628","749,281","695759,820134666","4997050,14761934",NA
"13756",14043,"ABBA","V","N","DHP1.mm.","138","2012-08-08",NA,120,740,"466,473","-824,058","307,878","749,531","695762,526426327","4997050,329672",NA
"13757",14044,"BEAL","V","N","DHP1.mm.","169","2012-08-08",NA,120,740,"465,053","-824,64","308,471","750,124","695763,742668286","4997049,39617489",NA
"13758",14045,"BEAL","V","N","DHP1.mm.","121","2012-08-08",NA,120,740,"459,729","-820,913","307,825","749,478","695769,852583276","4997051,5926296",NA
"13759",14046,"BEAL","M","N","DHP1.mm.","464","2012-08-08",NA,120,740,"459,865","-820,517","307,761","749,414","695769,825342914","4997052,01004758",NA
"13760",14047,"BEAL","V","O","DHP2.mm.","128","2012-08-08",NA,120,740,"459,3","-824,414","308,266","749,919",NA,NA,NA
"13761",14047,"BEAL","V","O","DHP1.mm.","176","2012-08-08",NA,120,740,"459,3","-824,414","308,266","749,919",NA,NA,NA
