"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"7306",12402,"ACSA","V","N","DHP1.mm.","132","2012-07-31",NA,120,280,"359,1371","-370,4657","175,6755","617,3285","695984,969453369","4997459,44381068",NA
"7307",12403,"ACSA","V","N","DHP1.mm.","200","2012-07-31",NA,120,280,"360,0417","-374,1703","176,8535","618,5065","695983,125751496","4997456,10980859",NA
"7308",12404,"ACSA","V","N","DHP1.mm.","105","2012-07-31",NA,120,280,"358,5923","-375,7614","176,9985","618,6515","695984,10566377","4997454,19581961",NA
"7309",12405,"ACSA","V","N","DHP1.mm.","206","2012-07-31",NA,120,280,"362,8558","-374,5624","177,2915","618,9445","695980,310094111","4997456,46991644",NA
"7310",12406,"ACSA","M","N","DHP1.mm.","588","2012-07-31",NA,120,280,"363,3835","-374,0398","177,6675","619,3205","695979,938456976","4997457,11211479",NA
"7311",12407,"ACSA","V","N","DHP1.mm.","118","2012-07-31",NA,120,280,"363,6592","-373,5724","177,5475","619,2005","695979,795271794","4997457,63500414",NA
"7312",12408,"ACSA","V","N","DHP1.mm.","144","2012-07-31",NA,120,280,"366,2981","-374,3785","177,8925","619,5455","695977,03992277","4997457,5500603",NA
"7313",12409,"BEAL","V","N","DHP1.mm.","260","2012-07-31",NA,120,280,"365,8839","-372,0248","177,6975","619,3505","695978,05655456","4997459,71040812",NA
"7314",12410,"BEAL","M","N","DHP1.mm.","177","2012-07-31",NA,120,280,"374,1257","-371,9456","177,5435","619,1965","695970,132164542","4997461,94845591",NA
"7315",12411,"ACSA","V","O","DHP3.mm.","122","2012-07-31",NA,120,280,"369,4774","-377,6324","179,0655","620,7185",NA,NA,NA
"7316",12411,"ACSA","V","O","DHP2.mm.","163","2012-07-31",NA,120,280,"369,4774","-377,6324","179,0655","620,7185",NA,NA,NA
"7317",12411,"ACSA","V","O","DHP1.mm.","194","2012-07-31",NA,120,280,"369,4774","-377,6324","179,0655","620,7185",NA,NA,NA
"7318",12412,"ACSA","V","N","DHP1.mm.","463","2012-07-31",NA,120,280,"368,7758","-381,2902","179,8455","621,4985","695972,838566184","4997451,53698756",NA
"7319",12413,"FAGR","V","N","DHP1.mm.","100","2012-07-31",NA,120,280,"367,7351","-380,7105","179,4205","621,0735","695973,993856003","4997451,8228634",NA
"7320",12414,"ACSA","V","N","DHP1.mm.","119","2012-07-31",NA,120,280,"367,8489","-381,2475","179,5755","621,2285","695973,743304963","4997451,33503899",NA
"7321",12415,"ACSA","V","N","DHP1.mm.","297","2012-07-31",NA,120,280,"365,8517","-379,7964","179,0165","620,6695","695976,049223567","4997452,21007624",NA
"7322",12416,"ACSA","V","N","DHP1.mm.","111","2012-07-31",NA,120,280,"361,6616","-381,4469","179,0755","620,7285","695979,655613463","4997449,5199814",NA
"7323",12417,"ACSA","V","N","DHP1.mm.","161","2012-07-31",NA,120,280,"360,2744","-382,3993","179,4545","621,1075","695980,743085686","4997448,23801858",NA
"7324",12418,"ACSA","V","N","DHP1.mm.","181","2012-07-31",NA,120,280,"362,9564","-384,6685","180,0755","621,7285","695977,562439109","4997446,75393879",NA
"7325",12419,"ACSA","V","N","DHP1.mm.","225","2012-07-31",NA,120,280,"363,0835","-386,15","180,8175","622,4705","695977,051338827","4997445,35909699",NA
"7326",12420,"ACSA","V","N","DHP1.mm.","101","2012-07-31",NA,120,280,"360,3553","-385,9639","180,7395","622,3925","695979,730157249","4997444,82293371",NA
"7327",12421,"ACSA","M","N","DHP1.mm.","611","2012-07-31",NA,120,280,"364,4756","-389,6374","182,3295","623,9825","695974,79465119","4997442,3623413",NA
"7328",12422,"ACSA","V","N","DHP1.mm.","377","2012-07-31",NA,120,280,"366,2188","-387,0711","181,3855","623,0385","695973,787293376","4997445,29349035",NA
"7329",12423,"BEAL","V","N","DHP1.mm.","123","2012-07-31",NA,120,280,"371,6791","-387,977","181,7595","623,4125","695968,285915535","4997445,85234865",NA
"7330",12424,"BEPA","V","N","DHP1.mm.","166","2012-07-31",NA,120,280,"371,7141","-386,3829","181,0915","622,7445","695968,670283346","4997447,39825413",NA
"7331",12425,"BEAL","V","N","DHP1.mm.","219","2012-07-31",NA,120,280,"373,4293","-387,8914","181,8055","623,4585","695966,621159917","4997446,3939185",NA
"7332",12426,"BEPA","V","N","DHP1.mm.","146","2012-07-31",NA,120,280,"373,6234","-385,6898","180,9795","622,6325","695967,011491997","4997448,56718847",NA
"7333",12427,"BEAL","V","N","DHP1.mm.","122","2012-07-31",NA,120,280,"370,4224","-383,1961","180,2395","621,8925","695970,751341765","4997450,13156234",NA
"7334",12428,"BEAL","V","N","DHP1.mm.","101","2012-07-31",NA,120,280,"374,3911","-382,7838","180,5285","622,1815","695967,033622329","4997451,56995236",NA
"7335",12429,"BEPA","V","N","DHP1.mm.","185","2012-07-31",NA,120,280,"374,252","-382,5332","180,3985","622,0515","695967,233444427","4997451,77504901",NA
"7336",12430,"BEPA","M","N","DHP1.mm.","139","2012-07-31",NA,120,280,"374,5619","-381,0592","180,0275","621,6805","695967,321305981","4997453,27727917",NA
