"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"1765",13296,"ACSA","V","N","DHP1.mm.","443","2012-08-15",NA,180,40,"399,462","-127,095","116,893","558,546","696009,9283381","4997704,63177239",NA
"1766",13297,"ACSA","M","N","DHP1.mm.","386","2012-08-15",NA,180,40,"400,618","-133,044","117,5","559,153","696007,253612698","4997699,20008863",NA
"1767",13298,"FAGR","V","N","DHP1.mm.","104","2012-08-15",NA,180,40,"401,497","-132,441","117,505","559,158","696006,564407166","4997700,01193387",NA
"1768",13299,"ACSA","V","N","DHP1.mm.","367","2012-08-15",NA,180,40,"406,826","-133,639","117,764","559,417","696001,112990233","4997700,25476738",NA
"1769",13300,"FAGR","V","N","DHP1.mm.","111","2012-08-15",NA,180,40,"407,195","-133,834","117,585","559,238","696000,706125676","4997700,16356885",NA
"1770",13301,"FAGR","V","N","DHP1.mm.","189","2012-08-15",NA,180,40,"405,642","-130,238","117,19","558,843","696003,146406358","4997703,22281422",NA
"1771",13302,"FAGR","V","N","DHP1.mm.","189","2012-08-15",NA,180,40,"405,483","-127,936","117,171","558,824","696003,903463128","4997705,40025787",NA
"1772",13303,"FAGR","V","N","DHP1.mm.","108","2012-08-15",NA,180,40,"411,447","-128,404","116,826","558,479","695998,031368832","4997706,51336819",NA
"1773",13304,"ACSA","V","N","DHP1.mm.","176","2012-08-15",NA,180,40,"414,766","-128,015","116,255","557,908","695994,933854303","4997707,75889043",NA
"1774",13305,"BEAL","V","N","DHP1.mm.","142","2012-08-15",NA,180,40,"418,373","-129,757","115,622","557,275","695990,999776634","4997707,02564915",NA
"1775",13306,"BEAL","V","N","DHP1.mm.","377","2012-08-15",NA,180,40,"416,768","-133,617","116,179","557,832","695991,534590748","4997702,88361041",NA
"1776",13307,"ACSA","V","N","DHP1.mm.","213","2012-08-15",NA,180,40,"416,735","-136,259","116,962","558,615","695990,873446746","4997700,32804529",NA
"1777",13308,"BEAL","V","N","DHP1.mm.","240","2012-08-15",NA,180,40,"416,081","-137,6","117,243","558,896","695991,152184292","4997698,86377605",NA
"1778",13309,"BEAL","V","N","DHP1.mm.","283","2012-08-15",NA,180,40,"418,198","-139,921","117,384","559,037","695988,502616011","4997697,18156975",NA
"1779",13310,"ACSA","V","N","DHP1.mm.","127","2012-08-15",NA,180,40,"418,028","-139,748","117,449","559,102","695988,711872668","4997697,30375477",NA
"1780",13311,"FAGR","V","N","DHP1.mm.","126","2012-08-15",NA,180,40,"416,481","-140,631","117,4","559,053","695989,971595967","4997696,04678102",NA
"1781",13312,"FAGR","V","N","DHP1.mm.","125","2012-08-15",NA,180,40,"414,924","-135,597","116,986","558,639","695992,792898133","4997700,49122108",NA
"1782",13313,"ACSA","V","N","DHP1.mm.","212","2012-08-15",NA,180,40,"413,716","-135,811","117,265","558,918","695993,901291132","4997699,96808336",NA
"1783",13314,"ACSA","V","N","DHP1.mm.","165","2012-08-15",NA,180,40,"413,44","-135,624","117,247","558,9","695994,216404647","4997700,07596231",NA
"1784",13315,"FAGR","V","N","DHP1.mm.","151","2012-08-15",NA,180,40,"410,346","-134,378","117,604","559,257","695997,525852869","4997700,46560758",NA
"1785",13316,"FAGR","V","N","DHP1.mm.","322","2012-08-15",NA,180,40,"410,32","-138,378","117,781","559,434","695996,501778137","4997696,60275528",NA
"1786",13317,"ACSA","V","O","DHP2.mm.","201","2012-08-15",NA,180,40,"412,307","-143,199","118,138","559,791",NA,NA,NA
"1787",13317,"ACSA","V","O","DHP1.mm.","242","2012-08-15",NA,180,40,"412,307","-143,199","118,138","559,791","695993,321819085","4997692,47643141",NA
"1788",13318,"BEAL","M","N","DHP1.mm.","321","2012-08-15",NA,180,40,"408,242","-142,206","118,25","559,903","695997,500961253","4997692,36750413",NA
"1789",13319,"ACSA","V","N","DHP1.mm.","151","2012-08-15",NA,180,40,"405,236","-137,734","118,022","559,675","696001,571707312","4997695,89012098",NA
"1790",13320,"FAGR","V","N","DHP1.mm.","102","2012-08-15",NA,180,40,"404,5","-143,44","118,589","560,242","696000,784620657","4997690,1964485",NA
"1791",13321,"FAGR","V","N","DHP1.mm.","101","2012-08-15",NA,180,40,"402,881","-145,51","118,919","560,572","696001,802420565","4997687,77631249",NA
