"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"11641",13522,"BEPA","V","N","DHP1.mm.","370","2012-08-06",NA,140,580,"457,4603","-654,6848","243,1684","684,8214","695815,638748358","4997211,24293585",NA
"11642",13523,"BEAL","V","N","DHP1.mm.","105","2012-08-06",NA,140,580,"457,0544","-657,1783","244,3194","685,9724","695815,376032305","4997208,73271997",NA
"11643",13524,"ACSA","V","N","DHP1.mm.","129","2012-08-06",NA,140,580,"455,9256","-663,6124","247,0264","688,6794","695814,776638564","4997202,23412765",NA
"11644",13525,"ACSA","V","N","DHP1.mm.","401","2012-08-06",NA,140,580,"458,2104","-666,204","246,9934","688,6464","695811,894335454","4997200,33507211",NA
"11645",13526,"BEAL","V","N","DHP1.mm.","544","2012-08-06",NA,140,580,"455,1342","-667,2341","248,2544","689,9074","695814,589638041","4997198,53520693",NA
"11646",13527,"ACSA","V","N","DHP1.mm.","273","2012-08-06",NA,140,580,"451,9522","-667,9643","250,1434","691,7964","695817,465591891","4997196,9966981",NA
"11647",13528,"ACSA","V","N","DHP1.mm.","157","2012-08-06",NA,140,580,"456,0909","-672,1264","250,0544","691,7074","695812,384195758","4997194,06991731",NA
"11648",13529,"ACSA","V","N","DHP1.mm.","256","2012-08-06",NA,140,580,"451,6523","-676,1067","252,6354","694,2884","695815,619070719","4997189,06869835",NA
"11649",13530,"ACSA","V","N","DHP1.mm.","110","2012-08-06",NA,140,580,"449,4781","-673,6022","251,9854","693,6384","695818,371909519","4997190,91279747",NA
"11650",13531,"BEPA","V","N","DHP1.mm.","289","2012-08-06",NA,140,580,"446,0251","-671,0724","252,0534","693,7064","695822,364157838","4997192,44587628",NA
"11651",13532,"BEPA","V","N","DHP1.mm.","283","2012-08-06",NA,140,580,"446,2131","-670,0057","251,6454","693,2984","695822,46270342","4997193,52349338",NA
"11652",13533,"BEPA","V","N","DHP1.mm.","242","2012-08-06",NA,140,580,"445,3709","-670,2991","252,1834","693,8364","695823,197636804","4997193,01975716",NA
"11653",13534,"BEPA","V","N","DHP1.mm.","305","2012-08-06",NA,140,580,"444,736","-670,795","252,6794","694,3324","695823,679618624","4997192,37518091",NA
"11654",13535,"BEPA","V","N","DHP1.mm.","258","2012-08-06",NA,140,580,"444,4638","-671,3098","253,0314","694,6844","695823,80699748","4997191,80751557",NA
"11655",13536,"ABBA","V","N","DHP1.mm.","108","2012-08-06",NA,140,580,"444,9325","-672,1452","252,7084","694,3614","695823,136054157","4997191,12511596",NA
"11656",13537,"BEAL","M","N","DHP1.mm.","382","2012-08-06",NA,140,580,"444,9531","-672,9456","253,0344","694,6874","695822,906262884","4997190,35892684",NA
"11657",13538,"BEPA","V","N","DHP1.mm.","223","2012-08-06",NA,140,580,"439,4915","-662,7792","251,9944","693,6474","695830,837781738","4997198,72692572",NA
"11658",13539,"BEPA","V","N","DHP1.mm.","324","2012-08-06",NA,140,580,"440,8155","-660,9255","250,5884","692,2414","695830,047632067","4997200,86117275",NA
"11659",13540,"ABBA","V","N","DHP1.mm.","117","2012-08-06",NA,140,580,"441,5832","-661,0636","250,5274","692,1804","695829,271341432","4997200,92939921",NA
"11660",13541,"ACPE","V","N","DHP1.mm.","145","2012-08-06",NA,140,580,"444,2296","-660,5147","249,5694","691,2224","695826,864158164","4997202,15265365",NA
"11661",13542,"BEAL","V","N","DHP1.mm.","127","2012-08-06",NA,140,580,"445,1081","-664,2265","250,5834","692,2364","695825,043728455","4997198,80486507",NA
"11662",13543,"BEAL","V","N","DHP1.mm.","241","2012-08-06",NA,140,580,"450,3778","-660,8779","248,0374","689,6904","695820,841980993","4997203,41510488",NA
"11663",13544,"BEAL","V","N","DHP1.mm.","406","2012-08-06",NA,140,580,"450,5521","-660,3893","247,7674","689,4204","695820,802106682","4997203,93183553",NA
