"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"12234",5131,"BEAL","V","N","DHP1.mm.","351","2012-05-23","KS/SMR",100,620,"413,544","-724,215","263,533","705,186","695839,737712483","4997132,69667616",NA
"12235",5132,"BEAL","V","N","DHP1.mm.","393","2012-05-23","KS/SMR",100,620,"423,02","-706,36","261,235","702,888","695835,285864535","4997152,39445313",NA
"12236",5137,"BEAL","V","N","DHP1.mm.","304","2012-05-23","KS/SMR",100,620,"425,003","-716,091","261,642","703,295","695830,821943459","4997143,53379975",NA
"12237",5138,"BEAL","V","N","DHP1.mm.","202","2012-05-23","KS/SMR",100,620,"425,211","-715,926","261,598","703,251","695830,66470673","4997143,74741633",NA
"12238",5146,"BEAL","V","N","DHP1.mm.","139","2012-05-23","KS/SMR",100,620,"424,252","-711,636","261,238","702,891","695832,714392135","4997147,63148055",NA
"12239",5147,"BEAL","V","N","DHP1.mm.","272","2012-05-23","KS/SMR",100,620,"425,538","-716,791","261,109","702,762","695830,122599744","4997142,99931633",NA
"12240",5148,"ABBA","M","N","DHP1.mm.","105","2012-05-23","KS/SMR",100,620,"420,201","-717,304","261,125","702,778","695835,132959558","4997141,10496647",NA
"12241",5149,"BEAL","V","N","DHP1.mm.","390","2012-05-23","KS/SMR",100,620,"420,213","-716,277","261,121","702,774","695835,390757884","4997142,09815033",NA
"12242",5158,"ABBA","V","N","DHP1.mm.","150","2012-05-23","KS/SMR",100,620,"420,014","-715,414","261,321","702,974","695835,808947248","4997142,87789477",NA
"12243",5159,"BEAL","M","N","DHP1.mm.","307","2012-05-23","KS/SMR",100,620,"419,763","-721,493","262,538","704,191","695834,456484399","4997136,95185531",NA
"12244",5161,"ABBA","V","N","DHP1.mm.","307","2012-05-23","KS/SMR",100,620,"411,747","-715,758","261,909","703,562","695843,688177275","4997140,37796802",NA
"12245",5162,"BEAL","V","N","DHP1.mm.","307","2012-05-23","KS/SMR",100,620,"413,039","-723,856","263,856","705,509","695840,318696856","4997132,91030132",NA
"12246",5171,"ABBA","V","N","DHP1.mm.","130","2012-05-23","KS/SMR",100,620,"424,635","-705,854","261,092","702,745","695833,861707332","4997153,30583114",NA
"12247",5186,"BEAL","V","N","DHP1.mm.","301","2012-05-23","KS/SMR",100,620,"420,194","-714,485","261,092","702,745","695835,879088288","4997143,82066966",NA
"12248",5203,"ABBA","V","N","DHP1.mm.","127","2012-05-23","KS/SMR",100,620,"417,701","-715,293","261,11","702,763","695838,07043472","4997142,38787517",NA
