"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"6483",12295,"ACSA","V","N","DHP1.mm.","126","2012-07-31",NA,140,240,"372,4619","-345,1174","170,1565","611,8095","695978,772708789","4997487,37467196",NA
"6484",12296,"ACSA","V","N","DHP1.mm.","149","2012-07-31",NA,140,240,"374,6565","-346,0337","170,3195","611,9725","695976,416764839","4997487,06696131",NA
"6485",12297,"ACSA","V","N","DHP1.mm.","104","2012-07-31",NA,140,240,"375,0762","-345,0997","169,7735","611,4265","695976,257144532","4997488,07742589",NA
"6486",12298,"BEPA","V","N","DHP1.mm.","198","2012-07-31",NA,140,240,"377,0677","-344,8412","169,6995","611,3525","695974,405122761","4997488,84896207",NA
"6487",12299,"FAGR","V","N","DHP1.mm.","394","2012-07-31",NA,140,240,"375,0945","-341,4338","168,5975","610,2505","695977,201012797","4997491,61618345",NA
"6488",12300,"ACSA","V","N","DHP1.mm.","137","2012-07-31",NA,140,240,"372,1908","-340,5404","168,1645","609,8175","695980,234528656","4997491,7158322",NA
"6489",12301,"ACSA","M","N","DHP1.mm.","235","2012-07-31",NA,140,240,"375,6518","-340,3065","168,3805","610,0335","695976,959444598","4997492,8490812",NA
"6490",12302,"ACSA","V","N","DHP1.mm.","342","2012-07-31",NA,140,240,"374,6622","-338,5246","168,0995","609,7525","695978,380792307","4997494,30729048",NA
"6491",12303,"ACSA","M","N","DHP1.mm.","168","2012-07-31",NA,140,240,"370,6724","-332,8673","165,7555","607,4085","695983,710815753","4997498,71451055",NA
"6492",12304,"BEAL","V","N","DHP1.mm.","117","2012-07-31",NA,140,240,"373,5315","-333,1016","166,5945","608,2475","695980,89316653","4997499,23854172",NA
"6493",12305,"BEAL","V","N","DHP1.mm.","102","2012-07-31",NA,140,240,"377,8231","-332,8112","166,4245","608,0775","695976,832196329","4997500,64411088",NA
"6494",12306,"ACSA","V","N","DHP1.mm.","165","2012-07-31",NA,140,240,"379,4197","-330,4312","164,2885","605,9415","695975,917298474","4997503,35721426",NA
"6495",12307,"ACSA","V","O","DHP2.mm.","158","2012-07-31",NA,140,240,"378,4702","-328,6819","163,8785","605,5315",NA,NA,NA
"6496",12307,"ACSA","V","O","DHP1.mm.","246","2012-07-31",NA,140,240,"378,4702","-328,6819","163,8785","605,5315","695977,29143897","4997504,79451449",NA
"6497",12308,"ACSA","V","N","DHP1.mm.","328","2012-07-31",NA,140,240,"380,5725","-328,0646","163,8825","605,5355","695975,426712852","4997505,94099796",NA
"6498",12309,"ACSA","V","N","DHP1.mm.","277","2012-07-31",NA,140,240,"387,9158","-329,2682","162,4465","604,0995","695968,032025362","4997506,70675317",NA
"6499",12310,"BEAL","V","N","DHP1.mm.","126","2012-07-31",NA,140,240,"383,1691","-334,4829","165,8905","607,5435","695971,240146977","4997500,43475254",NA
"6500",12311,"BEAL","V","N","DHP1.mm.","172","2012-07-31",NA,140,240,"379,3575","-336,4125","166,9535","608,6065","695974,408456091","4997497,57487777",NA
"6501",12312,"ACPE","V","N","DHP1.mm.","126","2012-07-31",NA,140,240,"376,8722","-338,4433","167,5675","609,2205","695976,271657884","4997494,96531361",NA
"6502",12313,"ACSA","V","N","DHP1.mm.","126","2012-07-31",NA,140,240,"378,6867","-340,2227","167,9265","609,5795","695974,055755504","4997493,72587304",NA
"6503",12314,"BEAL","V","N","DHP1.mm.","150","2012-07-31",NA,140,240,"380,5008","-338,9197","167,4955","609,1485","695972,648705199","4997495,45778649",NA
"6504",12315,"BEPA","V","N","DHP1.mm.","142","2012-07-31",NA,140,240,"382,7192","-341,2304","168,1035","609,7565","695969,904088017","4997493,81210515",NA
"6505",12316,"BEAL","V","N","DHP1.mm.","132","2012-07-31",NA,140,240,"387,0139","-340,2537","167,7395","609,3925","695966,020135406","4997495,88008624",NA
"6506",12317,"ACSA","V","N","DHP1.mm.","564","2012-07-31",NA,140,240,"389,3305","-340,512","166,2295","607,8825","695963,71916581","4997496,23869174",NA
"6507",12318,"ACSA","V","N","DHP1.mm.","377","2012-07-31",NA,140,240,"385,2145","-343,9944","168,5945","610,2475","695966,773643288","4997491,80206553",NA
"6508",12319,"ACSA","V","N","DHP1.mm.","132","2012-07-31",NA,140,240,"384,9789","-344,3179","168,6335","610,2865","695966,915914513","4997491,42841458",NA
"6509",12320,"FAGR","M","N","DHP1.mm.","400","2012-07-31",NA,140,240,"383,2677","-346,1729","169,6955","611,3485","695968,078987197","4997489,19135769",NA
"6510",12321,"ACSA","V","N","DHP1.mm.","105","2012-07-31",NA,140,240,"383,1498","-346,8569","170,0915","611,7445","695968,013241007","4997488,50105269",NA
"6511",12322,"BEAL","V","N","DHP1.mm.","114","2012-07-31",NA,140,240,"381,6807","-345,2911","169,6305","611,2835","695969,840150927","4997489,62517426",NA
"6512",12323,"ACSA","V","N","DHP1.mm.","108","2012-07-31",NA,140,240,"380,4802","-343,5991","168,8025","610,4555","695971,441228573","4997490,94140335",NA
