"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"12321",16048,"ACSA","V","N","DHP1.mm.","111","2012-08-27",NA,180,620,"506,638","-692,829","248,178","689,831","695758,226399744","4997187,37017349",NA
"12322",16049,"ACSA","V","N","DHP1.mm.","200","2012-08-27",NA,180,620,"505,544","-694,554","249,171","690,824","695758,828583569","4997185,4203198",NA
"12323",16050,"BEAL","M","N","DHP1.mm.","418","2012-08-27",NA,180,620,"502,087","-694,927","249,565","691,218","695762,063327788","4997184,1540264",NA
"12324",16051,"ACSA","V","N","DHP1.mm.","213","2012-08-27",NA,180,620,"504,441","-698,329","250,775","692,428","695758,901759758","4997181,4918887",NA
"12325",16052,"ACSA","V","N","DHP1.mm.","198","2012-08-27",NA,180,620,"502,77","-701,219","251,824","693,477","695759,75461461","4997178,26762714",NA
"12326",16053,"ACSA","V","N","DHP1.mm.","144","2012-08-27",NA,180,620,"506,53","-703,441","252,002","693,655","695755,547147009","4997177,11179148",NA
"12327",16054,"ACSA","V","N","DHP1.mm.","146","2012-08-27",NA,180,620,"503,896","-704,041","252,737","694,39","695757,928973825","4997175,84252855",NA
"12328",16055,"ACSA","V","N","DHP1.mm.","155","2012-08-27",NA,180,620,"504,152","-705,606","253,112","694,765","695757,271712108","4997174,40100057",NA
"12329",16056,"BEAL","V","N","DHP1.mm.","405","2012-08-27",NA,180,620,"502,858","-705,116","254,05","695,703","695758,647658269","4997174,53396815",NA
"12330",16057,"BEAL","V","N","DHP1.mm.","543","2012-08-27",NA,180,620,"502,806","-705,319","254,113","695,766","695758,644542895","4997174,32463568",NA
"12331",16058,"ACSA","V","N","DHP1.mm.","252","2012-08-27",NA,180,620,"502,346","-705,701","254,257","695,91","695758,987793908","4997173,83573356",NA
"12332",16059,"ACSA","V","N","DHP1.mm.","110","2012-08-27",NA,180,620,"498,752","-706,755","254,96","696,613","695762,175991348","4997171,87701755",NA
"12333",16060,"ACSA","V","N","DHP1.mm.","351","2012-08-27",NA,180,620,"498,587","-706,975","255,095","696,748","695762,277350062","4997171,62165875",NA
"12334",16061,"BEAL","V","N","DHP1.mm.","664","2012-08-27",NA,180,620,"492,274","-705,974","255,753","697,406","695768,625680993","4997170,93082745",NA
"12335",16062,"ACSA","V","N","DHP1.mm.","147","2012-08-27",NA,180,620,"491,143","-705,972","255,929","697,582","695769,716498862","4997170,63611143",NA
"12336",16063,"ACSA","V","N","DHP1.mm.","131","2012-08-27",NA,180,620,"493,427","-703,041","254,54","696,193","695768,283460644","4997174,06067786",NA
"12337",16064,"ABBA","V","N","DHP1.mm.","155","2012-08-27",NA,180,620,"497,414","-699,646","252,293","693,946","695765,330416541","4997178,37921502",NA
"12338",16065,"BEAL","V","N","DHP1.mm.","488","2012-08-27",NA,180,620,"495,329","-697,051","251,192","692,845","695768,021002576","4997180,33395269",NA
"12339",16066,"ACSA","V","N","DHP1.mm.","103","2012-08-27",NA,180,620,"492,481","-695,937","251,393","693,046","695771,058683191","4997180,66087092",NA
"12340",16067,"ACSA","V","N","DHP1.mm.","106","2012-08-27",NA,180,620,"496,025","-695,472","249,89","691,543","695767,764200452","4997182,03867185",NA
"12341",16068,"ACSA","V","N","DHP1.mm.","163","2012-08-27",NA,180,620,"496,954","-694,853","249,737","691,39","695767,030991065","4997182,87905546",NA
"12342",16069,"ACSA","V","N","DHP1.mm.","244","2012-08-27",NA,180,620,"491,482","-690,285","249,926","691,579","695773,504160736","4997185,84742294",NA
"12343",16070,"ACSA","V","N","DHP1.mm.","186","2012-08-27",NA,180,620,"490,99","-690,363","250,127","691,78","695773,957994572","4997185,64318621",NA
"12344",16071,"BEAL","V","N","DHP1.mm.","247","2012-08-27",NA,180,620,"488,242","-691,258","251,02","692,673","695776,372344328","4997184,05964039",NA
"12345",16072,"ACSA","V","N","DHP1.mm.","111","2012-08-27",NA,180,620,"486,111","-690,382","251,235","692,888","695778,65640728","4997184,34518282",NA
"12346",16073,"ACSA","M","N","DHP1.mm.","306","2012-08-27",NA,180,620,"486,879","-693,509","251,808","693,461","695777,095884594","4997181,53216379",NA
