"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"11144",7715,"BEPA","V","N","DHP1.mm.","112","2012-06-29",NA,60,560,"357,995","-666,35","251,108","692,761","695908,464511516","4997173,90935713",NA
"11145",7716,"BEPA","V","N","DHP1.mm.","272","2012-06-29",NA,60,560,"358,809","-666,643","251,109","692,762","695907,602959395","4997173,8404025",NA
"11146",7717,"BEPA","V","N","DHP1.mm.","158","2012-06-29",NA,60,560,"359,684","-666,075","251,161","692,814","695906,90842993","4997174,61745831",NA
"11147",7718,"BEAL","V","N","DHP1.mm.","226","2012-06-29",NA,60,560,"359,141","-660,434","250,446","692,099","695908,911434594","4997179,91300809",NA
"11148",7719,"BEAL","V","N","DHP1.mm.","214","2012-06-29",NA,60,560,"362,369","-674,828","252,196","693,849","695902,024289555","4997166,88372886",NA
"11149",7720,"BEAL","V","N","DHP1.mm.","195","2012-06-29",NA,60,560,"362,645","-674,478","252,652","694,305","695901,850022943","4997167,29352232",NA
"11150",7721,"BEAL","V","O","DHP2.mm.","119","2012-06-29",NA,60,560,"362,857","-674,378","251,835","693,488","695901,671881673","4997167,44552751",NA
"11151",7721,"BEAL","V","O","DHP1.mm.","169","2012-06-29",NA,60,560,"362,857","-674,378","251,835","693,488",NA,NA,NA
"11152",7722,"BEAL","V","O","DHP2.mm.","250","2012-06-29",NA,60,560,"368,864","-667,024","253,407","695,06","695897,809926232","4997176,11038839",NA
"11153",7722,"BEAL","V","O","DHP1.mm.","309","2012-06-29",NA,60,560,"368,864","-667,024","253,407","695,06",NA,NA,NA
"11154",7723,"ABBA","V","N","DHP1.mm.","110","2012-06-29",NA,60,560,"370,703","-667,369","253,86","695,513","695895,946626876","4997176,26014719",NA
"11155",7724,"ABBA","V","N","DHP1.mm.","130","2012-06-29",NA,60,560,"369,892","-666,898","253,591","695,244","695896,851973656","4997176,50148214",NA
"11156",7725,"ABBA","M","N","DHP1.mm.","105","2012-06-29",NA,60,560,"372,247","-666,388","254,684","696,337","695894,715499507","4997177,61080689",NA
"11157",7726,"TSCA","V","N","DHP1.mm.","166","2012-06-29",NA,60,560,"370,68","-665,079","254,079","695,732","695896,569431112","4997178,46169347",NA
"11158",7727,"PIRU","V","N","DHP1.mm.","241","2012-06-29",NA,60,560,"368,042","-664,087","253,504","695,157","695899,372671262","4997178,72608249",NA
"11159",7728,"ABBA","V","N","DHP1.mm.","173","2012-06-29",NA,60,560,"371,836","-663,027","254,115","695,768","695895,993245886","4997180,74303949",NA
"11160",7729,"PIRU","M","N","DHP1.mm.","256","2012-06-29",NA,60,560,"372,43","-662,59","254,101","695,754","695895,535243431","4997181,32010822",NA
"11161",7730,"BEAL","V","N","DHP1.mm.","294","2012-06-29",NA,60,560,"368,479","-660,632","251,804","693,457","695899,857593433","4997182,17134933",NA
"11162",7731,"SODE","V","N","DHP1.mm.","221","2012-06-29",NA,60,560,"368,284","-659,851","251,57","693,223","695900,250419416","4997182,87309423",NA
"11163",7732,"BEAL","V","N","DHP1.mm.","112","2012-06-29",NA,60,560,"367,43025","-660,27125","251,0395","692,6925","695900,963216275","4997182,24404418",NA
"11164",7733,"ABBA","V","N","DHP1.mm.","179","2012-06-29",NA,60,560,"363,40725","-656,93325","249,43625","691,08925","695905,716927805","4997184,40673213",NA
"11165",7734,"BEAL","V","N","DHP1.mm.","274","2012-06-29",NA,60,560,"362,13475","-655,5025","249,5645","691,2175","695907,318892155","4997185,45222957",NA
"11166",7735,"FAGR","V","N","DHP1.mm.","181","2012-06-29",NA,60,560,"369,922","-656,362","252,158","693,811","695899,586485392","4997186,66614131",NA
"11167",7736,"BEPA","M","N","DHP1.mm.","228","2012-06-29",NA,60,560,"371,165","-654,526","252,035","693,688","695898,869777948","4997188,76208034",NA
"11168",7737,"PIRU","V","N","DHP1.mm.","105","2012-06-29",NA,60,560,"372,706","-655,876","252,745","694,398","695897,030156882","4997187,86485002",NA
"11169",7738,"PIRU","V","N","DHP1.mm.","103","2012-06-29",NA,60,560,"373,80425","-652,961","252,24225","693,89525","695896,735994859","4997190,9629882",NA
"11170",7739,"PIRU","V","N","DHP1.mm.","114","2012-06-29",NA,60,560,"375,882","-653,7415","253,28325","694,93625","695894,528313537","4997190,75554189",NA
"11171",7740,"ABBA","V","N","DHP1.mm.","344","2012-06-29",NA,60,560,"373,6155","-659,074","254,1865","695,8395","695895,314604817","4997185,02049969",NA
"11172",7741,"ABBA","V","N","DHP1.mm.","174","2012-06-29",NA,60,560,"372,79025","-659,929","254,23125","695,88425","695895,885899153","4997183,97982218",NA
"11173",7742,"ABBA","M","N","DHP1.mm.","206","2012-06-29",NA,60,560,"376,598","-660,079","255,294","696,947","695892,175854133","4997184,83393565",NA
"11174",7743,"BEAL","V","N","DHP1.mm.","291","2012-06-29",NA,60,560,"375,755","-662,078","255,369","697,022","695892,464205876","4997182,68577718",NA
"11175",7744,"ABBA","V","N","DHP1.mm.","160","2012-06-29",NA,60,560,"374,553","-662,021","255,398","697,051","695893,63789399","4997182,4254594",NA
"11176",7745,"ACPE","M","N","DHP1.mm.","149","2012-06-29",NA,60,560,"374,326","-671,111","257,311","698,964","695891,472555602","4997173,60308602",NA
"11177",7746,"SODE","V","N","DHP1.mm.","186","2012-06-29",NA,60,560,"374,362","-663,691","255,844","697,497","695893,38400405","4997180,76546928",NA
"11178",7747,"SODE","V","N","DHP1.mm.","124","2012-06-29",NA,60,560,"374,502","-663,782","256,002","697,655","695893,225174988","4997180,71446439",NA
"11179",7748,"BEAL","M","N","DHP1.mm.","183","2012-06-29",NA,60,560,"374,8295","-664,06625","256,04925","697,70225","695892,834907859","4997180,52634331",NA
"11180",7749,"ABBA","V","N","DHP1.mm.","204","2012-06-29",NA,60,560,"376,43625","-666,608","257,47175","699,12475","695890,619325418","4997178,49750141",NA
"11181",7750,"PIRU","V","N","DHP1.mm.","205","2012-06-29",NA,60,560,"371,383","-672,089","256,418","698,071","695894,053117329","4997171,888382",NA
