"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"14005",14077,"BEPA","V","N","DHP1.mm.","174","2012-08-08",NA,120,760,"476,296","-835,564","308,658","750,311","695750,039125378","4997041,81421636",NA
"14006",14078,"ABBA","V","N","DHP1.mm.","118","2012-08-08",NA,120,760,"474,338","-836,028","309,276","750,929","695751,80495336","4997040,85336303",NA
"14007",14079,"BEAL","V","N","DHP1.mm.","332","2012-08-08",NA,120,760,"474,231","-836,454","309,228","750,881","695751,796368942","4997040,41463106",NA
"14008",14080,"ABBA","V","N","DHP1.mm.","122","2012-08-08",NA,120,760,"475,286","-837,657","308,738","750,391","695750,46381173","4997039,53163956",NA
"14009",14081,"BEAL","V","N","DHP1.mm.","215","2012-08-08",NA,120,760,"477,904","-838,162","308,927","750,58","695747,807584411","4997039,73147685",NA
"14010",14082,"ABBA","V","N","DHP1.mm.","268","2012-08-08",NA,120,760,"477,736","-840,394","308,638","750,291","695747,384118261","4997037,53574666",NA
"14011",14083,"BEPA","V","N","DHP1.mm.","150","2012-08-08",NA,120,760,"473,003","-839,683","308,499","750,152","695752,133253626","4997036,97976285",NA
"14012",14084,"ABBA","V","N","DHP1.mm.","127","2012-08-08",NA,120,760,"471,829","-842,366","309,767","751,42","695752,561289331","4997034,08540651",NA
"14013",14085,"ABBA","V","N","DHP1.mm.","137","2012-08-08",NA,120,760,"470,271","-841,509","309,941","751,594","695754,287992161","4997034,50292194",NA
"14014",14086,"ABBA","V","N","DHP1.mm.","126","2012-08-08",NA,120,760,"469,551","-843,827","311,248","752,901","695754,374102063","4997032,07950587",NA
"14015",14087,"BEAL","V","N","DHP1.mm.","649","2012-08-08",NA,120,760,"470,569","-843,031","310,988","752,641","695753,601520342","4997033,11386227",NA
"14016",14088,"PIRU","V","N","DHP1.mm.","344","2012-08-08",NA,120,760,"471,985","-844,735","310,977","752,63","695751,789551508","4997031,84258745",NA
"14017",14089,"BEAL","V","N","DHP1.mm.","457","2012-08-08",NA,120,760,"472,132","-844,425","310,729","752,382","695751,729150568","4997032,17998585",NA
"14018",14090,"PIRU","V","N","DHP1.mm.","315","2012-08-08",NA,120,760,"467,269","-848,405","312,182","753,835","695755,373229303","4997027,06774245",NA
"14019",14091,"BEAL","V","N","DHP1.mm.","321","2012-08-08",NA,120,760,"466,311","-847,308","311,541","753,194","695756,584475536","4997027,8739907",NA
"14020",14092,"BEAL","V","N","DHP1.mm.","540","2012-08-08",NA,120,760,"465,534","-848,539","311,648","753,301","695757,010637415","4997026,48350133",NA
"14021",14093,"BEAL","V","N","DHP1.mm.","302","2012-08-08",NA,120,760,"469,398","-855,065","312,541","754,194","695751,574039452","4997021,20585189",NA
"14022",14094,"BEAL","M","N","DHP1.mm.","294","2012-08-08",NA,120,760,"473,376","-854,278","313,145","754,798","695747,94563283","4997023,00789505",NA
"14023",14095,"BEAL","M","N","DHP1.mm.","508","2012-08-08",NA,120,760,"474,241","-853,667","312,994","754,647","695747,272021692","4997023,82378037",NA
