"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"12094",10632,"BEPA","V","N","DHP1.mm.","212","2012-07-19",NA,20,620,"341,923","-722,847","266,316","707,969","695909,139750915","4997115,2303443",NA
"12095",10633,"ABBA","V","N","DHP1.mm.","235","2012-07-19",NA,20,620,"342,168","-724,437","266,757","708,41","695908,48653617","4997113,76183098",NA
"12096",10634,"BEPA","V","N","DHP1.mm.","319","2012-07-19",NA,20,620,"344,048","-725,356","266,846","708,499","695906,433161038","4997113,36900273",NA
"12097",10635,"BEAL","V","N","DHP1.mm.","150","2012-07-19",NA,20,620,"345,248","-723,09","267,031","708,684","695905,870688384","4997115,86818705",NA
"12098",10636,"ACPE","V","N","DHP1.mm.","127","2012-07-19",NA,20,620,"346,882","-723,462","267,061","708,714","695904,197929026","4997115,93814925",NA
"12099",10637,"SODE","V","N","DHP1.mm.","365","2012-07-19",NA,20,620,"347,876","-720,913","267,064","708,717","695903,908268646","4997118,65611723",NA
"12100",10638,"BEPA","V","N","DHP1.mm.","197","2012-07-19",NA,20,620,"348,365","-721,702","266,782","708,435","695903,229925968","4997118,02377198",NA
"12101",10639,"BEPA","V","N","DHP1.mm.","239","2012-07-19",NA,20,620,"349,308","-722,175","265,836","707,489","695902,196805534","4997117,8151306",NA
"12102",10640,"BEPA","V","N","DHP1.mm.","152","2012-07-19",NA,20,620,"349,573","-720,064","265,761","707,414","695902,495026433","4997119,91965741",NA
"12103",10641,"BEPA","V","N","DHP1.mm.","185","2012-07-19",NA,20,620,"350,203","-719,669","265,465","707,118","695901,991303724","4997120,46568005",NA
"12104",10642,"ABBA","V","N","DHP1.mm.","198","2012-07-19",NA,20,620,"351,165","-721,077","265,255","706,908","695900,694630905","4997119,36067438",NA
"12105",10643,"ABBA","V","N","DHP1.mm.","141","2012-07-19",NA,20,620,"351,167","-725,475","265,953","707,606","695899,539174618","4997115,12149079",NA
"12106",10644,"BEPA","V","N","DHP1.mm.","136","2012-07-19",NA,20,620,"350,948","-727,574","266,067","707,72","695899,199756757","4997113,04059717",NA
"12107",10645,"BEPA","V","N","DHP1.mm.","281","2012-07-19",NA,20,620,"348,272","-727,511","266,504","708,157","695901,795966699","4997112,39945574",NA
"12108",10646,"BEPA","V","N","DHP1.mm.","292","2012-07-19",NA,20,620,"349,349","-731,941","265,959","707,612","695899,595808461","4997108,41137997",NA
"12109",10647,"BEAL","M","N","DHP1.mm.","234","2012-07-19",NA,20,620,"351,187","-735,731","266,626","708,279","695896,829902196","4997105,23986815",NA
"12110",10648,"BEAL","M","N","DHP1.mm.","584","2012-07-19",NA,20,620,"352,014","-738,093","267,518","709,171","695895,413150849","4997103,17979021",NA
"12111",10649,"BEAL","V","N","DHP1.mm.","255","2012-07-19",NA,20,620,"340,56","-741,734","268,726","710,379","695905,499922305","4997096,6656269",NA
"12112",10650,"BEAL","V","N","DHP1.mm.","354","2012-07-19",NA,20,620,"339,966","-741,753","268,673","710,326","695906,06755978","4997096,49151361",NA
"12113",10651,"PIRU","M","N","DHP1.mm.","238","2012-07-19",NA,20,620,"347,003","-736,211","266,851","708,504","695900,737415926","4997103,67974487",NA
"12114",10652,"BEPA","V","N","DHP1.mm.","321","2012-07-19",NA,20,620,"343,626","-732,915","266,555","708,208","695904,857362185","4997105,97138042",NA
"12115",10653,"BEAL","V","N","DHP1.mm.","187","2012-07-19",NA,20,620,"343,565","-731,362","266,744","708,397","695905,323494883","4997107,45248582",NA
"12116",10654,"BEAL","V","N","DHP1.mm.","395","2012-07-19",NA,20,620,"342,386","-731,231","266,974","708,627","695906,494419878","4997107,26953719",NA
"12117",10655,"BEAL","V","N","DHP1.mm.","105","2012-07-19",NA,20,620,"341,266","-729,968","267,515","709,168","695907,905374709","4997108,19332067",NA
"12118",10656,"BEAL","M","N","DHP1.mm.","205","2012-07-19",NA,20,620,"337,631","-724,337","266,888","708,541","695912,886469949","4997112,66824596",NA
"12119",10657,"BEPA","V","N","DHP1.mm.","143","2012-07-19",NA,20,620,"332,334","-725,401","267,454","709,107","695917,713750545","4997110,25321896",NA
"12120",10658,"ACSA","V","N","DHP1.mm.","155","2012-07-19",NA,20,620,"335,785","-736,38","266,685","708,338","695911,507334047","4997100,57451731",NA
"12121",10659,"ABBA","V","N","DHP1.mm.","174","2012-07-19",NA,20,620,"335,598","-737,181","266,51","708,163","695911,477513511","4997099,75329947",NA
