"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"13202",8115,"BEAL","V","N","DHP1.mm.","422","2012-07-05",NA,60,700,"403,6395","-797,02775","287,7395","729,3925","695830,18805898","4997059,90678727",NA
"13203",8116,"BEAL","M","N","DHP1.mm.","178","2012-07-05",NA,60,700,"392,873","-798,127","286,686","728,339","695840,278737013","4997056,02321262",NA
"13204",8117,"BEAL","V","N","DHP1.mm.","171","2012-07-05",NA,60,700,"388,217","-797,869","288,601","730,254","695844,834828759","4997055,05072901",NA
"13205",8118,"BEAL","M","N","DHP1.mm.","259","2012-07-05",NA,60,700,"387,859","-797,845","288,534","730,187","695845,186238537","4997054,97996727",NA
"13206",8119,"BEPA","V","N","DHP1.mm.","290","2012-07-05",NA,60,700,"388,973","-800,925","289,04375","730,69675","695843,304496388","4997052,30300714",NA
"13207",8120,"BEAL","V","N","DHP1.mm.","216","2012-07-05",NA,60,700,"388,51175","-802,0275","288,971","730,624","695843,459976259","4997051,11920924",NA
"13208",8121,"BEPA","M","N","DHP1.mm.","432","2012-07-05",NA,60,700,"388,61825","-802,29225","289,309","730,962","695843,287869499","4997050,89192139",NA
"13209",8122,"BEAL","V","N","DHP1.mm.","178","2012-07-05",NA,60,700,"388,989","-802,659","289,202","730,855","695842,834270524","4997050,63561344",NA
"13210",8123,"BEAL","V","N","DHP1.mm.","307","2012-07-05",NA,60,700,"389,10325","-802,1765","289,394","731,047","695842,85068497","4997051,13071344",NA
"13211",8124,"PIRU","V","N","DHP1.mm.","141","2012-07-05",NA,60,700,"389,1705","-802,108","289,2485","730,9015","695842,803821921","4997051,21438665",NA
"13212",8125,"BEAL","V","N","DHP1.mm.","272","2012-07-05",NA,60,700,"394,664","-803,151","288,441","730,094","695837,23447977","4997051,64978727",NA
"13213",8126,"BEAL","V","N","DHP1.mm.","179","2012-07-05",NA,60,700,"398,819","-803,944","288,657","730,31","695833,021033809","4997051,97512183",NA
"13214",8127,"PIRU","M","N","DHP1.mm.","125","2012-07-05",NA,60,700,"400,41325","-805,1245","289,516","731,169","695831,174536569","4997051,25525756",NA
"13215",8128,"BEAL","V","N","DHP1.mm.","446","2012-07-05",NA,60,700,"404,574","-804,038","290,547","732,2","695827,448511723","4997053,39395372",NA
"13216",8129,"BEAL","V","N","DHP1.mm.","139","2012-07-05",NA,60,700,"404,818","-804,116","291,133","732,786","695827,192835507","4997053,38275855",NA
"13217",8130,"BEAL","M","N","DHP1.mm.","777","2012-07-05",NA,60,700,"407,671","-802,551","291,885","733,538","695824,85299566","4997055,63972977",NA
"13218",8131,"ABBA","V","N","DHP1.mm.","162","2012-07-05",NA,60,700,"388,5745","-809,042","289,03025","730,68325","695841,559688459","4997044,37363193",NA
"13219",8132,"BEPA","M","N","DHP1.mm.","134","2012-07-05",NA,60,700,"388,313","-807,36775","289,0565","730,7095","695842,250906829","4997045,91903524",NA
"13220",8133,"PIRU","V","N","DHP1.mm.","107","2012-07-05",NA,60,700,"387,953","-807,3715","289,02625","730,67925","695842,596966222","4997045,8209977",NA
