"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"11496",4807,"ABBA","V","N","DHP1.mm.","147","2012-06-07","KS/SMR",80,580,"392,258","-673,048","259,44","701,093","695873,677914619","4997176,43909198",NA
"11497",4813,"BEPA","V","N","DHP1.mm.","287","2012-06-07","KS/SMR",80,580,"392,948","-676,077","259,949","701,602","695872,218288479","4997173,70008755",NA
"11498",4831,"ABBA","V","N","DHP1.mm.","209","2012-06-07","KS/SMR",80,580,"395,312","-672,467","259,568","701,221","695870,886220939","4997177,80019835",NA
"11499",4862,"ABBA","M","N","DHP1.mm.","244","2012-06-07","KS/SMR",80,580,"384,526","-672,024","258,806","700,459","695881,400205767","4997175,39825082",NA
"11500",4863,"ABBA","V","N","DHP1.mm.","187","2012-06-07","KS/SMR",80,580,"398,538","-673,458","259,842","701,495",NA,NA,NA
"11501",4901,"ABBA","V","N","DHP1.mm.","135","2012-06-07","KS/SMR",80,580,"391,069","-676,215","260,224","701,877","695873,993464636","4997173,07422139",NA
"11502",4902,"BEAL","V","N","DHP1.mm.","269","2012-06-07","KS/SMR",80,580,"393,442","-671,248","259,327","700,98","695873,008641409","4997178,48485191",NA
"11503",4910,"ABBA","V","N","DHP1.mm.","105","2012-06-07","KS/SMR",80,580,"387,206","-677,519","260,092","701,745","695877,375409103","4997170,80394873",NA
"11504",4911,"ABBA","V","N","DHP1.mm.","244","2012-06-07","KS/SMR",80,580,"387,78","-677,149","260,085","701,738","695876,919113736","4997171,31118321",NA
"11505",4914,"BEPA","V","N","DHP1.mm.","295","2012-06-07","KS/SMR",80,580,"398,953","-686,101","262,216","703,869","695863,800276904","4997165,61188896",NA
"11506",4916,"ABBA","M","N","DHP1.mm.","191","2012-06-07","KS/SMR",80,580,"399,684","-686,237","262,183","703,836","695863,059916169","4997165,67251399",NA
"11507",4919,"BEPA","V","N","DHP1.mm.","263","2012-06-07","KS/SMR",80,580,"386,956","-679,661","260,725","702,378","695877,054597254","4997168,67347193",NA
"11508",4920,"ABBA","V","N","DHP1.mm.","206","2012-06-07","KS/SMR",80,580,"398,421","-678,178","260,447","702,1","695866,391211245","4997173,11019063",NA
"11509",4928,"ABBA","V","N","DHP1.mm.","127","2012-06-07","KS/SMR",80,580,"394,475","-686,635","261,756","703,409","695867,977045676","4997163,92259752",NA
"11510",4929,"ABBA","V","N","DHP1.mm.","105","2012-06-07","KS/SMR",80,580,"394,586","-687,622","261,876","703,529","695867,611165728","4997163,00023501",NA
"11511",4930,"ABBA","V","N","DHP1.mm.","119","2012-06-07","KS/SMR",80,580,"396,85","-678,841","260,714","702,367","695867,731773383","4997172,05900386",NA
"11512",4934,"ABBA","V","N","DHP1.mm.","190","2012-06-07","KS/SMR",80,580,"397,208","-677,735","260,535","702,188","695867,676745358","4997173,21909489",NA
"11513",4935,"BEPA","V","N","DHP1.mm.","305","2012-06-07","KS/SMR",80,580,"397,059","-678,394","260,741","702,394","695867,647536942","4997172,54473304",NA
"11514",4938,"ABBA","V","N","DHP1.mm.","219","2012-06-07","KS/SMR",80,580,"390,043","-676,078","260,158","701,811","695875,018470081","4997172,93718638",NA
"11515",4949,"BEPA","V","N","DHP1.mm.","228","2012-06-07","KS/SMR",80,580,"398,518","-668,808","258,942","700,595","695868,755310428","4997182,1683893",NA
"11516",4973,"BEPA","V","N","DHP1.mm.","162","2012-06-07","KS/SMR",80,580,"398,711","-685,746","262,15","703,803",NA,NA,NA
"11517",4974,"ABBA","V","N","DHP1.mm.","152","2012-06-07","KS/SMR",80,580,"389,115","-685,489","261,538","703,191","695873,444708057","4997163,62150476",NA
"11518",4977,"ABBA","V","N","DHP1.mm.","105","2012-06-07","KS/SMR",80,580,"399,154","-671,545","259,428","701,081","695867,424327875","4997179,69671188",NA
"11519",4981,"BEAL","V","N","DHP1.mm.","117","2012-06-07","KS/SMR",80,580,"396,037","-671,959","259,483","701,136","695870,320555624","4997178,48007096",NA
"11520",4982,"ABBA","V","N","DHP1.mm.","198","2012-06-07","KS/SMR",80,580,"397,138","-669,456","259,133","700,786","695869,915681266","4997181,18175903",NA
"11521",4983,"BEPA","M","N","DHP1.mm.","199","2012-06-07","KS/SMR",80,580,"396,07","-668,633","258,993","700,646","695871,161102386","4997181,6950177",NA
"11522",4992,"ABBA","V","N","DHP1.mm.","183","2012-06-07","KS/SMR",80,580,"398,908","-685,515","261,885","703,538","695863,99735613","4997166,16499497",NA
"11523",4994,"PIRU","V","N","DHP1.mm.","121","2012-06-07","KS/SMR",80,580,"395,944","-681,695","260,945","702,598",NA,NA,NA
"11524",5000,"ABBA","V","N","DHP1.mm.","164","2012-06-07","KS/SMR",80,580,"384,26","-678,868","260,297","701,95","695879,861555218","4997168,73081081",NA
"11525",5069,"PIRU","M","N","DHP1.mm.","179","2012-06-07","KS/SMR",80,580,"397,121","-680,823","260,822","702,475","695866,950678807","4997170,21941873",NA
"11526",5097,"ABBA","V","N","DHP1.mm.","145","2012-06-07","KS/SMR",80,580,"400,106","-676,823","260,135","701,788","695865,122253208","4997174,85837155",NA
"11527",5100,"ABBA","V","N","DHP1.mm.","164","2012-06-07","KS/SMR",80,580,"399,94","-677,169","260,13","701,783","695865,191528054","4997174,48128544",NA
"11528",45610,"ABBA","V","N","DHP1.mm.","532","2012-06-07","KS/SMR",80,580,"391,791","-673,93","259,652","701,305","695873,896771322","4997175,46634976",NA
