"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"12122",7929,"ABBA","V","N","DHP1.mm.","125","2012-07-03",NA,40,620,"364,7775","-720,21125","262,941","704,594","695887,799141985","4997123,76561548",NA
"12123",7930,"ABBA","V","N","DHP1.mm.","201","2012-07-03",NA,40,620,"361,676","-718,101","262,6","704,253","695891,342499853","4997124,98643772",NA
"12124",7931,"BEAL","V","N","DHP1.mm.","509","2012-07-03",NA,40,620,"360,89875","-717,655","262,9875","704,6405","695892,208754236","4997125,21252458",NA
"12125",7932,"PIRU","V","N","DHP1.mm.","135","2012-07-03",NA,40,620,"360,51625","-717,60025","263,09025","704,74325","695892,591847471","4997125,16498011",NA
"12126",7933,"ABBA","V","N","DHP1.mm.","131","2012-07-03",NA,40,620,"359,04825","-717,7495","262,24","703,893","695893,967865544","4997124,63606789",NA
"12127",7934,"BEAL","V","N","DHP1.mm.","345","2012-07-03",NA,40,620,"365,43725","-721,88275","262,976","704,629","695886,724728623","4997122,32731809",NA
"12128",7935,"BEAL","V","N","DHP1.mm.","265","2012-07-03",NA,40,620,"365,18425","-722,35325","263,1455","704,7985","695886,845217735","4997121,80739418",NA
"12129",7936,"ABBA","M","N","DHP1.mm.","286","2012-07-03",NA,40,620,"366,073","-725,857","263,401","705,054","695885,069475282","4997118,66285593",NA
"12130",7937,"BEPA","V","N","DHP1.mm.","126","2012-07-03",NA,40,620,"364,595","-728,083","263,886","705,539","695885,910433612","4997116,12931679",NA
"12131",7938,"BEPA","V","N","DHP1.mm.","110","2012-07-03",NA,40,620,"364,39375","-728,125","263,8925","705,5455","695886,093424308","4997116,03604364",NA
"12132",7939,"BEPA","V","N","DHP1.mm.","134","2012-07-03",NA,40,620,"363,679","-726,72125","263,3605","705,0135","695887,150631383","4997117,20180217",NA
