"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"5094",12167,"FAGR","V","N","DHP1.mm.","171","2012-07-30",NA,140,180,"386,39","-275,629","150,48","592,133","695983,571652543","4997558,01518898",NA
"5095",12168,"FAGR","M","N","DHP1.mm.","362","2012-07-30",NA,140,180,"385,546","-276,308","150,204","591,857","695984,207184147","4997557,13925908",NA
"5096",12169,"ACSA","V","N","DHP1.mm.","343","2012-07-30",NA,140,180,"383,997","-276,55","149,935","591,588","695985,636959978","4997556,49969003",NA
"5097",12170,"FAGR","V","N","DHP1.mm.","145","2012-07-30",NA,140,180,"383,437","-274,434","149,93","591,583","695986,731799085","4997558,39265198",NA
"5098",12171,"FAGR","V","N","DHP1.mm.","260","2012-07-30",NA,140,180,"380,629","-272,558","149,213","590,866","695989,930780339","4997559,46463586",NA
"5099",12172,"FAGR","V","N","DHP1.mm.","158","2012-07-30",NA,140,180,"380,275","-274,163","148,624","590,277","695989,851072248","4997557,82455387",NA
"5100",12173,"ACSA","V","N","DHP1.mm.","149","2012-07-30",NA,140,180,"382,912","-269,674","149,831","591,484","695988,486378747","4997562,84363163",NA
"5101",12174,"FAGR","V","N","DHP1.mm.","262","2012-07-30",NA,140,180,"379,932","-268,703","149,087","590,74","695991,613801729","4997562,9980751",NA
"5102",12175,"FAGR","V","N","DHP1.mm.","197","2012-07-30",NA,140,180,"380,289","-267,818","149,022","590,675","695991,501772786","4997563,94485803",NA
"5103",12176,"FAGR","V","N","DHP1.mm.","189","2012-07-30",NA,140,180,"378,084","-267,877","147,583","589,236","695993,611936117","4997563,3096437",NA
"5104",12177,"ACSA","V","N","DHP1.mm.","459","2012-07-30",NA,140,180,"368,742","-269,994","147,426","589,079","696002,062444146","4997558,81857428",NA
"5105",12178,"ACSA","V","N","DHP1.mm.","114","2012-07-30",NA,140,180,"368,995","-272,899","147,456","589,109","696001,056612906","4997556,08448843",NA
"5106",12179,"ACSA","V","N","DHP1.mm.","403","2012-07-30",NA,140,180,"367,134","-274,079","148,42","590,073","696002,541136219","4997554,45884684",NA
"5107",12180,"ACSA","V","N","DHP1.mm.","283","2012-07-30",NA,140,180,"365,435","-272,996","148,756","590,409","696004,463040559","4997555,05724598",NA
"5108",12181,"ACSA","V","N","DHP1.mm.","339","2012-07-30",NA,140,180,"363,944","-284,086","149,429","591,082","696002,991639092","4997543,97532824",NA
"5109",12182,"FAGR","V","N","DHP1.mm.","102","2012-07-30",NA,140,180,"363,966","-289,372","149,688","591,341","696001,583993794","4997538,88535104",NA
"5110",12183,"ACSA","V","N","DHP1.mm.","375","2012-07-30",NA,140,180,"385,379","-286,011","152,328","593,981","695981,823224722","4997547,74168574",NA
"5111",12184,"BEAL","V","N","DHP1.mm.","108","2012-07-30",NA,140,180,"379,52","-283,082","150,175","591,828","695988,239580892","4997549,02853956",NA
"5112",12185,"FAGR","V","N","DHP1.mm.","272","2012-07-30",NA,140,180,"377,489","-282,014","150,107","591,76","695990,47760169","4997549,52540004",NA
"5113",12186,"FAGR","V","N","DHP1.mm.","276","2012-07-30",NA,140,180,"376,181","-284,05","150,679","592,332","695991,204512722","4997547,21961086",NA
"5114",12187,"ACSA","M","N","DHP1.mm.","177","2012-07-30",NA,140,180,"376,946","-286,493","150,909","592,562","695989,826284821","4997545,0651866",NA
"5115",12188,"ACSA","V","N","DHP1.mm.","289","2012-07-30",NA,140,180,"373,436","-284,021","149,936","591,589","695993,858321551","4997546,5275955",NA
"5116",12189,"FAGR","V","N","DHP1.mm.","147","2012-07-30",NA,140,180,"374,308","-282,038","149,815","591,468","695993,537817013","4997548,66793609",NA
"5117",12190,"FAGR","M","N","DHP1.mm.","160","2012-07-30",NA,140,180,"371,876","-280,091","148,289","589,942","695996,392953392","4997549,90698362",NA
"5118",12191,"BEAL","V","N","DHP1.mm.","469","2012-07-30",NA,140,180,"374,205","-279,121","148,41","590,063","695994,402194436","4997551,45293275",NA
"5119",12192,"ACSA","V","N","DHP1.mm.","304","2012-07-30",NA,140,180,"372,002","-274,771","146,477","588,13","695997,666843154","4997555,06855524",NA
