"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"12043",16025,"ACSA","V","N","DHP1.mm.","248","2012-08-27",NA,180,600,"484,916","-675,15","245,312","686,965","695783,803518211","4997198,71552581",NA
"12044",16026,"BEAL","V","N","DHP1.mm.","171","2012-08-27",NA,180,600,"488,478","-677,447","245,075","686,728","695779,767252883","4997197,43545715",NA
"12045",16027,"ACSA","V","N","DHP1.mm.","209","2012-08-27",NA,180,600,"493,26","-675,504","243,843","685,496","695775,666984805","4997200,56277074",NA
"12046",16028,"ACSA","V","N","DHP1.mm.","170","2012-08-27",NA,180,600,"493,529","-672,607","242,702","684,355","695776,167505475","4997203,42605715",NA
"12047",16029,"ACPE","V","N","DHP1.mm.","128","2012-08-27",NA,180,600,"488,908","-670,971","242,844","684,497","695781,0512853","4997203,79115684",NA
"12048",16030,"ACSA","V","N","DHP1.mm.","169","2012-08-27",NA,180,600,"489,496","-668,721","242,053","683,706","695781,074589122","4997206,11439877",NA
"12049",16031,"ACSA","V","N","DHP1.mm.","211","2012-08-27",NA,180,600,"496,908","-669,65","240,952","682,605","695773,685697656","4997207,16288959",NA
"12050",16032,"ACSA","V","N","DHP1.mm.","172","2012-08-27",NA,180,600,"502,975","-672,695","242,032","683,685","695767,038402747","4997205,81876605",NA
"12051",16033,"ACSA","V","N","DHP1.mm.","216","2012-08-27",NA,180,600,"501,715","-677,713","243,728","685,381","695766,9369083","4997200,65089402",NA
"12052",16034,"ACSA","V","N","DHP1.mm.","274","2012-08-27",NA,180,600,"503,32","-678,307","243,732","685,385","695765,233877969","4997200,49924014",NA
"12053",16035,"ACSA","V","N","DHP1.mm.","100","2012-08-27",NA,180,600,"504,856","-682,714","244,921","686,574","695762,597272506","4997196,65372526",NA
"12054",16036,"ACSA","V","O","DHP2.mm.","166","2012-08-27",NA,180,600,"503,858","-683,588","245,302","686,955",NA,NA,NA
"12055",16036,"ACSA","V","O","DHP1.mm.","192","2012-08-27",NA,180,600,"503,858","-683,588","245,302","686,955","695763,330115852","4997195,5494219",NA
"12056",16037,"ACSA","V","N","DHP1.mm.","121","2012-08-27",NA,180,600,"503,573","-683,567","245,164","686,817","695763,610366175","4997195,49491493",NA
"12057",16038,"ACSA","V","N","DHP1.mm.","118","2012-08-27",NA,180,600,"503,165","-682,725","244,906","686,559","695764,224525278","4997196,19959768",NA
"12058",16039,"BEAL","M","N","DHP1.mm.","282","2012-08-27",NA,180,600,"501,768","-680,639","244,899","686,552","695766,118370725","4997197,84410705",NA
"12059",16040,"BEPA","V","N","DHP1.mm.","446","2012-08-27",NA,180,600,"500,711","-679,886","245,472","687,125","695767,334827823","4997198,29277028",NA
"12060",16041,"ACSA","V","N","DHP1.mm.","267","2012-08-27",NA,180,600,"498,869","-678,99","245,047","686,7","695769,345538093","4997198,67339316",NA
"12061",16042,"ACSA","V","N","DHP1.mm.","108","2012-08-27",NA,180,600,"495,288","-678,43","245,027","686,68","695772,944530991","4997198,27399612",NA
"12062",16043,"ACSA","V","N","DHP1.mm.","143","2012-08-27",NA,180,600,"492,636","-680,854","246,289","687,942","695774,865302596","4997195,24166107",NA
"12063",16044,"BEAL","V","N","DHP1.mm.","435","2012-08-27",NA,180,600,"490,279","-682,605","247,443","689,096","695776,678209403","4997192,93547755",NA
"12064",16045,"BEAL","M","N","DHP1.mm.","218","2012-08-27",NA,180,600,"489,72","-686,577","248,287","689,94","695776,175295027","4997188,95981972",NA
"12065",16046,"ACSA","V","N","DHP1.mm.","359","2012-08-27",NA,180,600,"492,497","-684,791","247,851","689,504","695773,966684732","4997191,40990312",NA
"12066",16047,"ACSA","V","N","DHP1.mm.","208","2012-08-27",NA,180,600,"500,022","-684,537","245,999","687,652","695766,779143179","4997193,62845385",NA
