"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"1",34501,"ACPE","V","N","DHP1.mm.","82","2013-07-24","JB",0,0,"218,475","-95,486","148,543","590,196","696192,691852523","4997687,63298071",NA
"2",34502,"ACPE","V","O","DHP2.mm.","26","2013-07-24","JB",0,0,"218,1","-95,806","148,715","590,368",NA,NA,NA
"3",34502,"ACPE","V","O","DHP1.mm.","98","2013-07-24","JB",0,0,"218,1","-95,806","148,715","590,368","696192,96942449","4997687,2261413",NA
"4",34503,"ACPE","V","N","DHP1.mm.","73","2013-07-24","JB",0,0,"218,532","-96,099","148,784","590,437","696192,476123511","4997687,0569939",NA
"5",34504,"ACPE","M","N","DHP1.mm.","28","2013-07-24","JB",0,0,"217,754","-97,37","148,925","590,578","696192,892758008","4997685,62768192",NA
"6",34505,"FAGR","V","N","DHP1.mm.","13","2013-07-24","JB",0,0,"219,874","-97,806","148,647","590,3","696190,734704431","4997685,76341798",NA
"7",34506,"FAGR","V","N","DHP1.mm.","26","2013-07-24","JB",0,0,"221,116","-95,657","148,322","589,975","696190,101056117","4997688,16082929",NA
"8",34507,"ACPE","V","N","DHP1.mm.","29","2013-07-24","JB",0,0,"221,593","-95,511","148,425","590,078","696189,679517766","4997688,42668431",NA
"9",34508,"ACPE","V","N","DHP1.mm.","33","2013-07-24","JB",0,0,"222,289","-95,136","148,336","589,989","696189,106924819","4997688,97073757",NA
"10",34509,"ACPE","V","N","DHP1.mm.","18","2013-07-24","JB",0,0,"221,234","-95,073","148,372","590,025","696190,140477433","4997688,75475969",NA
"11",34510,"ACPE","V","N","DHP1.mm.","24","2013-07-24","JB",0,0,"221,784","-94,305","148,326","589,979","696189,811707588","4997689,63937461",NA
"12",34511,"ACPE","V","N","DHP1.mm.","34","2013-07-24","JB",0,0,"221,965","-94,269","148,288","589,941","696189,64666435","4997689,72155244",NA
"13",34512,"FAGR","V","N","DHP1.mm.","23","2013-07-24","JB",0,0,"221,469","-93,535","148,215","589,868","696190,317329425","4997690,29904125",NA
"14",34513,"FAGR","V","N","DHP1.mm.","33","2013-07-24","JB",0,0,"220,748","-94,085","148,353","590,006","696190,868122748","4997689,57972943",NA
"15",34514,"FAGR","V","N","DHP1.mm.","12","2013-07-24","JB",0,0,"220,149","-93,987","148,173","589,826","696191,471267578","4997689,51709368",NA
"16",34515,"IND","M","N","DHP1.mm.","22","2013-07-24","JB",0,0,"220,321","-102,94","149,152","590,805","696188,957222918","4997680,93144104",NA
"17",34516,"ACSA","V","N","DHP1.mm.","371","2013-07-24","JB",0,0,"220,493","-102,001","149,035","590,688","696189,037698871","4997681,88175773",NA
"18",34517,"FAGR","V","N","DHP1.mm.","15","2013-07-24","JB",0,0,"221,405","-101,851","148,692","590,345","696188,197866083","4997682,26556265",NA
"19",34518,"ACPE","V","N","DHP1.mm.","33","2013-07-24","JB",0,0,"220,474","-100,166","149,059","590,712","696189,537307519","4997683,64572941",NA
"20",34519,"FAGR","V","N","DHP1.mm.","15","2013-07-24","JB",0,0,"221,508","-99,912","148,864","590,517","696188,60714334","4997684,16178992",NA
"21",34520,"ACPE","V","N","DHP1.mm.","18","2013-07-24","JB",0,0,"221,452","-99,754","148,894","590,547","696188,702568789","4997684,29941527",NA
"22",34521,"FAGR","V","N","DHP1.mm.","19","2013-07-24","JB",0,0,"219,996","-99,221","149,042","590,695","696190,245962525","4997684,43134508",NA
"23",34522,"ACPE","V","N","DHP1.mm.","46","2013-07-24","JB",0,0,"219,87","-98,876","148,954","590,607","696190,457915796","4997684,73088004",NA
"24",34523,"FAGR","V","N","DHP1.mm.","15","2013-07-24","JB",0,0,"219,453","-99,22","149,056","590,709","696190,769681275","4997684,28988848",NA
"25",34524,"ACSA","V","N","DHP1.mm.","388","2013-07-24","JB",0,0,"220,16","-100,106","149,156","590,809","696189,855743185","4997683,6212125",NA
"26",34525,"ACPE","V","N","DHP1.mm.","38","2013-07-24","JB",0,0,"219,944","-100,257","149,169","590,822","696190,024363966","4997683,41899375",NA
"27",34526,"ACPE","M","N","DHP1.mm.","56","2013-07-24","JB",0,0,"223,228","-99,938","148,836","590,489","696186,942229794","4997684,58785545",NA
"28",34527,"ACSA","V","N","DHP1.mm.","348","2013-07-24","JB",0,0,"223,656","-100,473","148,829","590,482","696186,389311941","4997684,18436892",NA
"29",34528,"ACPE","V","N","DHP1.mm.","30","2013-07-24","JB",0,0,"224,225","-100,762","148,721","590,374","696185,764990973","4997684,05501056",NA
"30",34529,"BEAL","V","N","DHP1.mm.","39","2013-07-24","JB",0,0,"224,701","-102,142","148,73","590,383","696184,944170123","4997682,84952675",NA
"31",34530,"ACPE","V","N","DHP1.mm.","18","2013-07-24","JB",0,0,"225,271","-102,177","148,721","590,374","696184,38550547","4997682,96528876",NA
"32",34531,"ACPE","V","N","DHP1.mm.","19","2013-07-24","JB",0,0,"225,445","-102,201","148,654","590,307","696184,211473206","4997682,9877901",NA
"33",34532,"ACPE","V","N","DHP1.mm.","42","2013-07-24","JB",0,0,"226,773","-99,834","148,289","589,942","696183,552098257","4997685,6179117",NA
"34",34533,"ACPE","V","N","DHP1.mm.","56","2013-07-24","JB",0,0,"226,682","-97,958","147,78","589,433","696184,131869171","4997687,40252321",NA
"35",34534,"FAGR","V","N","DHP1.mm.","44","2013-07-24","JB",0,0,"225,836","-98,593","148,276","589,929","696184,78086932","4997686,5684851",NA
"36",34535,"ABBA","V","N","DHP1.mm.","83","2013-07-24","JB",0,0,"223,308","-98,331","148,549","590,202","696187,286600708","4997686,15799944",NA
"37",34536,"ACPE","V","N","DHP1.mm.","37","2013-07-24","JB",0,0,"223,129","-94,822","148,102","589,755","696188,37951532","4997689,49375533",NA
"38",34537,"ACPE","V","N","DHP1.mm.","20","2013-07-24","JB",0,0,"223,266","-95,756","148,166","589,819","696188,002472249","4997688,62930466",NA
