"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"4182",14744,"FAGR","V","N","DHP1.mm.","125","2012-08-16",NA,160,140,"403,025","-230,916","141,251","582,904","695979,26291318","4997605,48199523",NA
"4183",14745,"FAGR","V","N","DHP1.mm.","115","2012-08-16",NA,160,140,"403,263","-227,479","140,552","582,205","695979,934951863","4997608,85771525",NA
"4184",14746,"FAGR","V","N","DHP1.mm.","160","2012-08-16",NA,160,140,"398,537","-230,287","140,749","582,402","695983,754359183","4997604,9112225",NA
"4185",14747,"FAGR","V","N","DHP1.mm.","462","2012-08-16",NA,160,140,"397,434","-233,541","141,154","582,807","695983,96418572","4997601,48503968",NA
"4186",14748,"ACSA","V","N","DHP1.mm.","228","2012-08-16",NA,160,140,"400,982","-235,697","141,46","583,113","695979,978398654","4997600,3372242",NA
"4187",14749,"FAGR","M","N","DHP1.mm.","409","2012-08-16",NA,160,140,"400,745","-236,556","141,555","583,208","695979,981566014","4997599,44697965",NA
"4188",14750,"FAGR","V","N","DHP1.mm.","163","2012-08-16",NA,160,140,"401,154","-237,654","141,722","583,375","695979,299298011","4997598,49577308",NA
"4189",14751,"FAGR","V","N","DHP1.mm.","232","2012-08-16",NA,160,140,"399,661","-239,054","142,159","583,812","695980,371363656","4997596,75457046",NA
"4190",14752,"FAGR","V","N","DHP1.mm.","269","2012-08-16",NA,160,140,"404,204","-245,148","143,503","585,156","695974,393511117","4997592,07146391",NA
"4191",14753,"FAGR","V","N","DHP1.mm.","215","2012-08-16",NA,160,140,"402,64","-245,555","143,861","585,514","695975,794470089","4997591,26889923",NA
"4192",14754,"FAGR","V","N","DHP1.mm.","119","2012-08-16",NA,160,140,"403,829","-230,938","141,186","582,839","695978,482080305","4997605,67166397",NA
"4193",14756,"FAGR","V","N","DHP1.mm.","109","2012-08-16",NA,160,140,"398,319","-246,106","144,248","585,901","695979,815430729","4997589,60439835",NA
"4194",14757,"FAGR","V","N","DHP1.mm.","137","2012-08-16",NA,160,140,"395,836","-246,309","144,402","586,055","695982,155819345","4997588,75745169",NA
"4195",14758,"FAGR","V","N","DHP1.mm.","212","2012-08-16",NA,160,140,"396,776","-242,702","142,995","584,648","695982,19571266","4997592,481177",NA
"4196",14759,"FAGR","V","N","DHP1.mm.","285","2012-08-16",NA,160,140,"394,299","-240,057","141,835","583,488","695985,277304155","4997594,38129945",NA
"4197",14760,"ACPE","V","N","DHP1.mm.","136","2012-08-16",NA,160,140,"392,805","-235,233","140,955","582,608","695987,982794008","4997598,63982172",NA
"4198",14761,"ACPE","V","N","DHP1.mm.","118","2012-08-16",NA,160,140,"394,279","-235,043","140,931","582,584","695986,611679988","4997599,20959099",NA
"4199",14762,"ACPE","V","N","DHP1.mm.","151","2012-08-16",NA,160,140,"392,526","-232,77","140,806","582,459","695988,897759608","4997600,94099653",NA
"4200",14763,"ACPE","V","N","DHP1.mm.","160","2012-08-16",NA,160,140,"391,961","-228,257","140,284","581,937","695990,62611527","4997605,14337477",NA
"4201",14764,"ACPE","V","N","DHP1.mm.","113","2012-08-16",NA,160,140,"391,336","-228,056","140,18","581,833","695991,281339641","4997605,17321246",NA
"4202",14765,"ACPE","V","N","DHP1.mm.","143","2012-08-16",NA,160,140,"390,742","-227,406","140,018","581,671","695992,024445604","4997605,64402067",NA
"4203",14766,"ACPE","V","N","DHP1.mm.","107","2012-08-16",NA,160,140,"391,254","-227,068","140,025","581,678","695991,619525635","4997606,10414523",NA
"4204",14767,"ACPE","V","N","DHP1.mm.","119","2012-08-16",NA,160,140,"389,029","-229,605","140,286","581,939","695993,099027554","4997603,07487283",NA
"4205",14768,"BEAL","V","N","DHP1.mm.","240","2012-08-16",NA,160,140,"388,406","-232,557","140,93","582,583","695992,925340134","4997600,06571717",NA
"4206",14769,"ACPE","V","N","DHP1.mm.","129","2012-08-16",NA,160,140,"387,544","-226,873","139,382","581,035","695995,247141664","4997605,31905047",NA
"4207",14770,"ACSA","V","N","DHP1.mm.","299","2012-08-16",NA,160,140,"384,328","-227,566","138,732","580,385","695998,165628786","4997603,80748506",NA
"4208",14771,"FAGR","V","N","DHP1.mm.","144","2012-08-16",NA,160,140,"383,762","-228,652","138,642","580,295","695998,426416216","4997602,61211896",NA
"4209",14772,"ACSA","V","N","DHP1.mm.","143","2012-08-16",NA,160,140,"386,202","-233,562","140,523","582,176","695994,786418097","4997598,51881335",NA
"4210",14773,"ACRU","V","N","DHP1.mm.","175","2012-08-16",NA,160,140,"385,868","-235,311","140,262","581,915","695994,649660839","4997596,74515986",NA
"4211",14774,"ACPE","V","N","DHP1.mm.","204","2012-08-16",NA,160,140,"386,15","-238,357","141,185","582,838","695993,578891213","4997593,88275511",NA
"4212",14775,"ACPE","V","N","DHP1.mm.","131","2012-08-16",NA,160,140,"386,329","-238,597","141,282","582,935","695993,343385405","4997593,69834211",NA
"4213",14776,"ACPE","V","N","DHP1.mm.","120","2012-08-16",NA,160,140,"389,647","-238,521","141,832","583,485","695990,164739762","4997594,64186749",NA
"4214",14777,"ACPE","V","O","DHP2.mm.","134","2012-08-16",NA,160,140,"389,811","-238,553","141,809","583,462","695989,998249302","4997594,65403392",NA
"4215",14777,"ACPE","V","O","DHP1.mm.","150","2012-08-16",NA,160,140,"389,811","-238,553","141,809","583,462",NA,NA,NA
"4216",14778,"ACPE","V","N","DHP1.mm.","183","2012-08-16",NA,160,140,"392,94","-244,31","142,622","584,275","695985,471894346","4997589,92492753",NA
"4217",14779,"FAGR","V","N","DHP1.mm.","239","2012-08-16",NA,160,140,"390,415","-244,896","142,226","583,879","695987,752316252","4997588,69774975",NA
"4218",14780,"FAGR","V","N","DHP1.mm.","419","2012-08-16",NA,160,140,"387,299","-243,572","142,126","583,779","695991,103430865","4997589,1568174",NA
"4219",14781,"FAGR","V","N","DHP1.mm.","394","2012-08-16",NA,160,140,"385,752","-244,163","141,957","583,61","695992,439741306","4997588,18133405",NA
