"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"8205",15310,"FAGR","M","N","DHP1.mm.","444","2012-08-22",NA,160,340,"426,069","-420,911","189,209","630,862","695907,215519197","4997428,36934244",NA
"8206",15311,"FAGR","V","N","DHP1.mm.","278","2012-08-22",NA,160,340,"426,53","-423,191","190,152","631,805","695906,173102207","4997426,29231695",NA
"8207",15312,"FAGR","V","N","DHP1.mm.","179","2012-08-22",NA,160,340,"424,086","-422,985","189,631","631,284","695908,583168959","4997425,84987875",NA
"8208",15313,"ACSA","V","N","DHP1.mm.","107","2012-08-22",NA,160,340,"423,008","-424,387","190,246","631,899","695909,254646623","4997424,21559628",NA
"8209",15314,"ACSA","M","N","DHP1.mm.","452","2012-08-22",NA,160,340,"423,365","-426,214","190,856","632,509","695908,431301474","4997422,5479889",NA
"8210",15315,"ACSA","V","N","DHP1.mm.","467","2012-08-22",NA,160,340,"422,808","-427,591","190,853","632,506","695908,607087972","4997421,07445698",NA
"8211",15316,"ACSA","V","N","DHP1.mm.","209","2012-08-22",NA,160,340,"422,153","-431,097","191,653","633,306","695908,318943072","4997417,52284765",NA
"8212",15317,"FAGR","V","N","DHP1.mm.","237","2012-08-22",NA,160,340,"428,537","-429,271","191,067","632,72","695902,643646507","4997420,95755242",NA
"8213",15318,"ACSA","V","N","DHP1.mm.","236","2012-08-22",NA,160,340,"426,865","-432,897","192,097","633,75","695903,304423801","4997417,02351853",NA
"8214",15319,"FAGR","V","N","DHP1.mm.","392","2012-08-22",NA,160,340,"427,63","-434,533","192,25","633,903","695902,137859682","4997415,6470489",NA
"8215",15320,"BEAL","V","N","DHP1.mm.","207","2012-08-22",NA,160,340,"423,365","-439,821","193,187","634,84","695904,862393065","4997409,43072902",NA
"8216",15321,"ACSA","V","N","DHP1.mm.","178","2012-08-22",NA,160,340,"421,182","-438,492","192,888","634,541","695907,31539943","4997410,13932837",NA
"8217",15322,"BEAL","V","N","DHP1.mm.","172","2012-08-22",NA,160,340,"419,797","-436,834","193,026","634,679","695909,085418911","4997411,37438964",NA
"8218",15323,"ACSA","V","N","DHP1.mm.","478","2012-08-22",NA,160,340,"417,241","-435,524","193,182","634,835","695911,893016933","4997411,96684062",NA
"8219",15324,"ACSA","V","N","DHP1.mm.","487","2012-08-22",NA,160,340,"412,517","-433,413","192,9","634,553","695917,000674855","4997412,76282889",NA
"8220",15325,"BEAL","V","N","DHP1.mm.","310","2012-08-22",NA,160,340,"413,933","-428,865","191,85","633,503","695916,828510193","4997417,51853347",NA
"8221",15326,"ACSA","M","N","DHP1.mm.","257","2012-08-22",NA,160,340,"414,667","-424,904","190,552","632,205","695917,159837999","4997421,52948704",NA
"8222",15327,"ACSA","V","N","DHP1.mm.","142","2012-08-22",NA,160,340,"415,56","-424,66","190,454","632,107","695916,362976132","4997421,99892531",NA
"8223",15328,"ACSA","V","N","DHP1.mm.","180","2012-08-22",NA,160,340,"417,195","-425,215","190,436","632,089","695914,641254659","4997421,89273629",NA
"8224",15329,"ACSA","V","N","DHP1.mm.","252","2012-08-22",NA,160,340,"411,603","-422,359","190,127","631,78","695920,781073847","4997423,17924753",NA
"8225",15330,"ACSA","V","N","DHP1.mm.","239","2012-08-22",NA,160,340,"410,569","-422,042","190,089","631,742","695921,861002611","4997423,21363572",NA
"8226",15331,"BEAL","V","N","DHP1.mm.","108","2012-08-22",NA,160,340,"414,625","-422,33","189,546","631,199","695917,875447256","4997423,99982824",NA
"8227",15332,"ACSA","V","N","DHP1.mm.","100","2012-08-22",NA,160,340,"415,065","-421,55","189,099","630,752","695917,655865732","4997424,86715994",NA
"8228",15333,"BEPA","M","N","DHP1.mm.","195","2012-08-22",NA,160,340,"418,234","-422,095","189,207","630,86","695914,457978494","4997425,17295579",NA
"8229",15334,"BEAL","V","N","DHP1.mm.","145","2012-08-22",NA,160,340,"418,68","-422,879","189,119","630,772","695913,822399593","4997424,53415233",NA
