"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"4701",9331,"FAGR","V","N","DHP1.mm.","213","2012-07-11",NA,20,180,"259,287","-281,337","158,857","600,51","696104,602868388","4997519,17545319",NA
"4702",9332,"BEAL","V","N","DHP1.mm.","123","2012-07-11",NA,20,180,"259,126","-282,859","158,823","600,476","696104,358876343","4997517,66600483",NA
"4703",9333,"FAGR","V","N","DHP1.mm.","152","2012-07-11",NA,20,180,"259,597","-284,823","158,685","600,338","696103,389701248","4997515,89622879",NA
"4704",9334,"FAGR","V","N","DHP1.mm.","506","2012-07-11",NA,20,180,"258,801","-285,595","159,039","600,692","696103,954567976","4997514,94323579",NA
"4705",9335,"FAGR","V","N","DHP1.mm.","105","2012-07-11",NA,20,180,"259,269","-286,152","158,608","600,261","696103,35731953","4997514,52903247",NA
"4706",9336,"ACSA","V","N","DHP1.mm.","148","2012-07-11",NA,20,180,"255,707","-292,188","159,217","600,87","696105,20796615","4997507,77602061",NA
"4707",9337,"FAGR","V","N","DHP1.mm.","127","2012-07-11",NA,20,180,"251,793","-297,555","159,515","601,168","696107,573412152","4997501,57560602",NA
"4708",9338,"ACRU","V","N","DHP1.mm.","210","2012-07-11",NA,20,180,"251,452","-296,089","159,763","601,416","696108,28664838","4997502,89940298",NA
"4709",9339,"BEAL","M","N","DHP1.mm.","204","2012-07-11",NA,20,180,"254,1","-294,391","159,244","600,897","696106,179314089","4997505,23081892",NA
"4710",9340,"BEAL","V","N","DHP1.mm.","146","2012-07-11",NA,20,180,"253,698","-290,088","159,664","601,317","696107,695456615","4997509,27350784",NA
"4711",9341,"ACSA","V","N","DHP1.mm.","120","2012-07-11",NA,20,180,"252,752","-289,679","160,171","601,824","696108,714682851","4997509,41966584",NA
"4712",9342,"ABBA","V","N","DHP1.mm.","132","2012-07-11",NA,20,180,"249,503","-292,371","161,133","602,786","696111,140675056","4997505,9723926",NA
"4713",9343,"BEAL","V","N","DHP1.mm.","444","2012-07-11",NA,20,180,"249,671","-292,089","160,951","602,604","696111,05268597","4997506,28830675",NA
"4714",9344,"BEAL","V","N","DHP1.mm.","216","2012-07-11",NA,20,180,"250,055","-291,367","160,937","602,59","696110,871876393","4997507,08503803",NA
"4715",9345,"ACSA","V","N","DHP1.mm.","257","2012-07-11",NA,20,180,"251,658","-286,677","160,753","602,406","696110,556686626","4997512,02667902",NA
"4716",9346,"FAGR","V","N","DHP1.mm.","141","2012-07-11",NA,20,180,"253,597","-282,752","160,284","601,937","696109,716942272","4997516,3189814",NA
"4717",9347,"BEAL","V","N","DHP1.mm.","115","2012-07-11",NA,20,180,"245,801","-280,245","162,996","604,649","696117,88989821","4997516,69097821",NA
"4718",9348,"ACSA","V","N","DHP1.mm.","167","2012-07-11",NA,20,180,"244,933","-280,099","163,22","604,873","696118,764950919","4997516,60406026",NA
"4719",9349,"ACPE","V","N","DHP1.mm.","100","2012-07-11",NA,20,180,"242,648","-277,945","163,943","605,596","696121,53267103","4997518,08121335",NA
"4720",9350,"FAGR","V","N","DHP1.mm.","127","2012-07-11",NA,20,180,"240,628","-285,18","164,212","605,865","696121,582337572","4997510,57679869",NA
"4721",9351,"ACSA","V","N","DHP1.mm.","306","2012-07-11",NA,20,180,"241,587","-283,309","164,201","605,854","696121,148588428","4997512,63198914",NA
"4722",9352,"ACRU","V","N","DHP1.mm.","168","2012-07-11",NA,20,180,"243,02","-283,238","163,708","605,361","696119,785786861","4997513,07628775",NA
"4723",9353,"BEAL","V","N","DHP1.mm.","122","2012-07-11",NA,20,180,"244,81","-282,982","163,362","605,015","696118,127357035","4997513,79256353",NA
"4724",9354,"ACSA","V","N","DHP1.mm.","217","2012-07-11",NA,20,180,"246,122","-289,61","162,092","603,745","696115,124155014","4997507,74723461",NA
"4725",9355,"BEAL","M","N","DHP1.mm.","127","2012-07-11",NA,20,180,"244","-290,745","162,608","604,261","696116,872087287","4997506,09651706",NA
"4726",9356,"BEAL","V","N","DHP1.mm.","247","2012-07-11",NA,20,180,"245,328","-292,696","162,142","603,795","696115,080166846","4997504,56405115",NA
"4727",9357,"BEAL","V","N","DHP1.mm.","383","2012-07-11",NA,20,180,"243,154","-295,176","163,041","604,694","696116,525454576","4997501,60310374",NA
"4728",9358,"BEAL","V","N","DHP1.mm.","398","2012-07-11",NA,20,180,"242,578","-295,512","163,746","605,399","696116,992595641","4997501,12812097",NA
"4729",9359,"ACSA","V","N","DHP1.mm.","204","2012-07-11",NA,20,180,"242,112","-295,698","163,655","605,308","696117,393038511","4997500,82659075",NA
"4730",9360,"FAGR","V","N","DHP1.mm.","329","2012-07-11",NA,20,180,"244,59","-296,948","162,769","604,422","696114,676370215","4997500,27152205",NA
"4731",9361,"FAGR","V","N","DHP1.mm.","118","2012-07-11",NA,20,180,"240,455","-293,794","164,114","605,767","696119,489790274","4997502,2274566",NA
