"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"9634",15590,"BEPA","V","N","DHP1.mm.","349","2012-08-23",NA,180,440,"455,845","-530,256","219,966","661,619","695849,831685854","4997330,76965364",NA
"9635",15591,"ABBA","V","N","DHP1.mm.","120","2012-08-23",NA,180,440,"454,911","-530,01","219,99","661,643","695850,796591579","4997330,76182572",NA
"9636",15592,"BEPA","V","N","DHP1.mm.","137","2012-08-23",NA,180,440,"453,662","-528,956","219,816","661,469","695852,277085961","4997331,45029675",NA
"9637",15593,"BEPA","M","N","DHP1.mm.","310","2012-08-23",NA,180,440,"451,268","-528,325","220,041","661,694","695854,750423315","4997331,43067628",NA
"9638",15594,"ACPE","V","N","DHP1.mm.","122","2012-08-23",NA,180,440,"451,843","-525,022","219,486","661,139","695855,062445071","4997334,76560917",NA
"9639",15595,"BEPA","V","N","DHP1.mm.","192","2012-08-23",NA,180,440,"455,324","-526,289","219,674","661,327","695851,374417687","4997334,45722392",NA
"9640",15596,"BEAL","V","N","DHP1.mm.","303","2012-08-23",NA,180,440,"455,544","-526,253","219,61","661,263","695851,171778129","4997334,54963085",NA
"9641",15597,"ABBA","V","N","DHP1.mm.","138","2012-08-23",NA,180,440,"457,345","-526,431","219,632","661,285","695849,388912637","4997334,8504122",NA
"9642",15598,"BEPA","M","N","DHP1.mm.","127","2012-08-23",NA,180,440,"455,227","-523,037","219,286","660,939","695852,320876448","4997337,56673704",NA
"9643",15599,"BEPA","V","N","DHP1.mm.","230","2012-08-23",NA,180,440,"456,599","-522,345","219,565","661,218","695851,179758204","4997338,59368538",NA
"9644",15600,"ABBA","V","N","DHP1.mm.","105","2012-08-23",NA,180,440,"456,69","-522,426","219,47","661,123","695851,070788392","4997338,53946863",NA
"9645",15601,"PIRU","V","N","DHP1.mm.","103","2012-08-23",NA,180,440,"456,334","-519,721","218,827","660,48","695852,123455531","4997341,05373751",NA
"9646",15602,"BEPA","V","N","DHP1.mm.","310","2012-08-23",NA,180,440,"456,045","-519,831","218,855","660,508","695852,373202587","4997340,87189631",NA
"9647",15603,"ABBA","V","N","DHP1.mm.","167","2012-08-23",NA,180,440,"455,33","-519,862","219,248","660,901","695853,054337639","4997340,65447847",NA
"9648",15604,"BEPA","V","N","DHP1.mm.","336","2012-08-23",NA,180,440,"455,59","-520,903","219,033","660,686","695852,53065709","4997339,71913994",NA
"9649",15605,"BEPA","V","N","DHP1.mm.","282","2012-08-23",NA,180,440,"453,796","-521,418","219,237","660,89","695854,125011203","4997338,75213689",NA
"9650",15606,"ABBA","V","N","DHP1.mm.","178","2012-08-23",NA,180,440,"453,143","-522,004","219,335","660,988","695854,600809716","4997338,01595614",NA
"9651",15607,"ABBA","V","N","DHP1.mm.","123","2012-08-23",NA,180,440,"451,167","-516,568","218,831","660,484","695857,931469792","4997342,7380302",NA
"9652",15608,"BEPA","V","N","DHP1.mm.","344","2012-08-23",NA,180,440,"451,107","-514,875","218,689","660,342","695858,433358344","4997344,35435904",NA
"9653",15609,"BEPA","V","N","DHP1.mm.","257","2012-08-23",NA,180,440,"453,814","-515,685","218,374","660,027","695855,611337449","4997344,28351716",NA
"9654",15610,"ABBA","V","N","DHP1.mm.","101","2012-08-23",NA,180,440,"454,405","-515,572","218,619","660,272","695855,071246764","4997344,54746037",NA
"9655",15611,"BEPA","V","N","DHP1.mm.","220","2012-08-23",NA,180,440,"457,53","-516,774","218,236","659,889","695851,743454815","4997344,20836228",NA
"9656",15612,"BEAL","V","N","DHP1.mm.","278","2012-08-23",NA,180,440,"459,256","-517,174","217,984","659,637","695849,974662729","4997344,27546245",NA
"9657",15613,"ABBA","V","N","DHP1.mm.","153","2012-08-23",NA,180,440,"458,653","-514,491","217,677","659,33","695851,259669635","4997346,70373881",NA
"9658",15614,"BEPA","V","N","DHP1.mm.","255","2012-08-23",NA,180,440,"459,151","-513,558","217,632","659,285","695851,024305199","4997347,73377628",NA
"9659",15615,"ABBA","V","N","DHP1.mm.","114","2012-08-23",NA,180,440,"459,011","-512,581","217,23","658,883","695851,415518538","4997348,63889246",NA
"9660",15616,"BEPA","V","N","DHP1.mm.","216","2012-08-23",NA,180,440,"462,147","-513,273","216,767","658,42","695848,210887714","4997348,7943237",NA
"9661",15617,"BEPA","V","N","DHP1.mm.","336","2012-08-23",NA,180,440,"463,334","-512,212","216,461","658,114","695847,344894059","4997350,12846841",NA
"9662",15618,"BEAL","M","N","DHP1.mm.","232","2012-08-23",NA,180,440,"469,197","-516,613","216,628","658,281","695840,538598725","4997347,42364363",NA
"9663",15619,"PIRU","V","N","DHP1.mm.","105","2012-08-23",NA,180,440,"470,279","-518,504","217,266","658,919","695838,999561391","4997345,88449616",NA
"9664",15620,"ABBA","V","N","DHP1.mm.","148","2012-08-23",NA,180,440,"463,633","-519,915","218,408","660,061","695845,036276276","4997342,7811362",NA
"9665",15621,"ABBA","V","N","DHP1.mm.","168","2012-08-23",NA,180,440,"461,712","-521,741","218,791","660,444","695846,409204142","4997340,51700821",NA
"9666",15622,"BEAL","V","N","DHP1.mm.","310","2012-08-23",NA,180,440,"461,338","-521,955","218,865","660,518","695846,713614284","4997340,21261596",NA
"9667",15623,"BEAL","V","N","DHP1.mm.","236","2012-08-23",NA,180,440,"459,077","-523,333","219,083","660,736","695848,531808509","4997338,29118684",NA
"9668",15624,"ABBA","V","N","DHP1.mm.","155","2012-08-23",NA,180,440,"461,889","-523,851","218,84","660,493","695845,685153893","4997338,52937526",NA
"9669",15625,"ACPE","V","N","DHP1.mm.","159","2012-08-23",NA,180,440,"463,115","-527,22","219,114","660,767","695843,619642535","4997335,60319264",NA
"9670",15626,"PIRU","V","N","DHP1.mm.","138","2012-08-23",NA,180,440,"464,86","-526,671","219,135","660,788","695842,081442507","4997336,59012002",NA
"9671",15627,"ABBA","V","N","DHP1.mm.","197","2012-08-23",NA,180,440,"469,732","-526,096","218,227","659,88","695837,53560817","4997338,42227599",NA
"9672",15628,"PIRU","M","N","DHP1.mm.","112","2012-08-23",NA,180,440,"468,789","-529,138","218,656","660,309","695837,646797755","4997335,24242847",NA
