"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"14707",5712,"BEAL","V","N","DHP1.mm.","227","2012-06-11",NA,80,820,"450,309","-913,708","328,097","769,75","695754,594828615","4996959,66676436",NA
"14708",5713,"BEAL","V","O","DHP2.mm.","531","2012-06-11",NA,80,820,"446,977","-912,158","328,717","770,37","695758,213445354","4996960,28704436",NA
"14709",5713,"BEAL","V","O","DHP1.mm.","552","2012-06-11",NA,80,820,"446,977","-912,158","328,717","770,37",NA,NA,NA
"14710",5714,"ABBA","M","N","DHP1.mm.","182","2012-06-11",NA,80,820,"445,419","-911,757","327,987","769,64","695759,820546344","4996960,26497204",NA
"14711",5715,"BEAL","M","N","DHP1.mm.","171","2012-06-11",NA,80,820,"453,828","-901,466","325,481","767,134","695754,413373423","4996972,39113301",NA
"14712",5716,"BEAL","M","N","DHP1.mm.","216","2012-06-11",NA,80,820,"453,765","-901,648","325,74","767,393","695754,426370119","4996972,19915958",NA
"14713",5717,"BEAL","V","N","DHP1.mm.","223","2012-06-11",NA,80,820,"451,097","-904,506","325,314","766,967","695756,24873428","4996968,7442484",NA
"14714",5718,"PIRU","V","N","DHP1.mm.","358","2012-06-11",NA,80,820,"444,344","-906,685","325,87","767,523","695762,187163367","4996964,87246566",NA
"14715",5719,"ABBA","V","N","DHP1.mm.","111","2012-06-11",NA,80,820,"439,987","-904,227","325,51","767,163","695767,032043075","4996966,09922327",NA
"14716",5720,"BEAL","V","N","DHP1.mm.","183","2012-06-11",NA,80,820,"434,3","-905,568","327,827","769,48","695772,162634006","4996963,31487495",NA
"14717",5721,"BEAL","V","N","DHP1.mm.","331","2012-06-11",NA,80,820,"437,574","-907,757","328,462","770,115","695768,432329797","4996962,06338118",NA
"14718",5722,"BEAL","V","N","DHP1.mm.","485","2012-06-11",NA,80,820,"437,664","-908,046","328,381","770,034","695768,269768768","4996961,80838843",NA
"14719",5723,"ABBA","V","N","DHP1.mm.","192","2012-06-11",NA,80,820,"437,602","-908,995","328,429","770,082","695768,080629063","4996960,87728297",NA
"14720",5724,"BEPA","V","N","DHP1.mm.","237","2012-06-11",NA,80,820,"434,779","-910,395","328,826","770,479","695770,434825644","4996958,78724165","may belong to 60-820"
"14721",5725,"BEAL","V","N","DHP1.mm.","118","2012-06-11",NA,80,820,"434,837","-912,007","328,949","770,602","695769,956110172","4996957,24847291","may belong to 60-820"
"14722",5726,"PIRU","V","N","DHP1.mm.","124","2012-06-11",NA,80,820,"443,04","-920,262","329,905","771,558","695759,883190222","4996951,44210672",NA
"14723",5727,"ABBA","V","N","DHP1.mm.","193","2012-06-11",NA,80,820,"443,259","-921,123","329,963","771,616","695759,446245264","4996950,669536",NA
"14724",5728,"ABBA","M","N","DHP1.mm.","261","2012-06-11",NA,80,820,"441,302","-922,469","330,791","772,444","695760,9797741","4996948,8586897",NA
"14725",5729,"ABBA","V","N","DHP1.mm.","161","2012-06-11",NA,80,820,"440,022","-923,023","331,193","772,846","695762,068398881","4996947,98890468",NA
"14726",5730,"BEAL","V","N","DHP1.mm.","254","2012-06-11",NA,80,820,"438,885","-923,745","331,384","773,037","695762,97510665","4996946,994673",NA
"14727",5731,"BEAL","M","N","DHP1.mm.","385","2012-06-11",NA,80,820,"439,413","-922,402","331,316","772,969","695762,81835871","4996948,42782239",NA
