"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"10112",12982,"BEPA","M","N","DHP1.mm.","260","2012-08-02",NA,140,480,"424,2075","-578,4075","223,066","664,719","695867,70109251","4997276,05317836",NA
"10113",12983,"BEPA","V","N","DHP1.mm.","327","2012-08-02",NA,140,480,"426,0012","-577,6382","223,096","664,749","695866,173726609","4997277,26525002",NA
"10114",12984,"ACPE","V","N","DHP1.mm.","136","2012-08-02",NA,140,480,"431,0483","-579,8926","223,289","664,942","695860,716985999","4997276,41576718",NA
"10115",12985,"BEAL","V","N","DHP1.mm.","401","2012-08-02",NA,140,480,"432,8271","-579,1594","222,937","664,59","695859,194515341","4997277,5891301",NA
"10116",12986,"PIRU","V","N","DHP1.mm.","101","2012-08-02",NA,140,480,"437,8879","-575,7181","222,441","664,094","695855,218462992","4997282,23394219",NA
"10117",12987,"ABBA","V","N","DHP1.mm.","140","2012-08-02",NA,140,480,"437,5032","-564,565","221,889","663,542","695858,514604849","4997292,88472136",NA
"10118",12988,"BEAL","V","N","DHP1.mm.","240","2012-08-02",NA,140,480,"438,0865","-562,6209","221,983","663,636","695858,462206609","4997294,91184043",NA
"10119",12989,"PIRU","V","N","DHP1.mm.","125","2012-08-02",NA,140,480,"434,7","-561,4828","222,11","663,763","695862,025326713","4997295,12075093",NA
"10120",12990,"BEAL","M","N","DHP1.mm.","315","2012-08-02",NA,140,480,"431,6733","-561,1686","222,371","664,024","695865,025500265","4997294,6297851",NA
"10121",12991,"BEAL","V","N","DHP1.mm.","292","2012-08-02",NA,140,480,"429,0712","-563,8961","222,268","663,921","695866,818564442","4997291,31796156",NA
"10122",12992,"BEPA","M","N","DHP1.mm.","245","2012-08-02",NA,140,480,"430,9764","-564,1312","222,582","664,235","695864,920272835","4997291,5910281",NA
"10123",12993,"PIRU","V","N","DHP1.mm.","130","2012-08-02",NA,140,480,"431,4426","-565,0236","222,276","663,929","695864,236789303","4997290,85302431",NA
"10124",12994,"ABBA","V","N","DHP1.mm.","129","2012-08-02",NA,140,480,"430,949","-565,5628","222,287","663,94","695864,571199832","4997290,20376733",NA
"10125",12995,"BEAL","V","N","DHP1.mm.","332","2012-08-02",NA,140,480,"430,3724","-565,7531","222,261","663,914","695865,077134187","4997289,86908319",NA
"10126",12996,"PIRU","M","N","DHP1.mm.","237","2012-08-02",NA,140,480,"433,1921","-565,9142","222,268","663,921","695862,316666131","4997290,45334573",NA
"10127",12997,"BEAL","V","N","DHP1.mm.","261","2012-08-02",NA,140,480,"426,1956","-562,6161","222,314","663,967","695869,92639095","4997291,7976661",NA
"10128",12998,"ABBA","V","N","DHP1.mm.","128","2012-08-02",NA,140,480,"425,655","-562,4188","222,435","664,088","695870,499282573","4997291,84607379",NA
"10129",12999,"BEPA","V","N","DHP1.mm.","307","2012-08-02",NA,140,480,"420,5159","-562,9977","222,886","664,539","695875,301580596","4997289,94010194",NA
"10130",13000,"ABBA","V","N","DHP1.mm.","121","2012-08-02",NA,140,480,"417,695","-562,0338","222,534","664,187","695878,273767649","4997290,12943045",NA
"10131",13001,"ABBA","V","N","DHP1.mm.","150","2012-08-02",NA,140,480,"426,962","-570,8333","222,713","664,366","695867,032328912","4997284,07723275",NA
"10132",13002,"BEAL","V","N","DHP1.mm.","113","2012-08-02",NA,140,480,"426,2472","-572,5117","222,839","664,492","695867,281183288","4997282,27176022",NA
"10133",13003,"BEAL","V","N","DHP1.mm.","139","2012-08-02",NA,140,480,"427,039","-572,6997","222,877","664,53","695866,468572046","4997282,29820373",NA
"10134",13004,"BEPA","M","N","DHP1.mm.","180","2012-08-02",NA,140,480,"426,3657","-573,5201","222,882","664,535","695866,902460385","4997281,33073507",NA
"10135",13005,"BEPA","M","N","DHP1.mm.","224","2012-08-02",NA,140,480,"427,5845","-573,6197","222,887","664,54","695865,701403604","4997281,55439249",NA
