"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"3709",14677,"FAGR","M","N","DHP1.mm.","244","2012-08-16",NA,160,120,"388,35","-208,316","135,054","576,707","695999,337368891","4997623,41955255",NA
"3710",14678,"FAGR","V","N","DHP1.mm.","235","2012-08-16",NA,160,120,"389,138","-209,153","135,207","576,86","695998,358198087","4997622,81935804",NA
"3711",14679,"FAGR","V","N","DHP1.mm.","263","2012-08-16",NA,160,120,"391,181","-210,06","135,575","577,228","695996,150837032","4997622,4808503",NA
"3712",14680,"ACPE","V","N","DHP1.mm.","155","2012-08-16",NA,160,120,"392,403","-207,253","134,764","576,417","695995,70905224","4997625,50733333",NA
"3713",14681,"FAGR","V","N","DHP1.mm.","396","2012-08-16",NA,160,120,"396,747","-207,638","135,46","577,113","695991,420420897","4997626,27555506",NA
"3714",14682,"FAGR","M","N","DHP1.mm.","679","2012-08-16",NA,160,120,"396,931","-209,161","136,24","577,893","695990,84358373","4997624,85563093",NA
"3715",14683,"ACPE","V","N","DHP1.mm.","170","2012-08-16",NA,160,120,"397,799","-209,118","136,089","577,742","695990,018102837","4997625,12474643",NA
"3716",14684,"ACPE","V","N","DHP1.mm.","125","2012-08-16",NA,160,120,"400,725","-207,709","134,944","576,597","695987,566973971","4997627,25047916",NA
"3717",14685,"FAGR","V","N","DHP1.mm.","108","2012-08-16",NA,160,120,"402,536","-213,279","136,812","578,465","695984,360229098","4997622,35595101",NA
"3718",14686,"ACPE","V","N","DHP1.mm.","148","2012-08-16",NA,160,120,"398,751","-214,243","137,294","578,947","695987,756157735","4997620,43389936",NA
"3719",14687,"ACPE","V","N","DHP1.mm.","158","2012-08-16",NA,160,120,"398,728","-214,585","137,42","579,073","695987,688628544","4997620,098176",NA
"3720",14688,"ACPE","V","N","DHP1.mm.","107","2012-08-16",NA,160,120,"396,062","-212,84","137,092","578,745","695990,71636133","4997621,08111924",NA
"3721",14689,"ACSA","V","N","DHP1.mm.","162","2012-08-16",NA,160,120,"400,826","-220,395","138,972","580,625","695984,142264974","4997615,0475616",NA
"3722",14690,"ACPE","V","N","DHP1.mm.","109","2012-08-16",NA,160,120,"402,017","-225,271","139,893","581,546","695981,715230806","4997610,65943863",NA
"3723",14691,"FAGR","V","N","DHP1.mm.","264","2012-08-16",NA,160,120,"399,05","-222,47","139,392","581,045","695985,310102749","4997612,58142685",NA
"3724",14692,"FAGR","V","N","DHP1.mm.","328","2012-08-16",NA,160,120,"397,101","-222,634","139,428","581,081","695987,145940078","4997611,91213655",NA
"3725",14693,"ACPE","V","N","DHP1.mm.","118","2012-08-16",NA,160,120,"396,109","-223,404","139,613","581,266","695987,900276988","4997610,90966376",NA
"3726",14694,"FAGR","M","N","DHP1.mm.","455","2012-08-16",NA,160,120,"393,834","-225,598","140,038","581,691","695989,517942983","4997608,19793194",NA
"3727",14695,"FAGR","V","N","DHP1.mm.","202","2012-08-16",NA,160,120,"393,629","-223,864","139,455","581,108","695990,170366402","4997609,81575383",NA
"3728",14696,"ACSA","V","N","DHP1.mm.","256","2012-08-16",NA,160,120,"391,451","-224,586","139,428","581,081","695992,080606731","4997608,54848374",NA
"3729",14697,"BEAL","V","N","DHP1.mm.","112","2012-08-16",NA,160,120,"386,649","-223,973","138,875","580,528","695996,870554759","4997607,87992947",NA
"3730",14698,"FAGR","M","N","DHP1.mm.","371","2012-08-16",NA,160,120,"382,748","-222,533","137,318","578,971","696001,008840856","4997608,24492856",NA
"3731",14699,"BEPA","V","N","DHP1.mm.","381","2012-08-16",NA,160,120,"389,529","-217,493","137,888","579,541","695995,79381617","4997614,8820828",NA
"3732",14700,"BEPA","V","N","DHP1.mm.","314","2012-08-16",NA,160,120,"388,52","-216,184","137,199","578,852","695997,109831187","4997615,87932426",NA
"3733",14701,"BEPA","V","N","DHP1.mm.","310","2012-08-16",NA,160,120,"388,749","-214,509","136,695","578,348","695997,328400237","4997617,55410124",NA
"3734",14702,"ACPE","V","N","DHP1.mm.","104","2012-08-16",NA,160,120,"389,358","-212,302","135,866","577,519","695997,320181643","4997619,84139879",NA
"3735",14703,"BEAL","V","N","DHP1.mm.","381","2012-08-16",NA,160,120,"384,782","-212,169","135,446","577,099","696001,76636714","4997618,76939693",NA
"3736",14704,"BEAL","V","N","DHP1.mm.","285","2012-08-16",NA,160,120,"385,754","-207,485","134,676","576,329","696002,057892853","4997623,53975221",NA
