"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"3293",9171,"ACPE","V","N","DHP1.mm.","133","2012-07-10",NA,0,120,"221,697","-217,748","164,178","605,831","696157,518361582","4997570,61648881",NA
"3294",9172,"ACSA","V","N","DHP1.mm.","370","2012-07-10",NA,0,120,"223,505","-220,14","164,066","605,719","696155,148049626","4997568,78479195",NA
"3295",9173,"FAGR","V","N","DHP1.mm.","154","2012-07-10",NA,0,120,"222,948","-226,185","165,038","606,691","696154,099490974","4997562,81126964",NA
"3296",9174,"ABBA","V","N","DHP1.mm.","151","2012-07-10",NA,0,120,"223,107","-231,719","165,813","607,466","696152,494729935","4997557,51815141",NA
"3297",9175,"BEPA","V","N","DHP1.mm.","303","2012-07-10",NA,0,120,"224,59","-232,373","165,686","607,339","696150,893571524","4997557,2766583",NA
"3298",9176,"BEAL","M","N","DHP1.mm.","453","2012-07-10",NA,0,120,"226,748","-235,568","165,413","607,066","696147,975242046","4997554,76266249",NA
"3299",9177,"ACPE","V","N","DHP1.mm.","167","2012-07-10",NA,0,120,"227,223","-235,814","165,059","606,712","696147,452816095","4997554,65010172",NA
"3300",9178,"ACSA","V","N","DHP1.mm.","360","2012-07-10",NA,0,120,"226,912","-232,867","165,004","606,657","696148,525575771","4997557,40946339",NA
"3301",9179,"ACSA","V","N","DHP1.mm.","225","2012-07-10",NA,0,120,"226,478","-226,976","164,103","605,756","696150,489074722","4997562,97460426",NA
"3302",9180,"BEAL","V","N","DHP1.mm.","105","2012-07-10",NA,0,120,"228,612","-226,014","163,255","604,908","696148,684199091","4997564,4616958",NA
"3303",9181,"FAGR","V","N","DHP1.mm.","103","2012-07-10",NA,0,120,"229,113","-224,441","162,687","604,34","696148,613804862","4997566,10948538",NA
"3304",9182,"ACSA","V","N","DHP1.mm.","144","2012-07-10",NA,0,120,"226,726","-216,3","162,375","604,028","696153,050152529","4997573,33140266",NA
"3305",9183,"ABBA","V","N","DHP1.mm.","109","2012-07-10",NA,0,120,"226,428","-214,275","162,578","604,231","696153,868553571","4997575,20535846",NA
"3306",9184,"ACSA","V","N","DHP1.mm.","218","2012-07-10",NA,0,120,"228,028","-216,362","161,718","603,371","696151,778752169","4997573,61312887",NA
"3307",9185,"BEAL","V","N","DHP1.mm.","468","2012-07-10",NA,0,120,"230,952","-218,824","161,54","603,193","696148,314247105","4997572,0066612",NA
"3308",9186,"ACSA","V","N","DHP1.mm.","170","2012-07-10",NA,0,120,"233,063","-226,092","162,267","603,92","696144,372940283","4997565,55393252",NA
"3309",9187,"ACPE","V","N","DHP1.mm.","164","2012-07-10",NA,0,120,"233,73","-225,499","162,062","603,715","696143,885481647","4997566,30053331",NA
"3310",9188,"FAGR","V","N","DHP1.mm.","125","2012-07-10",NA,0,120,"235,28","-229,287","161,955","603,608","696141,39773432","4997563,05541151",NA
"3311",9189,"ACPE","M","N","DHP1.mm.","141","2012-07-10",NA,0,120,"231,455","-231,925","163,226","604,879","696144,393158637","4997559,5091187",NA
"3312",9190,"ACPE","V","N","DHP1.mm.","116","2012-07-10",NA,0,120,"231,597","-232,165","163,253","604,906","696144,193321133","4997559,31500116",NA
"3313",9191,"ACSA","V","N","DHP1.mm.","150","2012-07-10",NA,0,120,"238,872","-232,493","160,941","602,594","696137,09413192","4997560,90692792",NA
"3314",9192,"ACPE","V","N","DHP1.mm.","103","2012-07-10",NA,0,120,"240,198","-234,417","160,567","602,22","696135,311221184","4997559,39996566",NA
"3315",9193,"ACSA","V","N","DHP1.mm.","263","2012-07-10",NA,0,120,"240,967","-231,017","160,259","601,912","696135,461666964","4997562,87929058",NA
"3316",9194,"FAGR","V","N","DHP1.mm.","294","2012-07-10",NA,0,120,"242,545","-227,126","159,399","601,052","696134,961011898","4997567,04413189",NA
"3317",9195,"ACSA","V","N","DHP1.mm.","138","2012-07-10",NA,0,120,"236,591","-226,136","161,035","602,688","696140,960378745","4997566,4368567",NA
"3318",9196,"ACPE","V","N","DHP1.mm.","125","2012-07-10",NA,0,120,"235,352","-221,601","161,017","602,67","696143,344246213","4997570,48366321",NA
"3319",9197,"ACSA","M","N","DHP1.mm.","128","2012-07-10",NA,0,120,"234,679","-221,465","161,242","602,895","696144,028694471","4997570,4382507",NA
"3320",9198,"FAGR","V","N","DHP1.mm.","212","2012-07-10",NA,0,120,"234,397","-217,397","160,749","602,402","696145,367519097","4997574,28587185",NA
"3321",9199,"ACSA","V","N","DHP1.mm.","413","2012-07-10",NA,0,120,"234,883","-215,686","160,325","601,978","696145,347780285","4997576,0627603",NA
"3322",9200,"ACSA","V","N","DHP1.mm.","185","2012-07-10",NA,0,120,"234,787","-215,206","159,956","601,609","696145,566221748","4997576,50030491",NA
"3323",9201,"FAGR","V","N","DHP1.mm.","334","2012-07-10",NA,0,120,"241,656","-223,718","159,27","600,923","696136,71188159","4997570,09630078",NA
"3324",9202,"FAGR","V","N","DHP1.mm.","279","2012-07-10",NA,0,120,"241,204","-223,444","159,555","601,208","696137,219479325","4997570,24188633",NA
"3325",9203,"BEAL","V","N","DHP1.mm.","171","2012-07-10",NA,0,120,"240,689","-220,225","158,981","600,634","696138,560238126","4997573,20995216",NA
"3326",9204,"ACRU","V","N","DHP1.mm.","348","2012-07-10",NA,0,120,"238,325","-213,604","158,58","600,233","696142,575740804","4997578,97260948",NA
