"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"9541",12835,"ABBA","V","N","DHP1.mm.","137","2012-08-01",NA,120,440,"407,2007","-526,2375","219,9535","661,6065","695897,779182251","4997321,88486328",NA
"9542",12836,"BEPA","V","N","DHP1.mm.","238","2012-08-01",NA,120,440,"403,5577","-528,4561","220,6655","662,3185","695900,70915929","4997318,79061134",NA
"9543",12837,"ABBA","V","N","DHP1.mm.","116","2012-08-01",NA,120,440,"406,4583","-529,7601","220,9005","662,5535","695897,570937743","4997318,29432773",NA
"9544",12838,"ABBA","V","N","DHP1.mm.","199","2012-08-01",NA,120,440,"404,868","-531,293","221,1535","662,8065","695898,701943747","4997316,39948811",NA
"9545",12839,"BEPA","V","N","DHP1.mm.","272","2012-08-01",NA,120,440,"404,3105","-531,2297","221,1885","662,8415","695899,255980955","4997316,31428609",NA
"9546",12840,"BEPA","M","N","DHP1.mm.","246","2012-08-01",NA,120,440,"402,7977","-530,9234","221,2965","662,9495","695900,794670409","4997316,21277746",NA
"9547",12841,"BEPA","V","N","DHP1.mm.","121","2012-08-01",NA,120,440,"400,6436","-531,8675","221,3535","663,0065","695902,623617501","4997314,73766974",NA
"9548",12842,"BEPA","V","N","DHP1.mm.","279","2012-08-01",NA,120,440,"399,4717","-535,9718","221,9845","663,6375","695902,676843494","4997310,47371931",NA
"9549",12843,"ABBA","V","N","DHP1.mm.","134","2012-08-01",NA,120,440,"401,2625","-537,8296","221,7105","663,3635","695900,463224985","4997309,15248434",NA
"9550",12844,"ABBA","M","N","DHP1.mm.","287","2012-08-01",NA,120,440,"400,2159","-540,1462","221,9125","663,5655","695900,864547171","4997306,64475569",NA
"9551",12845,"ABBA","V","N","DHP1.mm.","205","2012-08-01",NA,120,440,"397,9574","-537,8446","222,1555","663,8085","695903,645434291","4997308,27114694",NA
"9552",12846,"PIRU","V","N","DHP1.mm.","190","2012-08-01",NA,120,440,"395,0234","-536,9652","222,1935","663,8465","695906,704487613","4997308,34935235",NA
"9553",12847,"BEPA","V","N","DHP1.mm.","275","2012-08-01",NA,120,440,"394,8435","-534,024","221,9805","663,6335","695907,649344559","4997311,13750831",NA
"9554",12848,"ACSA","M","N","DHP1.mm.","126","2012-08-01",NA,120,440,"394,5369","-530,5606","221,3505","663,0035","695908,853306437","4997314,39583789",NA
"9555",12849,"ABBA","V","N","DHP1.mm.","149","2012-08-01",NA,120,440,"393,7996","-531,5315","221,3775","663,0305","695909,309417449","4997313,26649977",NA
"9556",12850,"BEPA","V","N","DHP1.mm.","198","2012-08-01",NA,120,440,"390,9902","-530,1771","221,2585","662,9115","695912,372940596","4997313,83528977",NA
"9557",12851,"ACSA","V","N","DHP1.mm.","166","2012-08-01",NA,120,440,"388,4139","-531,3131","221,4995","663,1525","695914,55855952","4997312,06445226",NA
"9558",12852,"BEPA","V","N","DHP1.mm.","262","2012-08-01",NA,120,440,"388,649","-534,0742","221,4865","663,1395","695913,607726801","4997309,4643923",NA
"9559",12853,"BEPA","V","N","DHP1.mm.","165","2012-08-01",NA,120,440,"389,9291","-536,7639","221,8555","663,5085","695911,668232619","4997307,20725007",NA
"9560",12854,"BEPA","V","N","DHP1.mm.","193","2012-08-01",NA,120,440,"390,0893","-537,515","222,1325","663,7855","695911,316796436","4997306,52520151",NA
"9561",12855,"ABBA","V","N","DHP1.mm.","182","2012-08-01",NA,120,440,"396,0207","-540,4569","222,2975","663,9505","695904,827262599","4997305,24490141",NA
"9562",12856,"BEAL","V","N","DHP1.mm.","247","2012-08-01",NA,120,440,"395,9416","-542,96","222,1215","663,7745","695904,246990725","4997302,8111457",NA
"9563",12857,"ABBA","V","N","DHP1.mm.","107","2012-08-01",NA,120,440,"394,3564","-543,4178","222,3705","664,0235","695905,655062607","4997301,95404897",NA
"9564",12858,"BEAL","V","N","DHP1.mm.","273","2012-08-01",NA,120,440,"391,3391","-547,1775","222,4495","664,1025","695907,577652694","4997297,53827552",NA
"9565",12859,"BEAL","V","N","DHP1.mm.","315","2012-08-01",NA,120,440,"391,3944","-548,1859","222,8215","664,4745","695907,259855111","4997296,58067398",NA
"9566",12860,"BEPA","V","N","DHP1.mm.","298","2012-08-01",NA,120,440,"391,7541","-550,9878","222,4855","664,1385","695906,17820575","4997293,97396316",NA
"9567",12861,"ABBA","V","N","DHP1.mm.","257","2012-08-01",NA,120,440,"409,1614","-545,7098","222,1785","663,8315","695890,781764255","4997303,62766765",NA
"9568",12862,"ACSA","V","N","DHP1.mm.","153","2012-08-01",NA,120,440,"406,5166","-542,9396","221,6025","663,2555","695894,05795438","4997305,60447256",NA
"9569",12863,"BEPA","V","N","DHP1.mm.","348","2012-08-01",NA,120,440,"408,0208","-538,4206","221,9185","663,5715","695893,793157935","4997310,35535442",NA
"9570",12864,"BEPA","V","N","DHP1.mm.","205","2012-08-01",NA,120,440,"410,8471","-537,2601","221,8475","663,5005","695891,372962932","4997312,21538131",NA
"9571",12865,"BEPA","V","N","DHP1.mm.","353","2012-08-01",NA,120,440,"406,7977","-535,5757","221,5805","663,2335","695895,718410239","4997312,77706095",NA
