"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"12734",5222,"BEPA","V","N","DHP1.mm.","114","2012-05-23","KS/SMR",100,660,"435,141","-750,475","276,961","718,614","695812,03042972","4997113,04638368",NA
"12735",5224,"ABBA","V","N","DHP1.mm.","140","2012-05-23","KS/SMR",100,660,"437,622","-760,668","280,55","722,203","695806,965257001","4997103,8709763",NA
"12736",5225,"ABBA","V","N","DHP1.mm.","103","2012-05-23","KS/SMR",100,660,"426,979","-746,734","275,173","716,826","695820,879872032","4997114,51197043",NA
"12737",5226,"ABBA","V","N","DHP1.mm.","172","2012-05-23","KS/SMR",100,660,"436,717","-749,295","276,602","718,255","695810,82064875","4997114,59727413",NA
"12738",5228,"SOAM","M","N","DHP1.mm.","160","2012-05-23","KS/SMR",100,660,"436,662","-749,134","276,516","718,169","695810,915897045","4997114,73805379",NA
"12739",5229,"PIGL","V","N","DHP1.mm.","104","2012-05-23","KS/SMR",100,660,"435,787","-747,066","274,912","716,565","695812,301809074","4997116,50212365",NA
"12740",5230,"SOAM","V","N","DHP1.mm.","171","2012-05-23","KS/SMR",100,660,"436,521","-749,24","276,413","718,066","695811,024020022","4997114,59888677",NA
"12741",5231,"BEPA","V","N","DHP1.mm.","241","2012-05-23","KS/SMR",100,660,"430,886","-763,719","281,529","723,182","695812,658585658","4997099,16303723",NA
"12742",5232,"BEPA","V","N","DHP1.mm.","180","2012-05-23","KS/SMR",100,660,"436,045","-762,305","281,692","723,345","695808,056137854","4997101,87927181",NA
"12743",5234,"BEPA","V","N","DHP1.mm.","144","2012-05-23","KS/SMR",100,660,"432,24","-750,703","276,863","718,516","695814,767216654","4997112,06570179",NA
"12744",5235,"ABBA","V","N","DHP1.mm.","120","2012-05-23","KS/SMR",100,660,"433,096","-750,866","277,211","718,864","695813,899273203","4997112,13308418",NA
"12745",5237,"BEPA","V","N","DHP1.mm.","311","2012-05-23","KS/SMR",100,660,"427,526","-745,487","274,922","716,575","695820,6796286","4997115,85755843",NA
"12746",5238,"ABBA","V","N","DHP1.mm.","214","2012-05-23","KS/SMR",100,660,"429,557","-747,641","275,882","717,535","695818,156766578","4997114,31378502",NA
"12747",5239,"BEPA","V","N","DHP1.mm.","131","2012-05-23","KS/SMR",100,660,"427,667","-750,969","276,975","718,628","695819,105858516","4997110,6098475",NA
"12748",5249,"BEPA","V","N","DHP1.mm.","229","2012-05-23","KS/SMR",100,660,"429,32","-749,591","276,738","718,391","695817,873781291","4997112,3718075",NA
"12749",5250,"ABBA","V","N","DHP1.mm.","110","2012-05-23","KS/SMR",100,660,"426,621","-746,114","274,991","716,644","695821,387603512","4997115,01575759",NA
"12750",5252,"BEPA","V","N","DHP1.mm.","240","2012-05-23","KS/SMR",100,660,"428,225","-749,908","276,916","718,569","695818,846226033","4997111,77901511",NA
"12751",5253,"ABBA","V","N","DHP1.mm.","189","2012-05-23","KS/SMR",100,660,"431,725","-752,222","277,76","719,413","695814,865270374","4997110,46629666",NA
"12752",5256,"BEPA","M","N","DHP1.mm.","200","2012-05-23","KS/SMR",100,660,"428,772","-760,434","280,396","722,049","695815,558104399","4997101,77533431",NA
"12753",5257,"ABBA","V","N","DHP1.mm.","118","2012-05-23","KS/SMR",100,660,"420,577","-746,659","274,74","716,393","695827,071124028","4997112,90512416",NA
"12754",5258,"BEPA","V","N","DHP1.mm.","205","2012-05-23","KS/SMR",100,660,"416,644","-746,774","273,643","715,296","695830,832405623","4997111,76269734",NA
"12755",5259,"PIGL","V","N","DHP1.mm.","103","2012-05-23","KS/SMR",100,660,"425,543","-754,433","277,987","719,64","695820,244857654","4997106,71343024",NA
"12756",5262,"BEPA","V","N","DHP1.mm.","164","2012-05-23","KS/SMR",100,660,"432,224","-751,78","277,631","719,284",NA,NA,NA
"12757",5265,"ABBA","V","N","DHP1.mm.","122","2012-05-23","KS/SMR",100,660,"432,963","-751,773","277,904","719,557","695813,789594041","4997111,22384485",NA
"12758",5266,"PIRU","M","N","DHP1.mm.","470","2012-05-23","KS/SMR",100,660,"438,593","-759,924","280,133","721,786",NA,NA,NA
"12759",5267,"BEPA","V","N","DHP1.mm.","150","2012-05-23","KS/SMR",100,660,"429,476","-754,262","278,43","720,083","695816,498264004","4997107,90984151",NA
"12760",5268,"BEPA","V","N","DHP1.mm.","157","2012-05-23","KS/SMR",100,660,"428,782","-755,078","278,223","719,876","695816,953261366","4997106,94118519",NA
"12761",5269,"PIGL","V","N","DHP1.mm.","124","2012-05-23","KS/SMR",100,660,"429,792","-754,823","278,516","720,169","695816,046495669","4997107,45191488",NA
