"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"8087",4261,"ACSA","V","N","DHP1.mm.","187","2011-08-02","VJ",80,340,"332,509","-438,131","192,584","634,237","695992,891585345","4997387,2297609",NA
"8088",4262,"ACSA","V","N","DHP1.mm.","109","2011-08-02","VJ",80,340,"335,512","-442,012","193,062","634,715","695988,97874159","4997384,27608605",NA
"8089",4263,"ACSA","V","N","DHP1.mm.","158","2011-08-02","VJ",80,340,"335,77","-442,816","193,361","635,014","695988,51915054","4997383,5686929","M�ME BASE QUE 4264"
"8090",4264,"ACSA","V","N","DHP1.mm.","156","2011-08-02","VJ",80,340,"335,582","-442,714","193,435","635,088","695988,727137129","4997383,61771221",NA
"8091",4265,"ACSA","V","N","DHP1.mm.","204","2011-08-02","VJ",80,340,"337,3865","-444,629","193,69075","635,34375","695986,485309021","4997382,24492927",NA
"8092",4266,"BEAL","M","N","DHP1.mm.","365","2011-08-02","VJ",80,340,"334,1145","-445,84925","193,74725","635,40025","695989,319490976","4997380,21040258",NA
"8093",4267,"BEPA","V","N","DHP1.mm.","151","2011-08-02","VJ",80,340,"333,234","-445,298","193,876","635,529","695990,312884677","4997380,5108704",NA
"8094",4268,"ACSA","V","N","DHP1.mm.","140","2011-08-02","VJ",80,340,"333,752","-447,133","193,967","635,62","695989,332235926","4997378,87777881",NA
"8095",4269,"ACSA","V","N","DHP1.mm.","174","2011-08-02","VJ",80,340,"332,804","-447,912","194,155","635,808","695990,041795912","4997377,87817047",NA
"8096",4270,"ACSA","V","N","DHP1.mm.","201","2011-08-02","VJ",80,340,"336,915","-452,077","194,921","636,574","695984,986342181","4997374,94132878",NA
"8097",4271,"ACSA","V","N","DHP1.mm.","204","2011-08-02","VJ",80,340,"339,273","-454,748","195,217","636,87","695982,012648261","4997372,98493022",NA
"8098",4272,"ACSA","V","N","DHP1.mm.","166","2011-08-02","VJ",80,340,"340,61","-450,28","194,865","636,518","695981,89565747","4997377,64279365",NA
"8099",4273,"ACSA","V","N","DHP1.mm.","166","2011-08-02","VJ",80,340,"343,289","-450,586","195,066","636,719","695979,232820312","4997378,05046795",NA
"8100",4274,"ACSA","V","N","DHP1.mm.","222","2011-08-02","VJ",80,340,"343,112","-450,16","195,175","636,828","695979,515183065","4997378,41471105",NA
"8101",4275,"ACSA","V","N","DHP1.mm.","103","2011-08-02","VJ",80,340,"343,73375","-449,16475","195,04525","636,69825","695979,176849837","4997379,53721577",NA
"8102",4276,"ACSA","V","N","DHP1.mm.","231","2011-08-02","VJ",80,340,"339,241","-446,352","193,455","635,108","695984,245639172","4997381,07035015",NA
"8103",4277,"ACSA","V","N","DHP1.mm.","296","2011-08-02","VJ",80,340,"340,48","-441,043","193,766","635,419","695984,443702649","4997386,51324059","M�ME BASE QUE 4278/MESURE PRISE AU-DESSUS DE LA FUSION"
"8104",4278,"ACSA","V","N","DHP1.mm.","180","2011-08-02","VJ",80,340,"340,586","-441,296","193,705","635,358","695984,27515974","4997386,29714869",NA
"8105",4279,"FAGR","V","N","DHP1.mm.","113","2011-08-02","VJ",80,340,"339,62075","-439,88275","193,6225","635,2755","695985,57634258","4997387,40636297",NA
"8106",4280,"BEPA","V","N","DHP1.mm.","174","2011-08-02","VJ",80,340,"341,85","-436,052","192,484","634,137","695984,432074504","4997391,68393572",NA
"8107",4281,"BEPA","M","N","DHP1.mm.","118","2011-08-02","VJ",80,340,"345,223","-435,658","192,731","634,384","695981,283814955","4997392,94844137","MORT CASS� � 2M"
"8108",4282,"IND","M","N","DHP1.mm.","183","2011-08-02","VJ",80,340,"346,279","-436,233","193,165","634,818","695980,115008549","4997392,67110933",NA
"8109",4283,"BEPA","V","N","DHP1.mm.","135","2011-08-02","VJ",80,340,"347,345","-435,602","192,84","634,493","695979,252877452","4997393,55899404",NA
"8110",4284,"BEPA","V","N","DHP1.mm.","182","2011-08-02","VJ",80,340,"348,952","-438,119","193,306","634,959","695977,043545557","4997391,55407692",NA
"8111",4285,"BEPA","V","N","DHP1.mm.","109","2011-08-02","VJ",80,340,"348,532","-440,606","193,593","635,246","695976,796126871","4997389,04642888",NA
