"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"16580",14364,"BEPA","V","N","DHP1.mm.","111","2012-08-14",NA,140,940,"533,0231","-1007,292","339,2025","780,8555","695650,312101312","4996891,14566477",NA
"16581",14365,"BEPA","M","N","DHP1.mm.","204","2012-08-14",NA,140,940,"535,5087","-1007,5004","338,9505","780,6035","695647,861302335","4996891,5967004",NA
"16582",14366,"BEPA","M","N","DHP1.mm.","235","2012-08-14",NA,140,940,"535,8939","-1009,9202","338,4615","780,1145","695646,855289762","4996889,36502538",NA
"16583",14367,"ABBA","V","N","DHP1.mm.","278","2012-08-14",NA,140,940,"534,1801","-1010,9393","338,3235","779,9765","695648,240112679","4996887,93310102",NA
"16584",14368,"BEPA","M","N","DHP1.mm.","152","2012-08-14",NA,140,940,"533,8342","-1010,7289","338,2865","779,9395","695648,628747832","4996888,04520406",NA
"16585",14369,"BEPA","M","N","DHP1.mm.","131","2012-08-14",NA,140,940,"533,3527","-1010,3967","338,4175","780,0705","695649,180048781","4996888,23915749",NA
"16586",14370,"ABBA","M","N","DHP1.mm.","292","2012-08-14",NA,140,940,"530,2261","-1010,6732","338,3705","780,0235","695652,12159516","4996887,15254976",NA
"16587",14371,"PIRU","V","N","DHP1.mm.","212","2012-08-14",NA,140,940,"530,0263","-1010,6268","338,4665","780,1195","695652,326374015","4996887,14487526",NA
"16588",14372,"BEAL","V","N","DHP1.mm.","114","2012-08-14",NA,140,940,"531,5583","-1012,8373","338,0435","779,6965","695650,269733008","4996885,4157553",NA
"16589",14373,"ABBA","V","N","DHP1.mm.","242","2012-08-14",NA,140,940,"534,5537","-1013,817","337,4525","779,1055","695647,125182421","4996885,25696414",NA
"16590",14374,"BEPA","V","N","DHP1.mm.","261","2012-08-14",NA,140,940,"536,652","-1012,9535","337,6885","779,3415","695645,328886838","4996886,6397373",NA
