"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"3757",9253,"BEAL","V","N","DHP1.mm.","149","2012-07-11",NA,0,140,"222,442","-240,013","166,896","608,549","696150,960405799","4997549,34824786",NA
"3758",9254,"ACRU","V","N","DHP1.mm.","322","2012-07-11",NA,0,140,"224,208","-242,194","166,73","608,383","696148,685924268","4997547,70894078",NA
"3759",9255,"BEPA","V","N","DHP1.mm.","313","2012-07-11",NA,0,140,"222,216","-245,924","167,52","609,173","696149,627906581","4997543,59071891",NA
"3760",9256,"ACSA","V","N","DHP1.mm.","257","2012-07-11",NA,0,140,"222,644","-248,188","167,372","609,025","696148,621498418","4997541,52046216",NA
"3761",9257,"BEAL","V","N","DHP1.mm.","245","2012-07-11",NA,0,140,"224,313","-248,065","166,685","608,338","696147,044829717","4997542,0767884",NA
"3762",9258,"ACPE","M","N","DHP1.mm.","145","2012-07-11",NA,0,140,"224,802","-250,628","166,69","608,343","696145,901193917","4997539,73429256",NA
"3763",9259,"ABBA","V","N","DHP1.mm.","178","2012-07-11",NA,0,140,"224,41","-253,194","166,891","608,544","696145,606062506","4997537,15783184",NA
"3764",9260,"ABBA","V","N","DHP1.mm.","197","2012-07-11",NA,0,140,"223,453","-253,859","167,163","608,816","696146,354199025","4997536,26575988",NA
"3765",9261,"FAGR","V","N","DHP1.mm.","120","2012-07-11",NA,0,140,"227,955","-255,346","166,016","607,669","696141,624216604","4997536,01308554",NA
"3766",9262,"ABBA","V","N","DHP1.mm.","200","2012-07-11",NA,0,140,"228,782","-253,063","165,639","607,292","696141,425777857","4997538,43082579",NA
"3767",9263,"ACSA","V","N","DHP1.mm.","233","2012-07-11",NA,0,140,"225,883","-245,555","166,291","607,944","696146,189671496","4997544,90823607",NA
"3768",9264,"ACSA","V","N","DHP1.mm.","245","2012-07-11",NA,0,140,"227,622","-241,891","165,402","607,055","696145,474272471","4997548,89647536",NA
"3769",9265,"ABBA","V","N","DHP1.mm.","150","2012-07-11",NA,0,140,"226,042","-238,69","165,662","607,315","696147,836978904","4997551,56785579",NA
"3770",9266,"ACPE","V","N","DHP1.mm.","134","2012-07-11",NA,0,140,"230,99","-247,926","165,17","606,823","696140,644604393","4997543,96206073",NA
"3771",9267,"ACPE","V","N","DHP1.mm.","115","2012-07-11",NA,0,140,"231,507","-248,982","165,055","606,708","696139,86923946","4997543,07966925",NA
"3772",9268,"ACSA","V","N","DHP1.mm.","122","2012-07-11",NA,0,140,"233,378","-251,974","164,455","606,108","696137,280824144","4997540,68609139",NA
"3773",9269,"BEAL","V","N","DHP1.mm.","110","2012-07-11",NA,0,140,"240,485","-251,758","162,935","604,588","696130,486271209","4997542,75837479",NA
"3774",9270,"BEAL","V","N","DHP1.mm.","388","2012-07-11",NA,0,140,"237,001","-248,627","163,348","605,001","696134,666089366","4997544,86288451",NA
"3775",9271,"PIRU","V","N","DHP1.mm.","103","2012-07-11",NA,0,140,"238,528","-247,746","162,885","604,538","696133,425121663","4997546,11268455",NA
"3776",9272,"BEAL","V","N","DHP1.mm.","377","2012-07-11",NA,0,140,"238,303","-246,934","162,954","604,607","696133,854998719","4997546,83644516",NA
"3777",9273,"BEAL","V","N","DHP1.mm.","298","2012-07-11",NA,0,140,"235,042","-245,138","163,644","605,297","696137,46969292","4997547,7124934",NA
"3778",9274,"FAGR","V","N","DHP1.mm.","493","2012-07-11",NA,0,140,"236,025","-238,038","162,139","603,792","696138,384294466","4997554,81477768",NA
"3779",9275,"ACPE","V","N","DHP1.mm.","103","2012-07-11",NA,0,140,"238,031","-237,92","161,564","603,217","696136,48144357","4997555,45467383",NA
"3780",9276,"ACPE","V","N","DHP1.mm.","100","2012-07-11",NA,0,140,"239,592","-243,357","161,784","603,437","696133,550584623","4997550,6227876",NA
"3781",9277,"BEAL","M","N","DHP1.mm.","204","2012-07-11",NA,0,140,"240,579","-245,517","161,654","603,307","696132,032573476","4997548,79940487",NA
"3782",9278,"BEAL","V","N","DHP1.mm.","178","2012-07-11",NA,0,140,"241,202","-245,578","161,405","603,058","696131,415996985","4997548,90400376",NA
