"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"9605",15561,"ACSA","V","N","DHP1.mm.","160","2012-08-23",NA,160,440,"433,622","-519,397","220,129","661,782","695874,102990538","4997335,40906524",NA
"9606",15562,"ACPE","M","N","DHP1.mm.","114","2012-08-23",NA,160,440,"430,239","-521,934","220,689","662,342","695876,698813979","4997332,07606711",NA
"9607",15563,"BEPA","V","N","DHP1.mm.","119","2012-08-23",NA,160,440,"430,865","-527,868","221,018","662,671","695874,538947206","4997326,51983256",NA
"9608",15564,"BEPA","V","N","DHP1.mm.","262","2012-08-23",NA,160,440,"431,197","-529,963","221,332","662,985","695873,669409953","4997324,58731387",NA
"9609",15565,"ACSA","V","N","DHP1.mm.","198","2012-08-23",NA,160,440,"433,04","-528,98","221,209","662,862","695872,150568694","4997326,01832472",NA
"9610",15566,"BEPA","V","N","DHP1.mm.","171","2012-08-23",NA,160,440,"432,827","-530,49","221,274","662,927","695871,959852494","4997324,50680566",NA
"9611",15567,"PIRU","V","N","DHP1.mm.","112","2012-08-23",NA,160,440,"431,733","-531,34","221,368","663,021","695872,791535463","4997323,40045917",NA
"9612",15568,"BEAL","M","N","DHP1.mm.","230","2012-08-23",NA,160,440,"435,051","-527,845","220,798","662,451","695870,509641335","4997327,63992866",NA
"9613",15569,"BEPA","M","N","DHP1.mm.","226","2012-08-23",NA,160,440,"435,963","-530,293","221,077","662,73","695868,988392801","4997325,51924021",NA
"9614",15570,"BEPA","V","N","DHP1.mm.","163","2012-08-23",NA,160,440,"435,661","-531,443","221,202","662,855","695868,977895837","4997324,33142076",NA
"9615",15571,"BEPA","V","N","DHP1.mm.","232","2012-08-23",NA,160,440,"438,405","-531,542","220,918","662,571","695866,306691085","4997324,95569327",NA
"9616",15572,"BEAL","V","N","DHP1.mm.","163","2012-08-23",NA,160,440,"433,128","-534,246","221,593","663,246","695870,684544549","4997320,96493848",NA
"9617",15573,"ABBA","V","N","DHP1.mm.","188","2012-08-23",NA,160,440,"432,426","-534,054","221,518","663,171","695871,41163699","4997320,96590417",NA
"9618",15574,"PIRU","V","N","DHP1.mm.","115","2012-08-23",NA,160,440,"436,34","-534,77","221,478","663,131","695867,450712936","4997321,30225674",NA
"9619",15575,"BEPA","V","N","DHP1.mm.","314","2012-08-23",NA,160,440,"435,684","-538,515","221,908","663,561","695867,100845992","4997317,51998716",NA
"9620",15576,"BEPA","V","N","DHP1.mm.","254","2012-08-23",NA,160,440,"440,794","-530,702","220,856","662,509","695864,22399462","4997326,39205841",NA
"9621",15577,"BEPA","V","N","DHP1.mm.","300","2012-08-23",NA,160,440,"441,462","-530,119","220,938","662,591","695863,732949129","4997327,12928141",NA
"9622",15578,"ACSA","V","N","DHP1.mm.","195","2012-08-23",NA,160,440,"439,613","-525,321","220,559","662,212","695866,773842498","4997331,26962838",NA
"9623",15579,"BEAL","V","N","DHP1.mm.","286","2012-08-23",NA,160,440,"442,534","-524,484","220,337","661,99","695864,177506804","4997332,84263698",NA
"9624",15580,"BEPA","V","N","DHP1.mm.","309","2012-08-23",NA,160,440,"438,539","-522,813","220,306","661,959","695868,466997448","4997333,4056672",NA
"9625",15581,"BEPA","V","N","DHP1.mm.","343","2012-08-23",NA,160,440,"440,57","-519,845","220,101","661,754","695867,287557845","4997336,7995439",NA
"9626",15582,"ABBA","V","N","DHP1.mm.","162","2012-08-23",NA,160,440,"447,004","-518,427","219,931","661,584","695861,457048697","4997339,85404755",NA
"9627",15583,"ABBA","V","N","DHP1.mm.","105","2012-08-23",NA,160,440,"446,813","-519,91","219,974","661,627","695861,252206004","4997338,37432698",NA
"9628",15584,"BEPA","V","N","DHP1.mm.","404","2012-08-23",NA,160,440,"449,578","-521,449","220,063","661,716","695858,183067059","4997337,61593562",NA
"9629",15585,"BEPA","V","N","DHP1.mm.","320","2012-08-23",NA,160,440,"446,24","-528,16","220,576","662,229","695859,64073364","4997330,27096999",NA
"9630",15586,"ABBA","V","N","DHP1.mm.","204","2012-08-23",NA,160,440,"450,613","-528,48","220,469","662,122","695855,341194566","4997331,10945851",NA
"9631",15587,"ABBA","V","N","DHP1.mm.","107","2012-08-23",NA,160,440,"451,579","-531,258","220,806","662,459","695853,681335626","4997328,68481072",NA
"9632",15588,"BEPA","V","N","DHP1.mm.","246","2012-08-23",NA,160,440,"448,055","-533,178","221,165","662,818","695856,574913908","4997325,90962352",NA
"9633",15589,"BEPA","V","N","DHP1.mm.","267","2012-08-23",NA,160,440,"450,392","-534,689","221,352","663,005","695853,925714455","4997325,06596653",NA
