"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"6466",12278,"ACSA","V","N","DHP1.mm.","409","2012-07-31",NA,120,240,"355,0662","-337,5863","164,5965","606,2495","695997,517599206","4997490,0720877",NA
"6467",12279,"ACSA","V","N","DHP1.mm.","490","2012-07-31",NA,120,240,"357,136","-342,7436","166,7785","608,4315","695994,169613915","4997485,64328504","merge trees"
"6468",12280,"ACSA","V","N","DHP1.mm.","276","2012-07-31",NA,120,240,"353,8829","-347,4771","167,5315","609,1845","695996,064104264","4997480,22691364",NA
"6469",12281,"BEAL","V","N","DHP1.mm.","317","2012-07-31",NA,120,240,"366,9023","-346,7885","171,2525","612,9055","695983,69390488","4997484,3055196",NA
"6470",12282,"BEAL","V","N","DHP1.mm.","200","2012-07-31",NA,120,240,"363,2702","-332,9019","165,9445","607,5975","695990,837522367","4997496,73967179",NA
"6471",12283,"BEAL","V","N","DHP1.mm.","299","2012-07-31",NA,120,240,"364,6826","-330,5718","164,7095","606,3625","695990,087106817","4997499,35635832",NA
"6472",12284,"BEAL","V","N","DHP1.mm.","224","2012-07-31",NA,120,240,"364,948","-330,2431","165,0045","606,6575","695989,917472028","4997499,74283819",NA
"6473",12285,"FAGR","V","N","DHP1.mm.","219","2012-07-31",NA,120,240,"368,0614","-330,8062","164,2745","605,9275","695986,768436293","4997500,01660246",NA
"6474",12286,"ACSA","V","N","DHP1.mm.","246","2012-07-31",NA,120,240,"369,0789","-331,1705","164,8985","606,5515","695985,692007596","4997499,93228898",NA
"6475",12287,"FAGR","V","N","DHP1.mm.","279","2012-07-31",NA,120,240,"369,6501","-331,4695","165,3485","607,0015","695985,062942964","4997499,79386756",NA
"6476",12288,"BEAL","V","N","DHP1.mm.","161","2012-07-31",NA,120,240,"365,1881","-336,9289","167,5285","609,1815","695987,932430363","4997493,36064658",NA
"6477",12289,"BEAL","V","N","DHP1.mm.","123","2012-07-31",NA,120,240,"366,9032","-346,7845","171,2765","612,9295","695983,694086412","4997484,30961169",NA
"6478",12290,"BEAL","V","N","DHP1.mm.","111","2012-07-31",NA,120,240,"365,5865","-348,5455","171,5935","613,2465","695984,501512617","4997482,2666429",NA
"6479",12291,"BEPA","V","N","DHP1.mm.","130","2012-07-31",NA,120,240,"364,8294","-348,7323","171,8585","613,5115","695985,182368454","4997481,88799039",NA
"6480",12292,"BEPA","V","N","DHP1.mm.","174","2012-07-31",NA,120,240,"364,101","-348,867","171,5795","613,2325","695985,849222289","4997481,56709028",NA
"6481",12293,"BEAL","V","N","DHP1.mm.","426","2012-07-31",NA,120,240,"364,3151","-344,7203","170,9075","612,5605","695986,730444246","4997485,62069834",NA
"6482",12294,"BEAL","V","N","DHP1.mm.","379","2012-07-31",NA,120,240,"362,288","-343,793","170,0075","611,6605","695988,92780195","4997485,98294577",NA
