"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"8483",15335,"ACSA","V","N","DHP1.mm.","123","2012-08-23",NA,160,360,"414,332","-445,893","195,592","637,245","695911,97768642","4997401,20805307",NA
"8484",15336,"ACSA","M","N","DHP1.mm.","280","2012-08-23",NA,160,360,"417,794","-450,316","197,301","638,954","695907,480204564","4997397,85227446",NA
"8485",15337,"FAGR","V","N","DHP1.mm.","230","2012-08-23",NA,160,360,"419,299","-452,722","197,926","639,579","695905,398315113","4997395,9276092",NA
"8486",15338,"FAGR","V","N","DHP1.mm.","322","2012-08-23",NA,160,360,"422,852","-452,423","198,236","639,889","695902,051617035","4997397,14774533",NA
"8487",15339,"FAGR","V","O","DHP2.mm.","147","2012-08-23",NA,160,360,"423,359","-453,67","198,914","640,567","695901,235795799","4997396,07860543",NA
"8488",15339,"FAGR","V","O","DHP1.mm.","159","2012-08-23",NA,160,360,"423,359","-453,67","198,914","640,567",NA,NA,NA
"8489",15340,"ACSA","V","N","DHP1.mm.","324","2012-08-23",NA,160,360,"421,695","-455,807","199,513","641,166","695902,279403","4997393,58207806",NA
"8490",15341,"ACSA","V","N","DHP1.mm.","198","2012-08-23",NA,160,360,"434,933","-451,581","198,228","639,881","695890,626277445","4997401,12810215",NA
"8491",15342,"ACSA","V","N","DHP1.mm.","467","2012-08-23",NA,160,360,"430,737","-452,076","198,323","639,976","695894,541425003","4997399,55037133",NA
"8492",15343,"ACSA","V","N","DHP1.mm.","161","2012-08-23",NA,160,360,"430,709","-451,323","197,824","639,477","695894,765917639","4997400,26892555",NA
"8493",15344,"ACSA","V","N","DHP1.mm.","222","2012-08-23",NA,160,360,"423,975","-449,714","197,097","638,75","695901,679565152","4997400,05378936",NA
"8494",15345,"BEAL","V","N","DHP1.mm.","391","2012-08-23",NA,160,360,"423,129","-446,123","196,104","637,757","695903,436980597","4997403,29365",NA
"8495",15346,"ACSA","V","N","DHP1.mm.","245","2012-08-23",NA,160,360,"418,918","-440,899","194,551","636,204","695908,866594685","4997407,22514793",NA
"8496",15347,"ACSA","V","N","DHP1.mm.","226","2012-08-23",NA,160,360,"421,691","-442,451","194,511","636,164","695905,786333973","4997406,45632274",NA
"8497",15348,"BEAL","V","N","DHP1.mm.","436","2012-08-23",NA,160,360,"428,135","-441,525","194,402","636,055","695899,817140652","4997409,0391572",NA
"8498",15349,"ACSA","V","N","DHP1.mm.","128","2012-08-23",NA,160,360,"428,683","-441,015","194,233","635,886","695899,422629362","4997409,67453343",NA
