"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"13344",16228,"BEAL","V","N","DHP1.mm.","154","2012-08-28",NA,180,700,"517,063","-778,987","275,265","716,918","695725,5786857","4997107,04747142",NA
"13345",16229,"BEAL","V","N","DHP1.mm.","241","2012-08-28",NA,180,700,"518,785","-776,756","274,689","716,342","695724,503820788","4997109,64982808",NA
"13346",16230,"BEAL","V","N","DHP1.mm.","202","2012-08-28",NA,180,700,"514,839","-771,6","273,157","714,81","695729,660137336","4997113,5852789",NA
"13347",16231,"BEAL","V","N","DHP1.mm.","123","2012-08-28",NA,180,700,"511,432","-767,933","272,323","713,976","695733,906311479","4997116,22669296",NA
"13348",16232,"PIRU","V","N","DHP1.mm.","159","2012-08-28",NA,180,700,"512,666","-773,92","275,347","717","695731,146426615","4997110,7788351",NA
"13349",16233,"ABBA","V","N","DHP1.mm.","201","2012-08-28",NA,180,700,"510,773","-773,429","274,628","716,281","695733,100075986","4997110,75565813",NA
"13350",16234,"PIRU","V","N","DHP1.mm.","562","2012-08-28",NA,180,700,"508,395","-774,223","276,076","717,729","695735,184233458","4997109,3665225",NA
"13351",16235,"ABBA","V","N","DHP1.mm.","171","2012-08-28",NA,180,700,"506,885","-773,914","276,211","717,864","695736,720931858","4997109,26835108",NA
"13352",16236,"BEAL","V","N","DHP1.mm.","358","2012-08-28",NA,180,700,"508,359","-777,732","280,753","722,406","695734,298580614","4997105,97437539",NA
"13353",16237,"BEPA","V","N","DHP1.mm.","277","2012-08-28",NA,180,700,"507,818","-777,772","280,882","722,535","695734,809617673","4997105,79391902",NA
"13354",16238,"ABBA","V","N","DHP1.mm.","106","2012-08-28",NA,180,700,"509,408","-780,714","282,262","723,915","695732,505202905","4997103,37483956",NA
"13355",16239,"BEPA","V","N","DHP1.mm.","184","2012-08-28",NA,180,700,"508,36","-781,306","283,258","724,911","695733,360210958","4997102,52927229",NA
"13356",16240,"BEPA","V","N","DHP1.mm.","220","2012-08-28",NA,180,700,"508,794","-783,898","285,001","726,654","695732,261989353","4997100,14439455",NA
"13357",16241,"ABBA","V","N","DHP1.mm.","104","2012-08-28",NA,180,700,"512,639","-782,507","282,488","724,141","695728,920215805","4997102,4938148",NA
"13358",16242,"BEAL","V","N","DHP1.mm.","359","2012-08-28",NA,180,700,"512,969","-782,879","282,853","724,506","695728,504523169","4997102,22175771",NA
"13359",16243,"BEPA","M","N","DHP1.mm.","179","2012-08-28",NA,180,700,"513,23","-783,882","283,236","724,889","695727,989845433","4997101,32331377",NA
"13360",16244,"BEPA","M","N","DHP1.mm.","116","2012-08-28",NA,180,700,"513,103","-784,536","283,781","725,434","695727,940740259","4997100,65954223",NA
"13361",16245,"ABBA","V","N","DHP1.mm.","110","2012-08-28",NA,180,700,"513,847","-783,464","282,979","724,632","695727,504687379","4997101,88809889",NA
"13362",16246,"BEPA","M","N","DHP1.mm.","209","2012-08-28",NA,180,700,"517,28","-784,757","282,654","724,307","695723,856112987","4997101,54205976",NA
"13363",16247,"BEPA","M","N","DHP1.mm.","180","2012-08-28",NA,180,700,"516,977","-784,355","282,573","724,226","695724,253645942","4997101,85011879",NA
"13364",16248,"PIRU","V","N","DHP1.mm.","107","2012-08-28",NA,180,700,"516,95","-783,78","282,077","723,73","695724,430487888","4997102,39734183",NA
"13365",16249,"BEPA","M","N","DHP1.mm.","142","2012-08-28",NA,180,700,"517,654","-784,184","281,941","723,594","695723,645863065","4997102,19253097",NA
