"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"2240",11941,"ACPE","M","N","DHP1.mm.","122","2012-07-27",NA,120,60,"343,0215","-163,8136","127,428","569,081","696054,706715866","4997654,4312584",NA
"2241",11942,"BEAL","V","N","DHP1.mm.","183","2012-07-27",NA,120,60,"340,0204","-157,4784","127,604","569,257","696059,261427205","4997659,75130057",NA
"2242",11943,"BEPA","V","N","DHP1.mm.","409","2012-07-27",NA,120,60,"345,8978","-159,8954","127,117","568,77","696052,961623069","4997658,96284501",NA
"2243",11944,"ACSA","V","N","DHP1.mm.","210","2012-07-27",NA,120,60,"348,6899","-159,5356","127,088","568,741","696050,364385759","4997660,04202038",NA
"2244",11945,"ACSA","V","N","DHP1.mm.","112","2012-07-27",NA,120,60,"344,8946","-154,581","126,725","568,378","696055,322602121","4997663,82284626",NA
"2245",11946,"ACSA","M","N","DHP1.mm.","429","2012-07-27",NA,120,60,"341,5716","-149,6131","128","569,653","696059,829005787","4997667,74037053",NA
"2246",11947,"FAGR","V","N","DHP1.mm.","136","2012-07-27",NA,120,60,"342,3168","-149,8535","127,589","569,242","696059,047573609","4997667,70407754",NA
"2247",11948,"BEAL","V","N","DHP1.mm.","230","2012-07-27",NA,120,60,"347,2542","-149,7982","125,872","567,525","696054,302383757","4997669,05239185",NA
"2248",11949,"ACPE","M","N","DHP1.mm.","145","2012-07-27",NA,120,60,"352,5679","-151,4265","125,155","566,808","696048,752855028","4997668,87639966",NA
"2249",11950,"ACSA","V","N","DHP1.mm.","182","2012-07-27",NA,120,60,"354,4618","-154,4086","125,036","566,689","696046,144960542","4997666,49837181",NA
"2250",11951,"BEAL","V","N","DHP1.mm.","202","2012-07-27",NA,120,60,"355,022","-154,3874","125,002","566,655","696045,610483573","4997666,66574069",NA
"2251",11952,"BEAL","V","N","DHP1.mm.","132","2012-07-27",NA,120,60,"358,7656","-153,5118","124,108","565,761","696042,231278906","4997668,49171543",NA
"2252",11953,"BEAL","V","N","DHP1.mm.","163","2012-07-27",NA,120,60,"357,0619","-155,5779","124,814","566,467","696043,331753221","4997666,05312353",NA
"2253",11954,"BEPA","M","N","DHP1.mm.","168","2012-07-27",NA,120,60,"356,4754","-155,0948","124,732","566,385","696044,023853799","4997666,36500591",NA
"2254",11955,"ACSA","V","N","DHP1.mm.","302","2012-07-27",NA,120,60,"350,0952","-155,672","126,171","567,824","696050,023028311","4997664,13515129",NA
"2255",11956,"BEPA","V","N","DHP1.mm.","241","2012-07-27",NA,120,60,"353,0718","-159,0112","125,391","567,044","696046,277740244","4997661,69685178",NA
"2256",11957,"BEAL","V","N","DHP1.mm.","122","2012-07-27",NA,120,60,"354,1137","-159,572","125,416","567,069","696045,126250797","4997661,42951043",NA
"2257",11958,"BEAL","V","N","DHP1.mm.","368","2012-07-27",NA,120,60,"353,1244","-160,3574","125,396","567,049","696045,873945699","4997660,41290008",NA
"2258",11959,"BEAL","V","N","DHP1.mm.","302","2012-07-27",NA,120,60,"351,4743","-168,2447","125,118","566,771","696045,395937266","4997652,37668199",NA
