"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"8581",7274,"BEPA","M","N","DHP1.mm.","114","2012-06-28",NA,60,380,"324,52425","-497,4585","211,26975","652,92275","695985,028252299","4997327,94328502",NA
"8582",7275,"ACSA","V","N","DHP1.mm.","181","2012-06-28",NA,60,380,"323,454","-492,736","210,42","652,073","695987,298621767","4997332,21510362",NA
"8583",7276,"ACSA","V","N","DHP1.mm.","114","2012-06-28",NA,60,380,"322,873","-492,437","210,288","651,941","695987,93713368","4997332,35095464",NA
"8584",7277,"ACSA","V","N","DHP1.mm.","235","2012-06-28",NA,60,380,"325,071","-492,212","210,054","651,707","695985,877257673","4997333,14435834",NA
"8585",7278,"ACSA","V","N","DHP1.mm.","369","2012-06-28",NA,60,380,"327,8135","-495,41025","210,55025","652,20325","695982,394612964","4997330,78053493",NA
"8586",7279,"BEAL","V","N","DHP1.mm.","128","2012-06-28",NA,60,380,"327,50875","-498,3495","211,6685","653,3215","695981,917474058","4997327,86714249",NA
"8587",7280,"ACSA","V","N","DHP1.mm.","364","2012-06-28",NA,60,380,"329,703","-493,744","210,436","652,089","695981,010151369","4997332,88240064",NA
"8588",7281,"BEPA","M","N","DHP1.mm.","181","2012-06-28",NA,60,380,"334,124","-492,58975","210,29675","651,94975","695977,051013174","4997335,15466796",NA
"8589",7282,"ACSA","V","N","DHP1.mm.","214","2012-06-28",NA,60,380,"334,52","-490,783","210,189","651,842","695977,143148866","4997337,00025457",NA
"8590",7283,"BEAL","V","N","DHP1.mm.","141","2012-06-28",NA,60,380,"333,3345","-490,023","209,712","651,365","695978,485317013","4997337,42196226",NA
"8591",7284,"BEAL","V","N","DHP1.mm.","106","2012-06-28",NA,60,380,"332,9935","-489,8655","209,525","651,178","695978,855353663","4997337,48435446",NA
"8592",7285,"BEAL","V","O","DHP1.mm.","249","2012-06-28",NA,60,380,"332,998","-489,388","209,47275","651,12575",NA,NA,NA
"8593",7285,"BEAL","V","O","DHP2.mm.","288","2012-06-28",NA,60,380,"332,998","-489,388","209,47275","651,12575","695978,976256588","4997337,94584867",NA
"8594",7286,"ACSA","V","N","DHP1.mm.","310","2012-06-28",NA,60,380,"328,638","-483,461","204,403","646,056","695984,733894071","4997342,51596395",NA
"8595",7287,"PIRU","V","N","DHP1.mm.","387","2012-06-28",NA,60,380,"325,135","-482,246","204,726","646,379","695988,42949083","4997342,76845051",NA
"8596",7288,"BEAL","V","N","DHP1.mm.","239","2012-06-28",NA,60,380,"322,926","-484,381","205,327","646,98","695989,999007081","4997340,13090597",NA
"8597",7289,"ACSA","V","N","DHP1.mm.","384","2012-06-28",NA,60,380,"329,823","-479,544","202,966","644,619","695984,61891364","4997346,60279157",NA
"8598",7290,"ACSA","V","N","DHP1.mm.","103","2012-06-28",NA,60,380,"330,54375","-479,95125","203,5335","645,1865","695983,817289255","4997346,39924095",NA
"8599",7291,"ACSA","V","N","DHP1.mm.","102","2012-06-28",NA,60,380,"337,601","-478,032","204,793","646,446","695977,517432206","4997350,10042269",NA
"8600",7292,"ACSA","V","N","DHP1.mm.","158","2012-06-28",NA,60,380,"335,956","-478,836","204,604","646,257","695978,892348804","4997348,89390168",NA
"8601",7293,"ACSA","V","N","DHP1.mm.","184","2012-06-28",NA,60,380,"339,122","-479,915","205,902","647,555","695975,557293541","4997348,68413029",NA
"8602",7294,"ACSA","V","N","DHP1.mm.","242","2012-06-28",NA,60,380,"338,742","-482,467","207,132","648,785","695975,254266018","4997346,1243131",NA
"8603",7295,"BEAL","V","N","DHP1.mm.","310","2012-06-28",NA,60,380,"338,97275","-483,8265","207,57075","649,22375","695974,675245021","4997344,87426613",NA
"8604",7296,"FAGR","V","N","DHP1.mm.","324","2012-06-28",NA,60,380,"338,268","-488,44","209,147","650,8","695974,144579185","4997340,24196902",NA
"8605",7297,"ACPE","V","N","DHP1.mm.","106","2012-06-28",NA,60,380,"339,991","-491,91","211,318","652,971","695971,573464982","4997337,34877709",NA
"8606",7298,"ACSA","M","N","DHP1.mm.","361","2012-06-28",NA,60,380,"340,99975","-492,041","211,3035","652,9565","695970,566662387","4997337,48707174",NA
