"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"7457",9694,"ACSA","V","N","DHP1.mm.","174","2012-07-12",NA,20,300,"281,444","-409,047","188,547","630,2","696049,746954508","4997401,87340598",NA
"7458",9695,"ACSA","V","O","DHP2.mm.","326","2012-07-12",NA,20,300,"280,577","-409,679","188,759","630,412",NA,NA,NA
"7459",9695,"ACSA","V","O","DHP1.mm.","392","2012-07-12",NA,20,300,"280,577","-409,679","188,759","630,412","696050,416985683","4997401,03675192",NA
"7460",9696,"ACSA","V","N","DHP1.mm.","109","2012-07-12",NA,20,300,"280,564","-410,804","188,773","630,426","696050,134447462","4997399,94883297",NA
"7461",9697,"ACSA","V","N","DHP1.mm.","116","2012-07-12",NA,20,300,"283,219","-416,871","189,837","631,49","696045,983724135","4997394,79656105",NA
"7462",9698,"BEAL","M","N","DHP1.mm.","425","2012-07-12",NA,20,300,"284,191","-417,797","190,368","632,021","696044,803832476","4997394,1588302",NA
"7463",9699,"BEAL","V","N","DHP1.mm.","170","2012-07-12",NA,20,300,"280,823","-425,886","192,075","633,728","696045,928990937","4997385,4775927",NA
"7464",9700,"ACSA","V","N","DHP1.mm.","214","2012-07-12",NA,20,300,"278,085","-425,585","192,102","633,755","696048,647393156","4997385,04962356",NA
"7465",9701,"ACSA","V","N","DHP1.mm.","283","2012-07-12",NA,20,300,"275,072","-426,748","192,458","634,111","696051,246912782","4997383,13821809",NA
"7466",9702,"ACSA","V","N","DHP1.mm.","186","2012-07-12",NA,20,300,"269,026","-427,358","192,941","634,594","696056,915312807","4997380,96439956",NA
"7467",9703,"ACSA","V","N","DHP1.mm.","247","2012-07-12",NA,20,300,"267,566","-425,643","192,509","634,162","696058,772583135","4997382,23473794",NA
"7468",9704,"FAGR","V","N","DHP1.mm.","166","2012-07-12",NA,20,300,"266,56","-422,145","191,902","633,555","696060,659847415","4997385,34298026",NA
"7469",9705,"ACSA","V","N","DHP1.mm.","264","2012-07-12",NA,20,300,"270,513","-420,521","191,465","633,118","696057,275073323","4997387,94534118",NA
"7470",9706,"ACSA","V","N","DHP1.mm.","121","2012-07-12",NA,20,300,"270,591","-417,767","191,331","632,984","696057,922212846","4997390,62067803",NA
"7471",9707,"ACSA","V","N","DHP1.mm.","586","2012-07-12",NA,20,300,"269,981","-417,376","191,274","632,927","696058,612811194","4997390,83761156",NA
"7472",9708,"ACSA","V","N","DHP1.mm.","109","2012-07-12",NA,20,300,"273,896","-417,929","190,738","632,391","696054,693675543","4997391,33135976",NA
"7473",9709,"ACSA","V","N","DHP1.mm.","138","2012-07-12",NA,20,300,"275,176","-416,848","190,409","632,062","696053,743274818","4997392,70917711",NA
"7474",9710,"ACSA","V","N","DHP1.mm.","162","2012-07-12",NA,20,300,"278,048","-419,465","190,936","632,589","696050,288244047","4997390,93964935",NA
"7475",9711,"ACSA","V","N","DHP1.mm.","219","2012-07-12",NA,20,300,"278,74","-416,568","190,23","631,883","696050,380989239","4997393,91388221",NA
"7476",9712,"ACSA","V","N","DHP1.mm.","104","2012-07-12",NA,20,300,"280,542","-418,787","190,64","632,293","696048,061836592","4997392,24738506",NA
"7477",9713,"ACSA","V","N","DHP1.mm.","456","2012-07-12",NA,20,300,"274,281","-412,384","188,73","630,383","696055,776901241","4997396,77776497",NA
"7478",9714,"ACSA","V","N","DHP1.mm.","199","2012-07-12",NA,20,300,"271,992","-414,766","189,536","631,189","696057,35875382","4997393,88112763",NA
"7479",9715,"ACPE","V","N","DHP1.mm.","104","2012-07-12",NA,20,300,"271,915","-413,093","188,789","630,442","696057,871784817","4997395,47371746",NA
"7480",9716,"FAGR","V","N","DHP1.mm.","359","2012-07-12",NA,20,300,"277,304","-407,583","187,442","629,095","696054,121933404","4997402,19885521",NA
"7481",9717,"ACSA","V","N","DHP1.mm.","126","2012-07-12",NA,20,300,"268,875","-413,146","188,769","630,422","696060,788468723","4997394,62527942",NA
"7482",9718,"ACSA","V","N","DHP1.mm.","152","2012-07-12",NA,20,300,"266,95","-416,912","190,428","632,081","696061,656420234","4997390,48992634",NA
"7483",9719,"ACSA","V","N","DHP1.mm.","427","2012-07-12",NA,20,300,"264,532","-414,418","189,024","630,677","696064,641530249","4997392,25995835",NA
