"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"2259",11917,"ACSA","V","N","DHP1.mm.","390","2012-07-27",NA,140,60,"363,5684","-149,6676","122,948","564,601","696038,609615198","4997673,45725697",NA
"2260",11918,"BEAL","V","N","DHP1.mm.","122","2012-07-27",NA,140,60,"360,721","-153,4869","123,441","565,094","696040,352788117","4997669,02859081",NA
"2261",11919,"ACSA","V","N","DHP1.mm.","102","2012-07-27",NA,140,60,"371,7155","-145,2696","122,438","564,091","696031,909272078","4997679,83382511",NA
"2262",11920,"ACPE","V","N","DHP1.mm.","136","2012-07-27",NA,140,60,"373,6442","-147,9421","123,665","565,318","696029,349033461","4997677,76338171",NA
"2263",11921,"BEAL","V","N","DHP1.mm.","101","2012-07-27",NA,140,60,"373,0379","-149,8229","123,625","565,278","696029,440206514","4997675,7912518",NA
"2264",11922,"BEAL","V","N","DHP1.mm.","159","2012-07-27",NA,140,60,"378,342","-150,0651","122,839","564,492","696024,263485137","4997676,94895348",NA
"2265",11923,"BEAL","V","N","DHP1.mm.","319","2012-07-27",NA,140,60,"375,8725","-154,6871","123,836","565,489","696025,431823391","4997671,84559532",NA
"2266",11924,"ACPE","V","N","DHP1.mm.","129","2012-07-27",NA,140,60,"373,7621","-154,3925","124,276","565,929","696027,543535428","4997671,57606644",NA
"2267",11925,"ACPE","V","N","DHP1.mm.","138","2012-07-27",NA,140,60,"373,2886","-154,0871","124,216","565,869","696028,080095079","4997671,74628272",NA
"2268",11926,"ACPE","V","N","DHP1.mm.","133","2012-07-27",NA,140,60,"373,3577","-154,5215","124,401","566,054","696027,899545622","4997671,34564143",NA
"2269",11927,"ACSA","V","N","DHP1.mm.","208","2012-07-27",NA,140,60,"372,6578","-154,7945","124,41","566,063","696028,502651244","4997670,8988941",NA
"2270",11928,"ACSA","V","N","DHP1.mm.","169","2012-07-27",NA,140,60,"370,9833","-159,6498","125,014","566,667","696028,843411932","4997665,77914918",NA
"2271",11929,"FAGR","V","N","DHP1.mm.","294","2012-07-27",NA,140,60,"378,1753","-160,7659","123,823","565,476","696021,6175288","4997666,58957143",NA
"2272",11930,"FAGR","V","N","DHP1.mm.","243","2012-07-27",NA,140,60,"378,1778","-161,7376","123,574","565,227","696021,360256701","4997665,65350035",NA
"2273",11931,"FAGR","V","N","DHP1.mm.","131","2012-07-27",NA,140,60,"372,4956","-166,5689","124,938","566,591","696025,570767977","4997659,5057331",NA
"2274",11932,"FAGR","V","N","DHP1.mm.","117","2012-07-27",NA,140,60,"374,8032","-163,7386","124,199","565,852","696024,088567092","4997662,83941383",NA
"2275",11933,"BEAL","V","N","DHP1.mm.","294","2012-07-27",NA,140,60,"369,3471","-163,0731","125,511","567,164","696029,522842847","4997662,04990955",NA
"2276",11934,"ACPE","V","N","DHP1.mm.","146","2012-07-27",NA,140,60,"367,7442","-162,8681","125,678","567,331","696031,121819998","4997661,82711503",NA
"2277",11935,"ACPE","V","N","DHP1.mm.","115","2012-07-27",NA,140,60,"367,5603","-162,5566","125,506","567,159","696031,380802806","4997662,07916943",NA
"2278",11936,"ACPE","V","N","DHP1.mm.","168","2012-07-27",NA,140,60,"367,2567","-164,8317","125,936","567,589","696031,076751698","4997659,80632467",NA
"2279",11937,"BEAL","V","O","DHP2.mm.","186","2012-07-27",NA,140,60,"367,5264","-166,9518","126,1","567,753",NA,NA,NA
"2280",11937,"BEAL","V","O","DHP1.mm.","210","2012-07-27",NA,140,60,"367,5264","-166,9518","126,1","567,753","696030,260688811","4997657,83326904",NA
"2281",11938,"FAGR","M","N","DHP1.mm.","475","2012-07-27",NA,140,60,"366,2074","-165,4564","125,611","567,264","696031,924436252","4997658,92889336",NA
"2282",11939,"FAGR","V","N","DHP1.mm.","382","2012-07-27",NA,140,60,"365,0913","-164,0488","124,94","566,593","696033,369557824","4997659,99309534",NA
"2283",11940,"FAGR","V","N","DHP1.mm.","123","2012-07-27",NA,140,60,"364,7496","-165,8955","125,177","566,83","696033,214598211","4997658,12323866",NA
