"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"13665",8199,"PIRU","V","N","DHP1.mm.","311","2012-07-05",NA,40,740,"399,784","-845,43","307,919","749,572","695821,209621298","4997012,23538148",NA
"13666",8200,"BEAL","V","N","DHP1.mm.","128","2012-07-05",NA,40,740,"390,069","-848,68","307,892","749,545","695829,722535787","4997006,55425854",NA
"13667",8201,"BEAL","V","N","DHP1.mm.","122","2012-07-05",NA,40,740,"389,909","-848,729","308,036","749,689","695829,863925151","4997006,46505658",NA
"13668",8202,"BEAL","V","N","DHP1.mm.","324","2012-07-05",NA,40,740,"387,509","-846,796","307,014","748,667","695832,684541281","4997007,69900111",NA
"13669",8203,"BEAL","V","N","DHP1.mm.","216","2012-07-05",NA,40,740,"387,419","-846,197","307,01","748,663","695832,928410578","4997008,2528364",NA
"13670",8204,"BEAL","V","N","DHP1.mm.","114","2012-07-05",NA,40,740,"387,055","-847,258","307,212","748,865","695833,001025466","4997007,13455203",NA
"13671",8205,"BEAL","V","N","DHP1.mm.","269","2012-07-05",NA,40,740,"386,997","-847,78","307,37","749,023","695832,92002531","4997006,61612723",NA
"13672",8206,"BEAL","V","N","DHP1.mm.","108","2012-07-05",NA,40,740,"386,711","-847,202","307,246","748,899","695833,347332239","4997007,09831055",NA
"13673",8207,"ACSA","V","N","DHP1.mm.","104","2012-07-05",NA,40,740,"385,585","-850,065","308,149","749,802","695833,681884298","4997004,04302239",NA
"13674",8208,"ACSA","V","N","DHP1.mm.","157","2012-07-05",NA,40,740,"384,769","-849,425","308,082","749,735","695834,636377239","4997004,44596331",NA
"13675",8209,"BEAL","V","N","DHP1.mm.","231","2012-07-05",NA,40,740,"384,541","-854,101","309,969","751,622","695833,629727686","4996999,87845994",NA
"13676",8210,"BEAL","M","N","DHP1.mm.","103","2012-07-05",NA,40,740,"384,552","-853,913","309,914","751,567","695833,668433126","4997000,06257862",NA
"13677",8211,"BEAL","V","N","DHP1.mm.","220","2012-07-05",NA,40,740,"384,511","-854,043","308,954","750,607","695833,673860447","4996999,92650388",NA
"13678",8212,"BEAL","V","N","DHP1.mm.","565","2012-07-05",NA,40,740,"382,348","-845,732","306,582","748,235","695837,938858677","4997007,37105433",NA
"13679",8213,"ACSA","V","N","DHP1.mm.","203","2012-07-05",NA,40,740,"384,229","-840,289","304,835","746,488","695837,553175031","4997013,11150867",NA
"13680",8214,"BEAL","V","N","DHP1.mm.","331","2012-07-05",NA,40,740,"382,766","-837,851","303,927","745,58","695839,602969248","4997015,07803815",NA
"13681",8215,"BEAL","V","N","DHP1.mm.","589","2012-07-05",NA,40,740,"384,894","-836,484","303,286","744,939","695837,910102985","4997016,95397931",NA
"13682",8216,"PIRU","V","N","DHP1.mm.","296","2012-07-05",NA,40,740,"385,065","-836,195","303,456","745,109","695837,821057868","4997017,27742838",NA
"13683",8217,"BEPA","V","N","DHP1.mm.","288","2012-07-05",NA,40,740,"394,282","-837,517","303,243","744,896","695828,589053658","4997018,42048792",NA
"13684",8218,"BEAL","V","N","DHP1.mm.","291","2012-07-05",NA,40,740,"393,595","-835,843","302,47","744,123","695829,690391956","4997019,85404807",NA
"13685",8219,"BEAL","V","N","DHP1.mm.","212","2012-07-05",NA,40,740,"394,602","-835,436","302,273","743,926","695828,826385564","4997020,51052015",NA
"13686",8220,"BEPA","V","N","DHP1.mm.","237","2012-07-05",NA,40,740,"394,345","-835,104","302,269","743,922","695829,161214209","4997020,7631637",NA
