"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"15462",14180,"ABBA","V","N","DHP1.mm.","182","2012-08-09",NA,120,880,"498,0472","-954,2121","333,4325","775,0855","695697,951204088","4996933,14148012",NA
"15463",14181,"ABBA","V","N","DHP1.mm.","128","2012-08-09",NA,120,880,"502,5104","-954,301","333,8005","775,4535","695693,625325476","4996934,22640902",NA
"15464",14182,"PIRU","M","N","DHP1.mm.","196","2012-08-09",NA,120,880,"503,7991","-954,199","334,1005","775,7535","695692,409761122","4996934,6627442",NA
"15465",14183,"PIRU","V","N","DHP1.mm.","124","2012-08-09",NA,120,880,"503,6335","-954,954","333,9895","775,6425","695692,371375908","4996933,89148364",NA
"15466",14184,"BEAL","V","N","DHP1.mm.","315","2012-08-09",NA,120,880,"502,0591","-955,4605","333,7805","775,4335","695693,756263235","4996932,99027239","mesured at 2m"
"15467",14185,"BEAL","V","N","DHP1.mm.","153","2012-08-09",NA,120,880,"501,6783","-955,4742","333,9465","775,5995","695694,119764265","4996932,87718745","mesured at 2m"
"15468",14186,"BEAL","V","N","DHP1.mm.","540","2012-08-09",NA,120,880,"500,591","-956,8572","334,0995","775,7525","695694,805190615","4996931,25878188",NA
"15469",14187,"BEPA","M","N","DHP1.mm.","340","2012-08-09",NA,120,880,"496,4025","-959,0041","334,9165","776,5695","695698,279839955","4996928,09057301",NA
"15470",14188,"ABBA","V","N","DHP1.mm.","283","2012-08-09",NA,120,880,"496,2238","-959,2122","334,8305","776,4835","695698,39752677","4996927,84309261",NA
"15471",14189,"BEAL","V","N","DHP1.mm.","233","2012-08-09",NA,120,880,"491,4536","-958,495","335,2425","776,8955","695703,184149407","4996927,28332866",NA
"15472",14190,"PIRU","V","N","DHP1.mm.","117","2012-08-09",NA,120,880,"491,3816","-960,0774","335,6455","777,2985","695702,838518632","4996925,73899755",NA
"15473",14191,"BEAL","V","N","DHP1.mm.","259","2012-08-09",NA,120,880,"488,9938","-960,6249","336,5535","778,2065","695704,996776573","4996924,58491955",NA
"15474",14192,"BEAL","V","O","DHP2.mm.","170","2012-08-09",NA,120,880,"489,001","-960,284","336,7585","778,4115","695705,07924858","4996924,91543841",NA
"15475",14192,"BEAL","V","O","DHP1.mm.","236","2012-08-09",NA,120,880,"489,001","-960,284","336,7585","778,4115",NA,NA,NA
"15476",14193,"PIRU","V","N","DHP1.mm.","109","2012-08-09",NA,120,880,"488,6562","-957,6256","335,6895","777,3425","695706,108896359","4996927,38772209",NA
"15477",14194,"PIRU","V","N","DHP1.mm.","554","2012-08-09",NA,120,880,"485,6323","-956,9879","336,8505","778,5035","695709,1912198","4996927,20934732",NA
"15478",14195,"SODE","M","N","DHP1.mm.","179","2012-08-09",NA,120,880,"485,1177","-960,3661","337,3835","779,0365","695708,801248134","4996923,81776301",NA
"15479",14196,"ABBA","V","N","DHP1.mm.","189","2012-08-09",NA,120,880,"486,3042","-961,9439","337,0855","778,7385","695707,243619521","4996922,60795168",NA
"15480",14197,"BEAL","V","N","DHP1.mm.","379","2012-08-09",NA,120,880,"486,9991","-969,7967","337,9815","779,6345","695704,514060629","4996915,22004957",NA
"15481",14198,"BEAL","V","N","DHP1.mm.","226","2012-08-09",NA,120,880,"488,3711","-969,1731","337,8865","779,5395","695703,355002109","4996916,18105976",NA
"15482",14199,"BEAL","V","N","DHP1.mm.","125","2012-08-09",NA,120,880,"487,6318","-973,4542","337,9035","779,5565","695702,944826203","4996911,86013705",NA
"15483",14200,"ABBA","V","N","DHP1.mm.","225","2012-08-09",NA,120,880,"489,0508","-972,4589","337,7365","779,3895","695701,837950533","4996913,19179648",NA
"15484",14201,"ABBA","V","N","DHP1.mm.","150","2012-08-09",NA,120,880,"491,8454","-972,0987","337,0685","778,7215","695699,238408116","4996914,27201316",NA
"15485",14202,"BEPA","V","N","DHP1.mm.","118","2012-08-09",NA,120,880,"492,1562","-971,9268","337,2335","778,8865","695698,983881107","4996914,51924427",NA
"15486",14203,"ABBA","V","N","DHP1.mm.","180","2012-08-09",NA,120,880,"491,9556","-966,3373","337,2835","778,9365","695700,643301691","4996919,85495391",NA
"15487",14204,"BEPA","V","N","DHP1.mm.","261","2012-08-09",NA,120,880,"491,5494","-971,4446","337,3285","778,9815","695699,695314996","4996914,82493466",NA
"15488",14205,"ABBA","V","N","DHP1.mm.","164","2012-08-09",NA,120,880,"492,9067","-962,9258","336,5355","778,1885","695700,621217849","4996923,39312698",NA
"15489",14206,"BEPA","V","N","DHP1.mm.","342","2012-08-09",NA,120,880,"495,5515","-964,8216","336,6395","778,2925","695697,574369498","4996922,25925086",NA
"15490",14207,"ABBA","V","N","DHP1.mm.","118","2012-08-09",NA,120,880,"496,2491","-965,4692","336,2545","777,9075","695696,732021766","4996921,81792897",NA
"15491",14208,"ABBA","V","N","DHP1.mm.","108","2012-08-09",NA,120,880,"495,6173","-968,2644","336,6235","778,2765","695696,607943866","4996918,95762169",NA
"15492",14209,"ABBA","V","N","DHP1.mm.","136","2012-08-09",NA,120,880,"496,9038","-970,8207","336,2675","777,9205","695694,697268816","4996916,83075678",NA
"15493",14210,"BEAL","V","N","DHP1.mm.","169","2012-08-09",NA,120,880,"496,9892","-970,8677","336,2475","777,9005","695694,602615131","4996916,80784751",NA
"15494",14211,"BEPA","V","N","DHP1.mm.","259","2012-08-09",NA,120,880,"497,9958","-971,565","336,0725","777,7255","695693,449353308","4996916,3996604",NA
"15495",14212,"ABBA","V","N","DHP1.mm.","132","2012-08-09",NA,120,880,"499,2114","-973,3506","335,9915","777,6445","695691,809169287","4996914,99716064",NA
"15496",14213,"ABBA","V","N","DHP1.mm.","121","2012-08-09",NA,120,880,"500,4953","-972,6333","335,9695","777,6225","695690,759615971","4996916,02539111",NA
"15497",14214,"BEAL","M","N","DHP1.mm.","230","2012-08-09",NA,120,880,"499,9541","-967,817","335,8355","777,4885","695692,544579197","4996920,52639541",NA
"15498",14215,"BEAL","V","N","DHP1.mm.","165","2012-08-09",NA,120,880,"499,9531","-967,817","335,8355","777,4885","695692,545543206","4996920,52613313",NA
"15499",14216,"ABBA","V","N","DHP1.mm.","333","2012-08-09",NA,120,880,"499,6466","-965,8814","335,7665","777,4195","695693,348690062","4996922,31167717",NA
"15500",14217,"ABBA","V","N","DHP1.mm.","169","2012-08-09",NA,120,880,"499,9958","-965,8021","335,6515","777,3045","695693,03285757","4996922,47971285",NA
"15501",14218,"BEAL","V","N","DHP1.mm.","178","2012-08-09",NA,120,880,"499,3906","-965,4362","335,7585","777,4115","695693,712245331","4996922,67370874",NA
"15502",14219,"ABBA","V","N","DHP1.mm.","100","2012-08-09",NA,120,880,"501,3931","-967,3527","335,4775","777,1305","695691,279150168","4996921,35141217",NA
"15503",14220,"ABBA","V","N","DHP1.mm.","189","2012-08-09",NA,120,880,"502,4424","-967,2022","335,4635","777,1165","695690,307090193","4996921,77171078",NA
"15504",14221,"PIRU","V","N","DHP1.mm.","130","2012-08-09",NA,120,880,"506,5262","-970,115","335,5575","777,2105","695685,606290433","4996920,03486603",NA
