"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"6597",9602,"BEAL","V","N","DHP1.mm.","128","2012-07-12",NA,20,260,"274,622","-372,727","177,466","619,119","696065,84960023","4997435,09687815",NA
"6598",9603,"ACSA","V","N","DHP1.mm.","227","2012-07-12",NA,20,260,"271,595","-374,18625","179,28875","620,94175","696068,384914118","4997432,89621326",NA
"6599",9604,"ACSA","V","N","DHP1.mm.","177","2012-07-12",NA,20,260,"269,989","-376,395","179,497","621,15","696069,353789912","4997430,34573081",NA
"6600",9605,"ACSA","V","N","DHP1.mm.","116","2012-07-12",NA,20,260,"271,935","-381,316","180,164","621,817","696066,187126723","4997426,11225244",NA
"6601",9606,"ACSA","V","N","DHP1.mm.","356","2012-07-12",NA,20,260,"274,683","-380,158","179,366","621,019","696063,841757852","4997427,94933242",NA
"6602",9607,"ACSA","V","N","DHP1.mm.","153","2012-07-12",NA,20,260,"274,61","-384,925","180,352","622,005","696062,661819114","4997423,33475844",NA
"6603",9608,"ACSA","V","N","DHP1.mm.","395","2012-07-12",NA,20,260,"274,778","-384,859","180,37","622,023","696062,517176525","4997423,44244682",NA
"6604",9609,"ACSA","V","N","DHP1.mm.","150","2012-07-12",NA,20,260,"270,923","-387,435","181,092","622,745","696065,557782742","4997419,94805398",NA
"6605",9610,"ACPE","V","N","DHP1.mm.","105","2012-07-12",NA,20,260,"267,151","-383,205","180,829","622,482","696070,303486193","4997423,03647073",NA
"6606",9611,"FAGR","V","N","DHP1.mm.","330","2012-07-12",NA,20,260,"265,985","-383,531","181,898","623,551","696071,342014956","4997422,41638005",NA
"6607",9612,"ACSA","V","N","DHP1.mm.","371","2012-07-12",NA,20,260,"265,929","-385,233","181,646","623,299","696070,949590795","4997420,76095011",NA
"6608",9613,"BEAL","V","N","DHP1.mm.","256","2012-07-12",NA,20,260,"264,882","-384,718","181,443","623,096","696072,093984044","4997420,98280222",NA
"6609",9614,"BEAL","V","N","DHP1.mm.","205","2012-07-12",NA,20,260,"264,358","-387,586","181,548","623,201","696071,846891728","4997418,08058944",NA
"6610",9615,"ACSA","V","N","DHP1.mm.","200","2012-07-12",NA,20,260,"261,782","-385,39","181,662","623,315","696074,906154191","4997419,52190602",NA
"6611",9616,"ACSA","V","N","DHP1.mm.","237","2012-07-12",NA,20,260,"263,237","-381,057","180,8","622,453","696074,64000199","4997424,08057794",NA
"6612",9617,"ACSA","V","N","DHP1.mm.","154","2012-07-12",NA,20,260,"267,649","-377,655","179,913","621,566","696071,279090385","4997428,51733417",NA
"6613",9618,"ACSA","V","N","DHP1.mm.","301","2012-07-12",NA,20,260,"265,592","-373,708","178,905","620,558","696074,297293154","4997431,78275492",NA
"6614",9619,"ACSA","V","N","DHP1.mm.","219","2012-07-12",NA,20,260,"263,935","-374,17","178,851","620,504","696075,773479231","4997430,90277731",NA
"6615",9620,"BEAL","V","N","DHP1.mm.","127","2012-07-12",NA,20,260,"262,485","-372,368","178,302","619,955","696077,643928249","4997432,25960726",NA
"6616",9621,"ACSA","V","N","DHP1.mm.","188","2012-07-12",NA,20,260,"260,231","-373,595","178,501","620,154","696079,494979411","4997430,48557937",NA
"6617",9622,"ACSA","V","N","DHP1.mm.","110","2012-07-12",NA,20,260,"256,048","-376,54","179,792","621,445","696082,754997257","4997426,54943811",NA
"6618",9623,"ACSA","V","N","DHP1.mm.","190","2012-07-12",NA,20,260,"258,18","-382,452","181,584","623,237","696079,149104365","4997421,40941255",NA
