"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"8992",15458,"BEAL","M","N","DHP1.mm.","740","2012-08-23",NA,180,400,"448,486","-479,092","209,449","651,102","695870,34535862","4997378,16201697",NA
"8993",15459,"ACPE","V","N","DHP1.mm.","115","2012-08-23",NA,180,400,"450,48","-481,214","209,146","650,799","695867,866558013","4997376,63938729",NA
"8994",15460,"ABBA","V","N","DHP1.mm.","116","2012-08-23",NA,180,400,"451","-481,977","209,307","650,96","695867,165150483","4997376,04023708",NA
"8995",15461,"ACPE","V","N","DHP1.mm.","106","2012-08-23",NA,180,400,"449,307","-477,616","208,679","650,332","695869,94104014","4997379,80022888",NA
"8996",15462,"ACPE","V","N","DHP1.mm.","103","2012-08-23",NA,180,400,"450,383","-476,735","207,776","649,429","695869,134840145","4997380,9317385",NA
"8997",15463,"BEPA","V","N","DHP1.mm.","294","2012-08-23",NA,180,400,"454,759","-477,842","207,441","649,094","695864,62599096","4997381,0123394",NA
"8998",15464,"BEPA","V","N","DHP1.mm.","276","2012-08-23",NA,180,400,"455,411","-478,49","207,472","649,125","695863,827497089","4997380,55867172",NA
"8999",15465,"ABBA","V","N","DHP1.mm.","149","2012-08-23",NA,180,400,"454,799","-474,008","206,177","647,83","695865,59303031","4997384,71883832",NA
"9000",15466,"BEAL","V","N","DHP1.mm.","448","2012-08-23",NA,180,400,"459,057","-475,268","206,068","647,721","695861,15780453","4997384,62099636",NA
"9001",15467,"BEAL","V","N","DHP1.mm.","237","2012-08-23",NA,180,400,"458,13","-476,251","206,648","648,301","695861,793614257","4997383,43023833",NA
"9002",15468,"BEAL","V","N","DHP1.mm.","306","2012-08-23",NA,180,400,"458,481","-476,382","206,67","648,323","695861,42088807","4997383,3960152",NA
"9003",15469,"ACPE","V","N","DHP1.mm.","107","2012-08-23",NA,180,400,"453,948","-483,089","209,549","651,202","695864,031593616","4997375,74147534",NA
"9004",15470,"BEPA","V","N","DHP1.mm.","297","2012-08-23",NA,180,400,"462,379","-487,542","210,416","652,069","695854,73608636","4997373,66006933",NA
"9005",15471,"ACPE","V","N","DHP1.mm.","145","2012-08-23",NA,180,400,"457,193","-489,101","212,328","653,981","695859,326531098","4997370,79697187",NA
"9006",15472,"BEPA","V","N","DHP1.mm.","316","2012-08-23",NA,180,400,"451,494","-489,453","214,04","655,693","695864,728089732","4997368,96288026",NA
"9007",15473,"BEPA","M","N","DHP1.mm.","277","2012-08-23",NA,180,400,"451,631","-488,875","213,951","655,604","695864,747621183","4997369,55601003",NA
"9008",15474,"BEPA","V","N","DHP1.mm.","251","2012-08-23",NA,180,400,"447,975","-490,051","214,371","656,024","695867,963588395","4997367,46342336",NA
"9009",15475,"BEPA","V","N","DHP1.mm.","235","2012-08-23",NA,180,400,"448,241","-489,755","214,405","656,058","695867,784798489","4997367,81853753",NA
"9010",15476,"BEPA","M","N","DHP1.mm.","194","2012-08-23",NA,180,400,"448,443","-489,067","214,29","655,943","695867,770520727","4997368,53475671",NA
"9011",15477,"BEPA","V","N","DHP1.mm.","200","2012-08-23",NA,180,400,"448,126","-487,914","214,165","655,818","695868,378525635","4997369,56311393",NA
"9012",15478,"BEPA","M","N","DHP1.mm.","223","2012-08-23",NA,180,400,"446,96","-487,838","214,097","655,75","695869,522492862","4997369,33055455",NA
"9013",15479,"BEPA","V","N","DHP1.mm.","280","2012-08-23",NA,180,400,"446,995","-487,37","213,893","655,546","695869,611501831","4997369,79089036",NA
"9014",15480,"BEAL","V","N","DHP1.mm.","250","2012-08-23",NA,180,400,"443,568","-486,704","214,146","655,799","695873,089839645","4997369,53407005",NA
"9015",15481,"ACPE","V","N","DHP1.mm.","104","2012-08-23",NA,180,400,"442,702","-486,713","214,066","655,719","695873,922310203","4997369,29825539",NA
"9016",15482,"BEAL","V","N","DHP1.mm.","255","2012-08-23",NA,180,400,"446,677","-485,493","213,017","654,67","695870,410364896","4997371,51692725",NA
"9017",15483,"BEAL","V","N","DHP1.mm.","175","2012-08-23",NA,180,400,"448,361","-483,788","211,882","653,535","695869,234170525","4997373,60224877",NA
"9018",15484,"BEPA","V","N","DHP1.mm.","344","2012-08-23",NA,180,400,"453,227","-486,474","212,031","653,684","695863,838809712","4997372,28920021",NA
