"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"3783",9235,"ACSA","V","N","DHP1.mm.","222","2012-07-11",NA,20,140,"242,609","-252,491","162,44","604,093","696128,246463032","4997542,60884954",NA
"3784",9236,"BEAL","M","N","DHP1.mm.","384","2012-07-11",NA,20,140,"245,006","-255,274","162,071","603,724","696125,205796901","4997540,55471117",NA
"3785",9237,"ACSA","V","N","DHP1.mm.","101","2012-07-11",NA,20,140,"245,501","-255,831","162,152","603,805","696124,582520233","4997540,14758954",NA
"3786",9238,"BEAL","V","N","DHP1.mm.","414","2012-07-11",NA,20,140,"245,071","-248,645","161,039","602,692","696126,881821885","4997546,96217019",NA
"3787",9239,"ACSA","V","N","DHP1.mm.","139","2012-07-11",NA,20,140,"247,956","-251,721","160,909","602,562","696123,293870313","4997544,75357236",NA
"3788",9240,"BEPA","V","N","DHP1.mm.","319","2012-07-11",NA,20,140,"248,898","-248,378","159,239","600,892","696123,262592441","4997548,22332407",NA
"3789",9241,"BEAL","V","N","DHP1.mm.","351","2012-07-11",NA,20,140,"246,452","-246,646","159,945","601,598","696126,074833717","4997549,25143784",NA
"3790",9242,"FAGR","V","N","DHP1.mm.","180","2012-07-11",NA,20,140,"251,669","-248,979","159,051","600,704","696120,43369253","4997548,37074613",NA
"3791",9243,"BEAL","V","N","DHP1.mm.","290","2012-07-11",NA,20,140,"252,045","-248,371","158,706","600,359","696120,230694558","4997549,05548219",NA
"3792",9244,"BEAL","M","N","DHP1.mm.","421","2012-07-11",NA,20,140,"251,828","-244,611","157,651","599,304","696121,426074951","4997552,62323732",NA
"3793",9245,"BEAL","V","N","DHP1.mm.","183","2012-07-11",NA,20,140,"251,634","-244,11","157,497","599,15","696121,744497199","4997553,0553222",NA
"3794",9246,"BEAL","V","N","DHP1.mm.","342","2012-07-11",NA,20,140,"252,175","-240,623","156,776","598,429","696122,137555627","4997556,55871492",NA
"3795",9247,"ABBA","V","N","DHP1.mm.","226","2012-07-11",NA,20,140,"251,61","-238,495","156,912","598,565","696123,240362192","4997558,46193354",NA
"3796",9248,"ACPE","V","N","DHP1.mm.","169","2012-07-11",NA,20,140,"254,533","-245,174","156,501","598,154","696118,670766402","4997552,7899809",NA
"3797",9249,"ACSA","V","N","DHP1.mm.","105","2012-07-11",NA,20,140,"253,777","-252,612","158,77","600,423","696117,448682749","4997545,42140048",NA
"3798",9250,"ACSA","V","N","DHP1.mm.","398","2012-07-11",NA,20,140,"261,5","-255,713","155,986","597,639","696109,190302278","4997544,457636",NA
"3799",9251,"ACRU","V","N","DHP1.mm.","150","2012-07-11",NA,20,140,"262","-243,235","153,286","594,939","696111,981087108","4997556,61767298",NA
"3800",9252,"BEAL","V","N","DHP1.mm.","569","2012-07-11",NA,20,140,"259,943","-241,804","153,781","595,434","696114,33938148","4997557,45764904",NA
