"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"9317",10050,"ACPE","V","N","DHP1.mm.","101","2012-07-16",NA,0,440,"274,213","-552,757","227,367","669,02","696019,024758491","4997261,43920338",NA
"9318",10051,"ACPE","V","N","DHP1.mm.","109","2012-07-16",NA,0,440,"279,471","-551,402","227,304","668,957","696014,311399074","4997264,12452766",NA
"9319",10052,"ACSA","V","N","DHP1.mm.","331","2012-07-16",NA,0,440,"280,344","-556,462","228,05","669,703","696012,14265913","4997259,47562063",NA
"9320",10053,"ACSA","M","N","DHP1.mm.","370","2012-07-16",NA,0,440,"276,787","-559,258","228,705","670,358","696014,838288254","4997255,84730683",NA
"9321",10054,"BEPA","V","N","DHP1.mm.","254","2012-07-16",NA,0,440,"275,567","-561,557","228,789","670,442","696015,411385677","4997253,31106455",NA
"9322",10055,"ABBA","V","N","DHP1.mm.","146","2012-07-16",NA,0,440,"276,006","-561,877","228,719","670,372","696014,904254951","4997253,11772492",NA
"9323",10056,"BEPA","V","N","DHP1.mm.","256","2012-07-16",NA,0,440,"280,842","-560,135","228,457","670,11","696010,699211198","4997256,06543623",NA
"9324",10057,"ACSA","V","N","DHP1.mm.","230","2012-07-16",NA,0,440,"281,006","-561,939","228,798","670,451","696010,067952185","4997254,36938009",NA
"9325",10058,"ACSA","M","N","DHP1.mm.","300","2012-07-16",NA,0,440,"279,267","-568,05","229,443","671,096","696010,141540459","4997248,02221269",NA
"9326",10059,"ACSA","V","N","DHP1.mm.","338","2012-07-16",NA,0,440,"280,052","-568,242","229,4","671,053","696009,334435335","4997248,04301663",NA
"9327",10060,"BEPA","V","N","DHP1.mm.","276","2012-07-16",NA,0,440,"280,781","-569,283","229,525","671,178","696008,35863493","4997247,23068964",NA
"9328",10061,"BEPA","V","N","DHP1.mm.","266","2012-07-16",NA,0,440,"281,314","-569,638","229,54","671,193","696007,751707466","4997247,02826448",NA
"9329",10062,"ABBA","M","N","DHP1.mm.","149","2012-07-16",NA,0,440,"281,7","-570,046","229,492","671,145","696007,27258812","4997246,73619104",NA
"9330",10063,"ABBA","V","N","DHP1.mm.","120","2012-07-16",NA,0,440,"282,338","-566,719","229,041","670,694","696007,530172192","4997250,11078406",NA
"9331",10064,"BEPA","V","N","DHP1.mm.","111","2012-07-16",NA,0,440,"290,464","-568,056","228,945","670,598","695999,345966682","4997250,95323083",NA
"9332",10065,"ACSA","V","N","DHP1.mm.","154","2012-07-16",NA,0,440,"291,668","-565,266","228,714","670,367","695998,917075197","4997253,9586046",NA
"9333",10066,"ACSA","V","N","DHP1.mm.","107","2012-07-16",NA,0,440,"289,57","-565,289","228,668","670,321","696000,933531899","4997253,38615903",NA
"9334",10067,"ABBA","V","N","DHP1.mm.","217","2012-07-16",NA,0,440,"287,24","-562,14","228,478","670,131","696004,005605693","4997255,81069749",NA
"9335",10068,"ACSA","V","N","DHP1.mm.","386","2012-07-16",NA,0,440,"285,506","-562,142","228,793","670,446","696005,676671381","4997255,35396774",NA
"9336",10069,"ACSA","V","N","DHP1.mm.","228","2012-07-16",NA,0,440,"285,583","-561,401","228,772","670,425","696005,796795738","4997256,08849375",NA
"9337",10070,"ACSA","V","N","DHP1.mm.","350","2012-07-16",NA,0,440,"285,053","-561,673","229,007","670,66","696006,236378648","4997255,68727261",NA
"9338",10071,"BEPA","V","N","DHP1.mm.","309","2012-07-16",NA,0,440,"289,353","-559,567","228,311","669,964","696002,643514945","4997258,84529829",NA
"9339",10072,"BEPA","V","N","DHP1.mm.","370","2012-07-16",NA,0,440,"287,026","-557,737","228,241","669,894","696005,366743147","4997259,99909676",NA
"9340",10073,"BEPA","V","N","DHP1.mm.","202","2012-07-16",NA,0,440,"289,914","-557,385","228,098","669,751","696002,675011627","4997261,09590597",NA
"9341",10074,"ACSA","V","N","DHP1.mm.","201","2012-07-16",NA,0,440,"291,242","-557,556","228,118","669,771","696001,349958018","4997261,27937469",NA
"9342",10075,"BEAL","V","N","DHP1.mm.","305","2012-07-16",NA,0,440,"291,212","-556,042","227,73","669,383","696001,775977355","4997262,7310146",NA
"9343",10076,"ACSA","V","N","DHP1.mm.","312","2012-07-16",NA,0,440,"283,682","-553,011","227,66","669,313","696009,829944308","4997263,67791946",NA
"9344",10077,"ACSA","V","N","DHP1.mm.","329","2012-07-16",NA,0,440,"283,942","-552,594","227,709","669,362","696009,688674905","4997264,14810492",NA
"9345",10078,"ACSA","V","N","DHP1.mm.","182","2012-07-16",NA,0,440,"280,736","-551,443","227,436","669,089","696013,081174998","4997264,41679352",NA
"9346",10079,"ACPE","V","N","DHP1.mm.","109","2012-07-16",NA,0,440,"281,005","-550,188","227,616","669,269","696013,151024131","4997265,69717843",NA
"9347",10080,"ACSA","V","N","DHP1.mm.","167","2012-07-16",NA,0,440,"291,324","-551,656","227,16","668,813","696002,818389288","4997266,98853056",NA
"9348",10081,"ACSA","V","N","DHP1.mm.","189","2012-07-16",NA,0,440,"293,614","-557,392","227,937","669,59","695999,10634521","4997262,05961144",NA
"9349",10082,"ACSA","V","N","DHP1.mm.","245","2012-07-16",NA,0,440,"292,969","-564,222","228,504","670,157","695997,936725764","4997255,30626162",NA
"9350",10083,"ACSA","V","N","DHP1.mm.","105","2012-07-16",NA,0,440,"295,227","-566,766","228,72","670,373","695995,092742828","4997253,44606364",NA
