"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"15103",8399,"PIRU","V","N","DHP1.mm.","121","2012-07-06",NA,60,860,"440,576","-964,699","338,042","779,695","695750,60335965","4996907,95820374",NA
"15104",8400,"ABBA","V","N","DHP1.mm.","237","2012-07-06",NA,60,860,"439,961","-964,172","337,838","779,491","695751,334448763","4996908,30493096",NA
"15105",8401,"ABBA","V","N","DHP1.mm.","284","2012-07-06",NA,60,860,"440,706","-962,861","337,849","779,502","695750,960117926","4996909,76414787",NA
"15106",8402,"BEAL","M","O","DHP2.mm.","240","2012-07-06",NA,60,860,"441,617","-957,303","337,629","779,282",NA,NA,NA
"15107",8402,"BEAL","M","O","DHP1.mm.","384","2012-07-06",NA,60,860,"441,617","-957,303","337,629","779,282",NA,NA,NA
"15108",8403,"BEAL","V","N","DHP1.mm.","312","2012-07-06",NA,60,860,"438,02","-968,408","338,513","780,166","695752,094550579","4996903,71229746","fall tree but alive"
"15109",8404,"BEAL","M","N","DHP1.mm.","586","2012-07-06",NA,60,860,"437,025","-963,725","337,661","779,314","695754,282018181","4996907,96577465",NA
"15110",8405,"BEAL","V","N","DHP1.mm.","834","2012-07-06",NA,60,860,"435,559","-959,517","337,701","779,354","695756,798948407","4996911,63781183",NA
"15111",8406,"PIRU","V","N","DHP1.mm.","162","2012-07-06",NA,60,860,"436,047","-958,542","337,182","778,835","695756,584240012","4996912,7057148",NA
"15112",8407,"ABBA","M","N","DHP1.mm.","218","2012-07-06",NA,60,860,"436,686","-957,281","337,118","778,771","695756,298979811","4996914,08892911",NA
"15113",8408,"BEAL","V","O","DHP2.mm.","190","2012-07-06",NA,60,860,"435,417","-957,812","337,215","778,868",NA,NA,NA
"15114",8408,"BEAL","V","O","DHP1.mm.","193","2012-07-06",NA,60,860,"435,417","-957,812","337,215","778,868",NA,NA,NA
"15115",8409,"BEAL","V","N","DHP1.mm.","299","2012-07-06",NA,60,860,"437,947","-954,675","336,256","777,909","695755,766879465","4996916,93187559",NA
"15116",8410,"BEAL","V","N","DHP1.mm.","444","2012-07-06",NA,60,860,"441,104","-952,693","336,285","777,938","695753,243353854","4996919,6705728",NA
"15117",8411,"BEAL","V","N","DHP1.mm.","255","2012-07-06",NA,60,860,"439,717","-951,23","336,004","777,657","695754,964155828","4996920,7171279",NA
"15118",8412,"BEPA","M","N","DHP1.mm.","324","2012-07-06",NA,60,860,"436,309","-950,677","336,038","777,691","695758,39453931","4996920,35635807",NA
"15119",8413,"ABBA","V","N","DHP1.mm.","148","2012-07-06",NA,60,860,"436,251","-950,264","336,113","777,766","695758,558775383","4996920,73928095",NA
"15120",8414,"BEAL","V","N","DHP1.mm.","378","2012-07-06",NA,60,860,"435,214","-950,243","336,598","778,251","695759,563959889","4996920,48753585",NA
"15121",8415,"BEAL","V","N","DHP1.mm.","392","2012-07-06",NA,60,860,"437,47","-947,958","335,669","777,322","695757,988477962","4996923,28200901",NA
"15122",8416,"ABBA","V","N","DHP1.mm.","280","2012-07-06",NA,60,860,"438,616","-946,62","335,331","776,984","695757,234661516","4996924,87243032",NA
"15123",8417,"BEAL","V","N","DHP1.mm.","281","2012-07-06",NA,60,860,"429,51","-964,114","338,305","779,958","695761,424511212","4996905,61970566",NA
"15124",8418,"ABBA","M","N","DHP1.mm.","323","2012-07-06",NA,60,860,"429,891","-967,22","338,39","780,043","695760,242567688","4996902,7254266",NA
