"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"10027",7502,"BEAL","V","N","DHP1.mm.","282","2012-06-29",NA,60,480,"357,778","-580,671","227,07","668,723","695931,145995234","4997256,44770185",NA
"10028",7503,"ACSA","V","N","DHP1.mm.","100","2012-06-29",NA,60,480,"354,94225","-576,94425","226,34375","667,99675","695934,857151193","4997259,29654555",NA
"10029",7504,"BEPA","V","N","DHP1.mm.","222","2012-06-29",NA,60,480,"354,2855","-578,10275","226,616","668,269","695935,186406726","4997258,00748653",NA
"10030",7505,"BEAL","M","N","DHP1.mm.","356","2012-06-29",NA,60,480,"350,538","-581,342","228,07","669,723","695937,949421708","4997253,90191084",NA
"10031",7506,"BEPA","V","N","DHP1.mm.","215","2012-06-29",NA,60,480,"351,836","-585,875","227,997","669,65","695935,509202325","4997249,87250716",NA
"10032",7507,"BEAL","V","N","DHP1.mm.","445","2012-06-29",NA,60,480,"345,313","-583,3155","227,7775","669,4305","695942,468745744","4997250,62900287",NA
"10033",7508,"BEAL","V","N","DHP1.mm.","188","2012-06-29",NA,60,480,"341,9625","-586,32725","228,50175","670,15475","695944,908719239","4997246,84686609",NA
"10034",7509,"BEAL","V","N","DHP1.mm.","220","2012-06-29",NA,60,480,"358,652","-586,459","228,291","669,944","695928,785347993","4997251,09725912",NA
"10035",7510,"BEAL","M","N","DHP1.mm.","394","2012-06-29",NA,60,480,"355,593","-588,447","229,325","670,978","695931,21282709","4997248,37848176",NA
"10036",7511,"BEPA","V","N","DHP1.mm.","229","2012-06-29",NA,60,480,"360,96475","-588,96675","228,829","670,482","695925,898093428","4997249,28636652",NA
"10037",7512,"BEPA","M","N","DHP1.mm.","100","2012-06-29",NA,60,480,"358,7745","-592,764","230,673","672,326","695927,013551722","4997245,05131716",NA
"10038",7513,"ACPE","V","N","DHP1.mm.","127","2012-06-29",NA,60,480,"357,533","-592,997","230,353","672,006","695928,149255587","4997244,50107674",NA
"10039",7514,"ACSA","V","N","DHP1.mm.","134","2012-06-29",NA,60,480,"355,971","-591,838","230,285","671,938","695929,95902444","4997245,20867351",NA
"10040",7515,"ACSA","V","N","DHP1.mm.","277","2012-06-29",NA,60,480,"354,999","-592,612","230,618","672,271","695930,693032047","4997244,20759038",NA
"10041",7516,"BEAL","V","O","DHP2.mm.","269","2012-06-29",NA,60,480,"343,209","-596,892","232,45","674,103",NA,NA,NA
"10042",7516,"BEAL","V","O","DHP1.mm.","439","2012-06-29",NA,60,480,"343,209","-596,892","232,45","674,103","695940,93611032","4997236,98929815",NA
"10043",7517,"BEAL","M","N","DHP1.mm.","247","2012-06-29",NA,60,480,"342,91","-596,535","232,14","673,793","695941,317984429","4997237,25502595",NA
