"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"773",6412,"FAGR","M","N","DHP1.mm.","345","2012-06-18",NA,60,20,"280,669","-112,348","139,715","581,368","696128,313679899","4997687,69041095",NA
"774",6413,"ACSA","V","N","DHP1.mm.","209","2012-06-18",NA,60,20,"281,173","-114,08","139,591","581,244","696127,373542591","4997686,15294022",NA
"775",6414,"ACSA","V","N","DHP1.mm.","118","2012-06-18",NA,60,20,"283,523","-114,984","139,601","581,254","696124,871017866","4997685,89784592",NA
"776",6415,"ACSA","V","N","DHP1.mm.","348","2012-06-18",NA,60,20,"286,258","-112,994","138,986","580,639","696122,756402003","4997688,53357103",NA
"777",6416,"ACSA","V","N","DHP1.mm.","361","2012-06-18",NA,60,20,"289,344","-114,384","138,576","580,229","696119,416896844","4997688,0030103",NA
"778",6417,"ACSA","V","N","DHP1.mm.","126","2012-06-18",NA,60,20,"290,403","-111,661","138,189","579,842","696119,110213474","4997690,90576423",NA
"779",6418,"FAGR","V","N","DHP1.mm.","309","2012-06-18",NA,60,20,"293,239","-112,604","137,986","579,639","696116,128951648","4997690,74054399",NA
"780",6419,"ACSA","V","N","DHP1.mm.","117","2012-06-18",NA,60,20,"297,608","-111,32","137,158","578,811","696112,253973325","4997693,12425256",NA
"781",6420,"FAGR","V","N","DHP1.mm.","106","2012-06-18",NA,60,20,"297,18","-117,14","137,588","579,241","696111,140071678","4997687,40146684",NA
"782",6421,"ACSA","V","N","DHP1.mm.","223","2012-06-18",NA,60,20,"298,211","-118,724","137","578,653","696109,730720178","4997686,14489337",NA
"783",6422,"ACSA","V","N","DHP1.mm.","264","2012-06-18",NA,60,20,"295,003","-120,431","137,762","579,415","696112,375538511","4997683,6579219",NA
"784",6423,"ACSA","V","N","DHP1.mm.","116","2012-06-18",NA,60,20,"296,287","-124,115","137,426","579,079","696110,171494984","4997680,44328921",NA
"785",6424,"ACSA","V","N","DHP1.mm.","116","2012-06-18",NA,60,20,"297,635","-128,428","137,376","579,029","696107,740777832","4997676,63908157",NA
"786",6425,"ACSA","V","N","DHP1.mm.","302","2012-06-18",NA,60,20,"294,936","-127,056","138,11","579,763","696110,702490683","4997677,25379435",NA
"787",6426,"ACSA","V","N","DHP1.mm.","103","2012-06-18",NA,60,20,"289,503","-126,514","138,814","580,467","696116,082105684","4997676,35129383",NA
"788",6427,"FAGR","V","N","DHP1.mm.","161","2012-06-18",NA,60,20,"289,831","-122,608","138,741","580,394","696116,790395167","4997680,20273935",NA
"789",6428,"FAGR","V","N","DHP1.mm.","356","2012-06-18",NA,60,20,"286,441","-124,935","139,366","581,019","696119,44804646","4997677,07034696",NA
"790",6429,"FAGR","V","N","DHP1.mm.","119","2012-06-18",NA,60,20,"289,295","-117,81","138,477","580,13","696118,56554574","4997684,68746618",NA
"791",6430,"ACSA","V","N","DHP1.mm.","178","2012-06-18",NA,60,20,"287,386","-116,752","138,893","580,546","696120,683334688","4997685,20668532",NA
"792",6431,"ACSA","V","N","DHP1.mm.","546","2012-06-18",NA,60,20,"283,418","-119,017","139,688","581,341","696123,914444387","4997681,98246086",NA
"793",6432,"ACSA","V","N","DHP1.mm.","490","2012-06-18",NA,60,20,"279,477","-123,223","140,363","582,016","696126,610431191","4997676,89417813",NA
"794",6433,"ACPE","V","N","DHP1.mm.","104","2012-06-18",NA,60,20,"279,431","-127,392","140,389","582,042","696125,561310503","4997672,86316275",NA
"795",6434,"ACSA","V","N","DHP1.mm.","649","2012-06-18",NA,60,20,"284,04","-130,629","139,759","581,412","696120,269180913","4997670,95153848",NA
"796",6435,"FAGR","V","N","DHP1.mm.","149","2012-06-18",NA,60,20,"285,48","-128,516","139,315","580,968","696119,435216721","4997673,36617788",NA
