"","Arbre","Esp","Etat","Multi","id_tige","DHP_mm_","Date","Initiales","BorX","BorY","Nord_m","Est_m","elevation_m","Altitude_m","X_UTM","Y_UTM","Remarques"
"4324",6761,"ABBA","M","N","DHP1.mm.","221","2012-06-20",NA,60,160,"286,718","-271,067","149,607","591,26","696080,852823076","4997536,27055024",NA
"4325",6762,"ACSA","V","N","DHP1.mm.","420","2012-06-20",NA,60,160,"289,60975","-264,915","148,21075","589,86375","696079,678727997","4997542,95959071",NA
"4326",6763,"FAGR","M","N","DHP1.mm.","375","2012-06-20",NA,60,160,"288,788","-261,112","147,569","589,222","696081,468370607","4997546,4101815",NA
"4327",6764,"ACPE","V","N","DHP1.mm.","103","2012-06-20",NA,60,160,"295,531","-253,69075","143,562","585,215","696076,914543762","4997555,3329135",NA
"4328",6765,"ACSA","V","N","DHP1.mm.","292","2012-06-20",NA,60,160,"294,7895","-259,851","144,72","586,373","696076,013616311","4997549,19989771",NA
"4329",6766,"BEAL","V","N","DHP1.mm.","193","2012-06-20",NA,60,160,"296,146","-262,296","144,17","585,823","696074,064652977","4997547,19868685",NA
"4330",6767,"BEAL","V","N","DHP1.mm.","299","2012-06-20",NA,60,160,"297,786","-264,69025","145,30925","586,96225","696071,855704261","4997545,32075713",NA
"4331",6768,"ACSA","V","N","DHP1.mm.","231","2012-06-20",NA,60,160,"295,4985","-269,2865","145,8365","587,4895","696072,855346851","4997540,28995801",NA
"4332",6769,"FAGR","V","N","DHP1.mm.","391","2012-06-20",NA,60,160,"302,1415","-264,0115","143,29825","584,95125","696067,834992213","4997547,11745889",NA
"4333",6770,"ACSA","V","N","DHP1.mm.","285","2012-06-20",NA,60,160,"301,87825","-261,85525","142,83825","584,49125","696068,65431884","4997549,12705516",NA
"4334",6771,"ACPE","V","N","DHP1.mm.","157","2012-06-20",NA,60,160,"298,809","-257,211","142,426","584,079","696072,831216965","4997552,79913292",NA
