"site_id","lat","time_start","time_finish","date_obs","time_obs","variable","valid_scientific_name","rank","vernacular_en","vernacular_fr","kingdom","phylum","class","order","family","genus","species"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:21:48","présence","Passeriformes","order","Perching birds","Passereaux","Animalia","Chordata","Aves","Passeriformes","NULL","NULL","NULL"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:01","présence","Passeriformes","order","Perching birds","Passereaux","Animalia","Chordata","Aves","Passeriformes","NULL","NULL","NULL"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:06","présence","Dendroica striata","species","Blackpoll warbler","Paruline rayée","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica striata"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:22:30","présence","Certhia americana","species","Brown creeper","Grimpereau brun","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Certhia","Certhia americana"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:00","présence","Dendroica virens","species","Black-throated green warbler","Paruline à gorge noire","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica virens"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:21","présence","Dendroica virens","species","Black-throated green warbler","Paruline à gorge noire","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica virens"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:19","présence","Dendroica virens","species","Black-throated green warbler","Paruline à gorge noire","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica virens"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:03","présence","Junco hyemalis","species","Dark-eyed junco","Junco ardoisé","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Junco","Junco hyemalis"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:07","présence","Dendroica magnolia","species","Magnolia warbler","Paruline à tête cendrée","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica magnolia"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:14","présence","Dendroica magnolia","species","Magnolia warbler","Paruline à tête cendrée","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica magnolia"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:21:02","présence","Dendroica magnolia","species","Magnolia warbler","Paruline à tête cendrée","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica magnolia"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:22:04","présence","Sitta canadensis","species","Red-breasted nuthatch","Sittelle à poitrine rousse","Animalia","Chordata","Aves","Passeriformes","Sittidae","Sitta","Sitta canadensis"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:00","présence","Catharus ustulatus","species","Swainson's thrush","Grive à dos olive","Animalia","Chordata","Aves","Passeriformes","Turdidae","Catharus","Catharus ustulatus"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:31","présence","Troglodytes hiemalis","species","Animals","Troglodyte des forêts","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes hiemalis"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:06","présence","Zonotrichia albicollis","species","White-throated sparrow","Bruant à gorge blanche","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia albicollis"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:03","présence","Zonotrichia albicollis","species","White-throated sparrow","Bruant à gorge blanche","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia albicollis"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:04","présence","Zonotrichia albicollis","species","White-throated sparrow","Bruant à gorge blanche","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia albicollis"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:20:16","présence","Zonotrichia albicollis","species","White-throated sparrow","Bruant à gorge blanche","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia albicollis"
6,47.3074,"04:20:00","04:23:00","2020-06-16","04:21:16","présence","Dendroica coronata","species","Yellow-rumped warbler","Paruline à croupion jaune","Animalia","Chordata","Aves","Passeriformes","Parulidae","Dendroica","Dendroica coronata"
6,47.3074,"04:20:00","NULL","2020-06-16","04:52:34","présence","Picoides arcticus","species","Black-backed woodpecker","Pic à dos noir","Animalia","Chordata","Aves","Piciformes","Picidae","Picoides","Picoides arcticus"
