"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Sistrurus catenatus","[1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007]","Estimated population size","[66.4865,35.1351,61.0811,72.4324,61.6216,37.2973,45.4054,40,49.7297,49.1892,76.7568,55.6757,64.8649,63.2432,43.7838]","MULTIPOINT((-79.87106 44.866139))","Living planet index database",NA,"Jones, P. C., R. B. King, and S. Sutton. 2017. Demographic analysis of imperiled Eastern massasaugas (Sistrurus catenatus catenatus). Journal of Herpetology 51:383-387.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sistrurus catenatus catenatus","[1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007]","Estimated population size","[66.4865,35.1351,61.0811,72.4324,61.6216,37.2973,45.4054,40,49.7297,49.1892,76.7568,55.6757,64.8649,63.2432,43.7838]","MULTIPOINT((-79.87106 44.866139))","Living planet index database",NA,"Jones, P. C., R. B. King, and S. Sutton. 2017. Demographic analysis of imperiled Eastern massasaugas (Sistrurus catenatus catenatus). Journal of Herpetology 51:383-387.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
