"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Clupea harengus","[1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010]","Biomass age 4+ (000s)","[85,58,34,17,14,31,51,76,109,100,81,66,62,69,104,104,90,124,96,81,68,59,49,44,34,29,20,18,17,19,23,28,28]","MULTIPOINT((-63 47))","Living planet index database",NA," DFO (2006). Stock Assessment Report on Southern Gulf of St. Lawrence (4T) Herring. Sci. Advis. Rep. 2006/016. D. C. S. A. Sec: 1-12.| DFO (2010). ASSESSMENT OF ATLANTIC HERRING IN THE SOUTHERN GULF OF ST. LAWRENCE (NAFO DIV. 4T). Canadian Science Advisory Secretariat Science Advisory Report, Fisheries and Oceans Canada. 2010/023: 19.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Clupea harengus harengus","[1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010]","Biomass age 4+ (000s)","[85,58,34,17,14,31,51,76,109,100,81,66,62,69,104,104,90,124,96,81,68,59,49,44,34,29,20,18,17,19,23,28,28]","MULTIPOINT((-63 47))","Living planet index database",NA," DFO (2006). Stock Assessment Report on Southern Gulf of St. Lawrence (4T) Herring. Sci. Advis. Rep. 2006/016. D. C. S. A. Sec: 1-12.| DFO (2010). ASSESSMENT OF ATLANTIC HERRING IN THE SOUTHERN GULF OF ST. LAWRENCE (NAFO DIV. 4T). Canadian Science Advisory Secretariat Science Advisory Report, Fisheries and Oceans Canada. 2010/023: 19.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Clupea harengus","[1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009]","Population abundance age 4 (millions)","[164,34,28,18,19,117,168,179,216,88,61,91,106,144,364,181,120,417,51,98,84,80,77,109,48,51,26,49,35,46,58,67]","MULTIPOINT((-63 47))","Living planet index database",NA," DFO (2006). Stock Assessment Report on Southern Gulf of St. Lawrence (4T) Herring. Sci. Advis. Rep. 2006/016. D. C. S. A. Sec: 1-12.| DFO (2010). ASSESSMENT OF ATLANTIC HERRING IN THE SOUTHERN GULF OF ST. LAWRENCE (NAFO DIV. 4T). Canadian Science Advisory Secretariat Science Advisory Report, Fisheries and Oceans Canada. 2010/023: 19.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Clupea harengus harengus","[1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009]","Population abundance age 4 (millions)","[164,34,28,18,19,117,168,179,216,88,61,91,106,144,364,181,120,417,51,98,84,80,77,109,48,51,26,49,35,46,58,67]","MULTIPOINT((-63 47))","Living planet index database",NA," DFO (2006). Stock Assessment Report on Southern Gulf of St. Lawrence (4T) Herring. Sci. Advis. Rep. 2006/016. D. C. S. A. Sec: 1-12.| DFO (2010). ASSESSMENT OF ATLANTIC HERRING IN THE SOUTHERN GULF OF ST. LAWRENCE (NAFO DIV. 4T). Canadian Science Advisory Secretariat Science Advisory Report, Fisheries and Oceans Canada. 2010/023: 19.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
