"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Glyptocephalus cynoglossus","[1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011]","Survey biomass index (30+cm) area ","[568,653,1841,574,522,138,361,887,448,1443,728,1007,4237,2197,1372,3471,687,827,1795,639,255,1885,508,510,871]","MULTIPOINT((-61.28389 47.21917))","Living planet index database",NA," DFO (2003). Witch flounder (Divs. 4RST). DFO Sci. Stock Status Rep. 2003/005. | DFO (2012). Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Div. 4RST). DFO Can. Sci. Advis. Sec. Sci. Advis. Rep. 2012/017.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Glyptocephalus cynoglossus","[1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011]","Survey biomass index (30+cm) area ","[6416,7494,4738,8657,5018,4524,1160,1880,1717,1802,1335,1613,1478,3163,2338,961,3500,1213,1657,1494,1938,2464,1804,4289,1864]","MULTIPOINT((-62.86667 48.82361))","Living planet index database",NA," DFO (2003). Witch flounder (Divs. 4RST). DFO Sci. Stock Status Rep. 2003/005. | DFO (2012). Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Div. 4RST). DFO Can. Sci. Advis. Sec. Sci. Advis. Rep. 2012/017.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Glyptocephalus cynoglossus","[1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011]","Survey biomass index (30+cm) area ","[1670,1646,959,1181,687,386,140,307,282,368,480,482,733,1177,572,464,1183,634,802,804,696,836,646,593,587]","MULTIPOINT((-58.74 49.68361))","Living planet index database",NA," DFO (2003). Witch flounder (Divs. 4RST). DFO Sci. Stock Status Rep. 2003/005. | DFO (2012). Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Div. 4RST). DFO Can. Sci. Advis. Sec. Sci. Advis. Rep. 2012/017.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Glyptocephalus cynoglossus","[1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011]","Survey biomass index (30+cm) area ","[568,653,1841,574,522,138,361,887,448,1443,728,1007,4237,2197,1372,3471,687,827,1795,639,255,1885,508,510,871]","MULTIPOINT((-61.28389 47.21917))","Living planet index database",NA," DFO (2003). Witch flounder (Divs. 4RST). DFO Sci. Stock Status Rep. 2003/005. | DFO (2012). Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Div. 4RST). DFO Can. Sci. Advis. Sec. Sci. Advis. Rep. 2012/017.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Glyptocephalus cynoglossus","[1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011]","Survey biomass index (30+cm) area ","[6416,7494,4738,8657,5018,4524,1160,1880,1717,1802,1335,1613,1478,3163,2338,961,3500,1213,1657,1494,1938,2464,1804,4289,1864]","MULTIPOINT((-62.86667 48.82361))","Living planet index database",NA," DFO (2003). Witch flounder (Divs. 4RST). DFO Sci. Stock Status Rep. 2003/005. | DFO (2012). Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Div. 4RST). DFO Can. Sci. Advis. Sec. Sci. Advis. Rep. 2012/017.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Glyptocephalus cynoglossus","[1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011]","Survey biomass index (30+cm) area ","[1670,1646,959,1181,687,386,140,307,282,368,480,482,733,1177,572,464,1183,634,802,804,696,836,646,593,587]","MULTIPOINT((-58.74 49.68361))","Living planet index database",NA," DFO (2003). Witch flounder (Divs. 4RST). DFO Sci. Stock Status Rep. 2003/005. | DFO (2012). Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Div. 4RST). DFO Can. Sci. Advis. Sec. Sci. Advis. Rep. 2012/017.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
