"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Ammodytes dubius","[1970,1972,1973,1974,1975,1976,1977,1981]","Biomass (Kg)","[5198811.85,10833629.6,523543.294,553656.928,28274.0976,1497805.2,26444.3184,213972.171]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Amblyraja radiata","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[1859717.89,1259024.95,2497472.37,1292847.63,2313340.12,589675.345,1123739.65,865442.622,830729.568,1010289.11,1325946.74,991446.873,1470353.75,1108640.11,302280.085,243987.265,231578.404,165782.744,323106.372,372050.202,605681.778,69390.9888]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Amblyraja radiata","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[8996795.97,5706128.55,7400631.27,5818671.8,5934359.6,2466891.16,3238091.94,2984228.05,2270849.67,2540257.63,2748004.17,1572071.05,1928455.4]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Amblyraja radiata","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[5528201.8,2783649.9,6601244,11113742.8,6908646.21,16868183.5,7556416.49,11595851.4,9095421.75,7461098.4,4223975.05,7206250.25]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Amblyraja radiata","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[7456279.22,5021560.02,3712223.46,4820900.53,7654886.94,2978948.07,2713053.07,1657028.81,6212530.98,4993499.21,11392792.3,4400663.62,5767335.14,2351962.25,1448571.77,2015044.46,3695936.3,1602181.67,1421503.26,705473.078,1110846.77,1184283.18]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Amblyraja radiata","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[14018331,13238397.5,13575103.2,14735616.2,8409274.94,5736906.03,10664479.7,11424574.9,7911377.5,5862560.24,7102305.77,7639207.03,2877564]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Amblyraja radiata","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[21976165.5,19987919.9,21516782.3,37091807.8,30005580.4,42481466.4,23863461,21634274.3,15324606,15177346.3,16638933.2,22068694.6]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa sapidissima","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[392821.065,497791.815,542835.857,683368.542,1022098.59,1553035.34,1443288.42,342906.648,459638.312,386689.177,618788.453,683540.637,467305.337,2148261.46,384918.072,630536.204,552333.74,2098712.58,1142701.05,3451588.09,994652.136,855290.784]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa sapidissima","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[132402.637,3085708.42,3065369.53,704534.955,1666857.53,706107.094,960673.58,684708.354,615843.079,476159.782,755891.114,84646.6772,1041983.04]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa sapidissima","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[123477.218,184622.705,206133.586,373811.452,244413.523,179265.312,906905.326,265278.944,811487.684,1509803.7,329514.265,381140.66]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa sapidissima","[1997,1999,2003,2004,2005,2007,2009,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[52042.5515,12255.1847,70467.5036,60047.4968,15222.3479,93889.7435,72763.4986,138850.858,53665.0365,184118.769,365327.925,96529.1158,954688.147]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa sapidissima","[1983,1984,1986,1987,1992,1993]","Biomass (Kg)","[55364.4165,120203.398,61528.9419,36917.3651,78161.5292,50333.9312]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa pseudoharengus","[1996,1998,1999,2000,2002,2003,2005,2007,2008,2010,2011,2013,2015,2016]","Biomass (Kg)","[7927.17782,1898.20857,5365.9847,122889.803,4989.15309,20133.5725,11570.3526,680700.64,7428.29461,1228.89803,45086.4058,23881.6019,891094.747,16725.4169]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa pseudoharengus","[1977,1981]","Biomass (Kg)","[41785.0139,77806.7782]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Alosa pseudoharengus","[1996,1997,2004,2005,2006,2008,2009,2011,2012,2015]","Biomass (Kg)","[790.662542,275.814541,23611.9927,917.041579,1369.67606,601.411019,1394.21669,289.770031,1776.89732,618.138868]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas minor","[1996,1998,2000,2002,2003,2005,2006,2007,2008]","Biomass (Kg)","[55202.1178,2881.20943,22582.2006,8566.43011,2030.46928,24762.4039,8357.80957,331423.946,11429.4934]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas minor","[1988,1991,1994]","Biomass (Kg)","[208580.496,622464.497,31220.5356]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas minor","[1970,1974,1978]","Biomass (Kg)","[20596.8811,231155.855,158027.944]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas lupus","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[2853224.79,4044447.47,3673855.52,1953213.33,1105249.68,803308.465,1407077.76,1124626.64,669743.351,873253.011,707559.59,889033.088,299801.141,176303.608,250738.606,347723.866,638282.494,308772.453,9635.51015,25039.4555,208104.288,113016.188]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas lupus","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[4372038.89,3003211.18,4018140.13,1625512.83,1540461.02,2976166.57,2249624.13,1003239.5,1362773.26,1001178.94,654242.159,2102192.85,1341120.33]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas lupus","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[1596019.06,2511295.84,1959796.41,2559914.69,2425274.85,8356847.89,2962333.38,6276800.57,2260358.57,3260663.14,3436104.67,3747256.07]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas lupus","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[783769.383,993139.463,1016317.35,1570029.31,1035497.34,1321666.21,2847200.07,741485.495,1646798.71,296029.427,452607.71,684472.058,555740.577,935134.933,370698.159,414879.234,576188.957,196318.301,176329.265,266965.958,141944.838,159469.532]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas lupus","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[3639230.95,2918902.26,1359016.76,3145088.93,1872201.81,2165991.17,2928870.35,2835012.61,2306353.69,3352268.64,1079105.99,1646891.05,1175519.89]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas lupus","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[3493300.93,3961427.78,4382013.33,2461697.68,1104361.35,2981867.3,3040816.1,2732475.31,3031970.78,2448549.97,5316440.66,2913046.53]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Malacoraja senta","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[984896.599,942908.754,714003.335,987454.028,960963.52,897323.518,756794.053,1289340.46,1546676.46,889398.315,1123264.13,550830.358]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas denticulatus","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[11859241.8,9388835.25,4312946.78,16908271.5,38279942.6,10580820.6,29727296.6,29714087,15968697,51941452.8,23103558.5,10934459.9,12599480.9,8174631.65,11433297.5,50942833.5,24344938.4,23465534.5,24053027.3,18528178.2,22866435.7,25773781.3]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas denticulatus","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[1019224.3,346679.051,4829199.17,12546.443,4951516.88,712662.864,367456.689,1545332.84,1096978.95,1839548.28,8677545.48,11204510.5,13125388.9]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas denticulatus","[1970,1971,1972,1973,1974,1975,1976,1977,1979,1980,1981]","Biomass (Kg)","[983647.801,2481548.12,227710.879,419597.367,469266.408,331714.749,238425.544,192023.027,339439.37,14637.5169,699508.108]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas denticulatus","[1995,1996,1998,2002,2005,2007,2009]","Biomass (Kg)","[19938.8167,38121.1265,12279.0367,71.86023,63600.4844,148.001541,13086.5764]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas denticulatus","[1984,1987,1988,1993]","Biomass (Kg)","[400341.579,15169.603,329550.098,124824.161]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anarhichas denticulatus","[1970,1971,1974,1981]","Biomass (Kg)","[19031.5182,466164.062,121666.18,1420690.47]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Argentina silus","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[587102.504,8340194.92,2132631.77,8800929.09,2165196.24,4140342.76,4078972.04,470740.507,2466101.73,2742985.12,4204351.46,3836527.44,5865492.48]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Argentina silus","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[4516379.09,3988654.54,616869.118,1062636.78,1581835.43,269755.618,1770267.9,3206082.85,22607554.7,5199399.83,2679631.47,3699533.11]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Argentina silus","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[2189182.63,216372.1,62994.8957,39230.5012,77384.5032,36068.2207,25934.4756,42370.4999,36579.7738,20275.022,46779.6898,91674.0046,243920.365,3580.50596,456613.28,12659.5643,487871.609,11056.1298,31631.6284,4277.8498,11842.6063,3426.02146]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Argentina silus","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[2836136.96,2046732.89,1842265.8,1440485.23,12060181.8,920423.328,559025.504,231481.481,114588.527,690446.226,353006.796,904707.683,1002782.93]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Argentina silus","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[164723.557,734175.828,211063.107,926596.308,659527.036,212661.28,56035.2863,1871992.32,503753.862,1134580.95,472208.547,1425746.5]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Argentina silus","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2014,2015,2016]","Biomass (Kg)","[23589361,3558112.54,2184169.07,3506725.33,121932.799,1633081.65,1879222.65,1435136.4,137832.681,152328.477,132436.452,138224.298,248060.276,13977.4486,279456.105,38175503.3,259073.445,36852.7369,266723.982,34634.8291,502375.817]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Centroscyllium fabricii","[1991,1992,1993]","Biomass (Kg)","[60453.0577,15571.2421,78904.58]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Brosme brosme","[1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016]","Biomass (Kg)","[647047.184,587554.96,714468.59,413547.389,695501.365,743500.882,850002.811,630748.145,133441.342,481120.009,327867.483,328931.561,655990.373,83567.5407,47976.6566,867795.367,215359.617,537905.652,98997.0002,363989.358,305834.063,239928.637]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Brosme brosme","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994]","Biomass (Kg)","[6401748.51,4061247.23,6571610.12,3002467.47,2675492.74,6691173.81,5219054.59,4193696.92,2474624.45,6006269.15,1683976.1,494193.465,525008.496]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Brosme brosme","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[4947462.79,6861558.79,8177202.27,6074661.29,8803980.86,6972697.68,7193474.49,7815099.51,7667384.36,5740959.42,2982780.06,6612364.79]","MULTIPOINT((-65.50048 43.2532))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Brosme brosme","[1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Biomass (Kg)","[1610044.26,634004.956,1861982.12,2647669.83,1005563.72,4140771.59,1520237.17,2441965.49,233681.713,2489521.14,367928.53,948292.724]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Brosme brosme","[1995,1996,1997,1998,2000,2002,2003,2005,2006,2008,2010]","Biomass (Kg)","[137725.669,65746.6806,218446.537,105152.127,135632.007,40019.2571,13406.098,27689.6717,232941.801,36373.1341,30944.4734]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Brosme brosme","[1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993]","Biomass (Kg)","[1463921.13,84814.3315,920236.3,703378.16,706331.995,535036.625,781512.61,113405.251,243283.494,410695.79,172922.206,209557.03]","MULTIPOINT((-61.56738 44.19795))","Living planet index database",NA,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
