"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Tautogolabrus adspersus","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[3.14,2.67,2.74,1.83,0.49,6.85]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Tautogolabrus adspersus","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[0.7,0.11,2.06,0.14,0,0.22]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Myoxocephalus octodecemspinosus","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[4.99,5.82,2.67,2.19,0.82,5.3]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Pseudopleuronectes americanus","[2001,2002,2003]","Average abundance (numbers per hectare)","[4.75,3.26,13.15]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Pseudopleuronectes americanus","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[10.36,12.6,15.78,4.64,4.81,43.26]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Pseudopleuronectes americanus","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[52.52,59.95,57.56,18.49,15.61,77.26]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Myzopsetta ferruginea","[2001,2002,2003]","Average abundance (numbers per hectare)","[0.06,0,0]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Myzopsetta ferruginea","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[0.12,0.12,0.03,0.11,0.07,0.28]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Myzopsetta ferruginea","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[10.02,12.6,4.16,2.6,4.81,11.18]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Osmerus mordax","[2001,2002,2003,2004,2005,2006]","Average abundance (numbers per hectare)","[0.34,1.34,1.27,0.14,0.7,4.42]","MULTIPOINT((-63.902612 46.237205))","Living planet index database",NA,"Bosman, S. H., D. A. Methven, et al. (2011). ""Fish assemblages in a north Atlantic coastal ecosystem: Spatial patterns and environmental correlates."" Estuarine, Coastal and Shelf Science 92: 232-245.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
