"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Salmo salar","[1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981]","Individuals","[1716,757,3870,3740,4785,2160,4481,5128,3373,997,4098]","MULTIPOINT((-67.5 47.58333))","Living planet index database",NA," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
