"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Ambloplites rupestris","[2001,2008,2015]","Mean catch per trap net","[3.8,6.5,6.46]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Ambloplites rupestris","[2008,2015]","Mean catch per trap net","[4.67,5.88]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Ambloplites rupestris","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[0.58,1.08,1.48,1.17,2,1.04]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anguilla rostrata","[2014,2015]","Mean catch per trap net","[0.08,0.13]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Anguilla rostrata","[2001,2002,2004,2005,2011,2012,2013,2014,2015]","Mean catch per trap net","[0.44,0.14,0.03,0.06,0.11,0.03,0.44,0.28,0.03]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Aplodinotus grunniens","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[6.36,3.31,3.81,2.14,4.36,1.25,1.17,1.89,1.97,1.67,2.19,0.94,0.94,0.97]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Aplodinotus grunniens","[2006,2008,2010,2012,2013,2014]","Mean catch per trap net","[1.37,1.71,1.24,0.033,1.08,1.88]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Catostomus commersonii","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[1.03,1.47,1.72,1.25,1.11,0.44,0.92,0.64,0.44,0.42,0.72,0.86,0.72,0.25]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Catostomus commersonii","[2001,2008,2015]","Mean catch per trap net","[0.8,0.63,0.92]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Catostomus commersonii","[2008,2015]","Mean catch per trap net","[0.25,0.31]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Catostomus commersonii","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[0.11,0.21,0.46,0.29,2.17,0.63]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Carpiodes cyprinus","[2008,2014]","Mean catch per trap net","[0.04,0.08]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Esox lucius","[2001,2008,2015]","Mean catch per trap net","[0.6,0.5,0.25]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Esox lucius","[2008,2015]","Mean catch per trap net","[0.67,0.31]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Esox lucius","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[1.11,1.08,1.08,0.29,0.25,0.54]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Dorosoma cepedianum","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[1.11,1.44,2,0.06,20.42,0.39,1,0.06,0.64,0.14,0.33,0.06,0.25,0.58]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Dorosoma cepedianum","[2008,2015]","Mean catch per trap net","[0.92,0.13]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Dorosoma cepedianum","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[3.42,0.5,2.38,2.13,1.21,0.33]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Cyprinus carpio","[2008,2015]","Mean catch per trap net","[0.25,0.19]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Cyprinus carpio","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[4.47,3.92,2.2,1.21,2.25,2.38]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Carassius auratus","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[0.32,0.92,2.71,0.88,0.58,1.08]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Cyprinus carpio","[2008,2015]","Mean catch per trap net","[0.42,0.13]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Cyprinus carpio","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[0.08,0.11,0.28,0.08,0.11,0.19,0.22,0.19,0.33,0.22,0.47,0.25,0.25,0.11]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepisosteus osseus","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[0.47,0.71,0.28,0.67,0.17,0.54]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Ictiobus cyprinellus","[2006,2014,2015]","Mean catch per trap net","[0.05,0.04,0.04]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Ictalurus punctatus","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[34.84,15.92,8,14.17,49.58,11.25]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis macrochirus","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[169.58,142.64,66.25,75.19,44.44,63.92,159.11,71.75,61.5,136.03,74.92,53.56,75.81,62.89]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis macrochirus","[2001,2008,2015]","Mean catch per trap net","[129.6,34.79,45.54]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis macrochirus","[2008,2015]","Mean catch per trap net","[12.25,18.19]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis macrochirus","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[4.05,3.21,9.08,14.42,14.96,3.42]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis gibbosus","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[89.39,73.08,26.94,15.33,15.97,18.61,18.14,23.42,29.08,37.53,28.11,14.72,15.25,50.33]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis gibbosus","[2001,2008,2015]","Mean catch per trap net","[29.2,3.25,3.92]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis gibbosus","[2008,2015]","Mean catch per trap net","[5.25,5.75]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepomis gibbosus","[2006,2008,2010,2012,2014]","Mean catch per trap net","[0.68,1.13,3.33,2.04,1]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepisosteus osseus","[2001,2008,2015]","Mean catch per trap net","[0.4,1.54,1.17]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Lepisosteus osseus","[2008,2015]","Mean catch per trap net","[0.33,0.06]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Moxostoma valenciennesi","[2014,2015]","Mean catch per trap net","[0.08,0.04]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Moxostoma macrolepidotum","[2006,2008,2010]","Mean catch per trap net","[0.11,0.04,0.25]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Morone chrysops","[2001,2002,2003,2004,2005,2007,2008,2011,2012,2015]","Mean catch per trap net","[0.06,0.14,0.11,0.11,0.19,0.03,0.14,0.17,0.08,0.08]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Morone chrysops","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[2,1.75,1.46,0.29,0.75,0.58]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Micropterus salmoides","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[2.47,6.11,7.92,6.08,2.75,4.53,5.39,4.33,4.25,10.39,2.72,4.33,3.58,3.33]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Micropterus salmoides","[2001,2008,2015]","Mean catch per trap net","[3.6,2.21,1.88]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Micropterus salmoides","[2008,2015]","Mean catch per trap net","[4.17,1.75]","MULTIPOINT((-77.72313 43.99472))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Micropterus salmoides","[2006,2008,2010,2012,2014,2015]","Mean catch per trap net","[0.26,0.17,0.33,0.25,0.13,0.08]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Micropterus dolomieu","[2001,2008,2015]","Mean catch per trap net","[1.2,2,0.96]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Micropterus dolomieu","[2006,2010]","Mean catch per trap net","[0.11,0.13]","MULTIPOINT((-79.85068 43.28331))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Perca flavescens","[2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015]","Mean catch per trap net","[3.75,3.42,1.94,0.83,1,4.72,7,2.64,6.11,6.25,1.31,2.69,4.94,3.75]","MULTIPOINT((-77.22225 44.149251))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Perca flavescens","[2001,2008,2015]","Mean catch per trap net","[0.2,0.08,0.08]","MULTIPOINT((-77.59299 44.01301))","Living planet index database",NA,"Ontario Ministry of Natural Resources and Forestry (2016). Lake Ontario Fish Communities and Fisheries: 2015 Annual Report of the Lake Ontario Management Unit. Picton, Ontario, Canada, Ontario Ministry of Natural Resources and Forestry.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
