"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Rangifer tarandus","[1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013]","Estimated number of individuals","[5021,6059,6888,6462,7709,8956,10413,12288,13953,15620,17494,19160,19989,20609,20601,22818,24350,27690,29774,32067,31641,39165,43969,49191,53786,58171,62347,66523,70909,74876,78006,80509,83011,86141,89690,91565,93737,92177,90286,85884,80437,74990,69543,64305,56974,51527,45871,42934,40625,38944,37681,36627,34108,31981]","MULTIPOINT((-56.422124 48.62557))","Living planet index database",NA,"Weir, J. N., et al. (2014). Caribou Data Synthesis - Progress Report #2. Status of the Newfoundland population of woodland caribou. St. John's, NL, Sustainable Development and Strategic Science,Government of Newfoundland and Labrador,. Technical Bulletin No. 008.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Rangifer tarandus caribou","[1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013]","Estimated number of individuals","[5021,6059,6888,6462,7709,8956,10413,12288,13953,15620,17494,19160,19989,20609,20601,22818,24350,27690,29774,32067,31641,39165,43969,49191,53786,58171,62347,66523,70909,74876,78006,80509,83011,86141,89690,91565,93737,92177,90286,85884,80437,74990,69543,64305,56974,51527,45871,42934,40625,38944,37681,36627,34108,31981]","MULTIPOINT((-56.422124 48.62557))","Living planet index database",NA,"Weir, J. N., et al. (2014). Caribou Data Synthesis - Progress Report #2. Status of the Newfoundland population of woodland caribou. St. John's, NL, Sustainable Development and Strategic Science,Government of Newfoundland and Labrador,. Technical Bulletin No. 008.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
