"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Sterna dougallii dougallii","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[5,5,2,0,0,23,0,0,0,0,0,0,23,23,32,39,43,47,52,61,65,60,61,24,28,26]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sterna dougallii","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[5,5,2,0,0,23,0,0,0,0,0,0,23,23,32,39,43,47,52,61,65,60,61,24,28,26]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sterna hirundo","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[450,500,400,350,600,730,0,0,0,0,0,400,600,750,710,720,770,1090,1350,1150,1360,1320,1350,1120,1280,1070]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sterna hirundo hirundo","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[450,500,400,350,600,730,0,0,0,0,0,400,600,750,710,720,770,1090,1350,1150,1360,1320,1350,1120,1280,1070]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sterna dougallii dougallii","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[5,5,2,0,0,23,0,0,0,0,0,0,23,23,32,39,43,47,52,61,65,60,61,24,28,26]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sterna dougallii","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[5,5,2,0,0,23,0,0,0,0,0,0,23,23,32,39,43,47,52,61,65,60,61,24,28,26]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sterna hirundo","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[450,500,400,350,600,730,0,0,0,0,0,400,600,750,710,720,770,1090,1350,1150,1360,1320,1350,1120,1280,1070]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Sterna hirundo hirundo","[1968,1970,1971,1973,1976,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998]","Number of breeding pairs","[450,500,400,350,600,730,0,0,0,0,0,400,600,750,710,720,770,1090,1350,1150,1360,1320,1350,1120,1280,1070]","MULTIPOINT((-67.86528 44.36722))","Living planet index database",NA," Anderson, J. G. T. and C. M. Devilin (1999). ""Restoration of a multi-species seabird colony."" Biological Conservation 90: 175-181.","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
