"observed_scientific_name","years","unit","values","geom","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Brevoortia tyrannus","[1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000]","Fall spawner component stock size age 4 (millions)","[100,100,90,200,200,320,470,300,320,450,300,200,200,700,400,150,380,150,500,450,750,1350,300]","MULTIPOINT((-61.71722 48.33722))","Living planet index database",NA," DFO (2000). Southern Gulf of St. Lawrence herring. DFO Science Stock Status report B3-01(2000).","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
"Brevoortia tyrannus harengus","[1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000]","Fall spawner component stock size age 4 (millions)","[100,100,90,200,200,320,470,300,320,450,300,200,200,700,400,150,380,150,500,450,750,1350,300]","MULTIPOINT((-61.71722 48.33722))","Living planet index database",NA," DFO (2000). Southern Gulf of St. Lawrence herring. DFO Science Stock Status report B3-01(2000).","WWF/ZSL",NA,"Data Use Policy: Living Planet Database","WWF/ZSL"
