"observed_scientific_name","year_obs","day_obs","time_obs","dwc_event_date","obs_variable","obs_unit","obs_value","lat","lon","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Thorybes pylades",1907,7,"00:00:00","1907-07-01T00:00:00","presence",NA,1,45.3058,-73.2545,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Callophrys irus",1907,9,"","1907-09-04","presence",NA,1,41.409,-75.6624,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Euphydryas phaeton",1907,7,"","1907-07-04","presence",NA,1,41.409,-75.6624,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Lethe eurydice",1907,7,"","1907-07-27","presence",NA,1,45.9931,-73.2985,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina lucia",1907,8,"","1907-08-04","presence",NA,1,45.1941,-72.5715,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Chlosyne nycteis",1907,7,"","1907-07-01","presence",NA,1,45.564,-73.179,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",1907,7,"","1907-07-01","presence",NA,1,45.564,-73.179,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Pieris rapae",1907,9,"","1907-09-01","presence",NA,1,45.564,-73.179,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Satyrium liparops",1907,7,"00:00:00","1907-07-29T00:00:00","presence",NA,1,45.4792,-74.3023,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina lucia",1907,6,"00:00:00","1907-06-15T00:00:00","presence",NA,1,45.5017,-73.5673,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Satyrium liparops",1907,7,"00:00:00","1907-07-29T00:00:00","occurrence",NA,1,45.479233,-74.302298,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Thorybes pylades",1907,7,"00:00:00","1907-07-01T00:00:00","occurrence",NA,1,45.305771,-73.25449,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Boloria selene",1907,6,"00:00:00","1907-06-15T00:00:00","occurrence",NA,1,46.813878,-71.207981,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Boloria selene",1907,9,"00:00:00","1907-09-01T00:00:00","occurrence",NA,1,45.564042,-73.179013,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Celastrina lucia",1907,8,"00:00:00","1907-08-04T00:00:00","occurrence",NA,1,45.194051,-72.571504,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Chlosyne nycteis",1907,7,"00:00:00","1907-07-01T00:00:00","occurrence",NA,1,45.564042,-73.179013,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Lethe eurydice",1907,7,"00:00:00","1907-07-27T00:00:00","occurrence",NA,1,45.993107,-73.29848,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Celastrina lucia",1907,6,"00:00:00","1907-06-15T00:00:00","abundance",NA,2,45.501689,-73.567256,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Boloria selene",1907,6,"00:00:00","1907-06-20T00:00:00","abundance",NA,2,46.813878,-71.207981,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Chlosyne nycteis",1907,7,"00:00:00","1907-07-01T00:00:00","occurrence",NA,1,45.564042,-73.179013,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Polites mystic",1907,7,"00:00:00","1907-07-01T00:00:00","occurrence",NA,1,45.564042,-73.179013,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Celastrina neglecta",1907,8,"00:00:00","1907-08-04T00:00:00","occurrence",NA,1,45.1333,-72.8,"gbif","GBIF","Lyman Entomological Museum","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Satyrodes eurydice",1907,7,"00:00:00","1907-07-27T00:00:00","occurrence",NA,1,45.4167,-73.9333,"gbif","GBIF","Lyman Entomological Museum","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Xylomoia chagnoni",1907,7,"00:00:00","1907-07-04T00:00:00","occurrence",NA,1,45.4167,-73,"gbif","GBIF","NMNH Extant Specimen Records (USNM, US)","National Museum of Natural History, Smithsonian Institution","National Museum of Natural History, Smithsonian Institution","cc0 1.0","National Museum of Natural History, Smithsonian Institution"
"Pieris rapae",1907,9,"00:00:00","1907-09-01T00:00:00","occurrence",NA,1,45.564042,-73.179013,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Chlosyne nycteis",1907,6,"00:00:00","1907-06-30T00:00:00","occurrence",NA,1,45.5333,-75.8833,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Satyrium calanus",1907,7,"00:00:00","1907-07-21T00:00:00","occurrence",NA,1,45.5333,-75.8833,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Coenonympha tullia mcisaaci",1907,3,"00:00:00","1907-03-07T00:00:00","occurrence",NA,1,46.8167,-71.2333,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Polites peckius",1907,7,"00:00:00","1907-07-13T00:00:00","occurrence",NA,1,45.4333,-75.9,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Phyciodes cocyta",1907,6,"00:00:00","1907-06-18T00:00:00","occurrence",NA,1,45.5333,-75.8833,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Satyrium liparops",1907,7,"00:00:00","1907-07-21T00:00:00","occurrence",NA,1,45.5333,-75.8833,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
